family,n,seed,field,A,logA,r_star
B4_random,7,2,cubic,2.5703957827688635,0.4099999999999999,0.4775
B4_random,7,2,cubic,2.8510182675039095,0.455,0.477505
B4_random,7,2,cubic,3.1622776601683795,0.5,0.47751
B4_random,7,2,cubic,3.5075187395256804,0.545,0.477515
B4_random,7,2,cubic,3.890451449942806,0.59,0.477525
B4_random,7,2,cubic,4.3151907682776525,0.635,0.477535
B4_random,7,2,cubic,4.786300923226384,0.68,0.477545
B4_random,7,2,cubic,5.3088444423098835,0.725,0.47756
B4_random,7,2,cubic,5.88843655355589,0.77,0.477575
B4_random,7,2,cubic,6.531305526474723,0.815,0.4776
B4_random,7,2,cubic,7.244359600749901,0.86,0.477635
B4_random,7,2,cubic,8.035261221856173,0.905,0.619205
B4_random,7,2,cubic,8.912509381337454,0.95,0.831415
B4_random,7,2,cubic,9.885530946569387,0.995,0.999015
B4_random,7,2,cubic,10.964781961431852,1.04,1.0
B4_random,7,2,cubic,12.161860006463678,1.085,1.0
B4_random,7,2,cubic,13.489628825916533,1.13,1.0
B4_random,7,2,cubic,14.962356560944336,1.175,1.0
B4_random,7,2,cubic,16.595869074375607,1.22,1.0
B4_random,7,2,cubic,18.407720014689556,1.265,1.0
B4_random,7,2,cubic,20.417379446695296,1.31,1.0
B4_random,7,2,cubic,22.646443075930595,1.355,1.0
B4_random,7,2,cubic,25.118864315095795,1.4,1.0
B4_random,7,3,cubic,0.05011872336272722,-1.3,0.200845
B4_random,7,3,cubic,0.05559042572704037,-1.255,0.200845
B4_random,7,3,cubic,0.06165950018614822,-1.21,0.200845
B4_random,7,3,cubic,0.06839116472814293,-1.165,0.200845
B4_random,7,3,cubic,0.07585775750291836,-1.12,0.200845
B4_random,7,3,cubic,0.08413951416451952,-1.075,0.200845
B4_random,7,3,cubic,0.0933254300796991,-1.03,0.200845
B4_random,7,3,cubic,0.10351421666793438,-0.985,0.200845
B4_random,7,3,cubic,0.1148153621496883,-0.94,0.200845
B4_random,7,3,cubic,0.12735030810166617,-0.895,0.20085
B4_random,7,3,cubic,0.14125375446227545,-0.85,0.20085
B4_random,7,3,cubic,0.15667510701081488,-0.805,0.20085
B4_random,7,3,cubic,0.17378008287493754,-0.76,0.20085
B4_random,7,3,cubic,0.1927524913190936,-0.715,0.200855
B4_random,7,3,cubic,0.2137962089502232,-0.67,0.200855
B4_random,7,3,cubic,0.23713737056616552,-0.625,0.200855
B4_random,7,3,cubic,0.2630267991895382,-0.58,0.20086
B4_random,7,3,cubic,0.29174270140011666,-0.535,0.20086
B4_random,7,3,cubic,0.32359365692962827,-0.49,0.20086
B4_random,7,3,cubic,0.3589219346450052,-0.445,0.200865
B4_random,7,3,cubic,0.39810717055349726,-0.39999999999999997,0.20087
B4_random,7,3,cubic,0.4415704473533125,-0.355,0.20087
B4_random,7,3,cubic,0.4897788193684462,-0.31,0.200875
B4_random,7,3,cubic,0.5432503314924332,-0.265,0.20088
B4_random,7,3,cubic,0.6025595860743578,-0.21999999999999997,0.200885
B4_random,7,3,cubic,0.6683439175686147,-0.17499999999999996,0.20089
B4_random,7,3,cubic,0.7413102413009175,-0.13,0.200895
B4_random,7,3,cubic,0.8222426499470711,-0.08500000000000003,0.2009
B4_random,7,3,cubic,0.9120108393559098,-0.03999999999999999,0.200905
B4_random,7,3,cubic,1.0115794542598986,0.005000000000000029,0.200915
B4_random,7,3,cubic,1.1220184543019633,0.04999999999999996,0.200925
B4_random,7,3,cubic,1.244514611771385,0.09499999999999997,0.200935
B4_random,7,3,cubic,1.3803842646028848,0.13999999999999999,0.200945
B4_random,7,3,cubic,1.53108746168203,0.18499999999999997,0.200955
B4_random,7,3,cubic,1.6982436524617444,0.23,0.20097
B4_random,7,3,cubic,1.8836490894898006,0.275,0.200985
B4_random,7,3,cubic,2.0892961308540396,0.32,0.201005
B4_random,7,3,cubic,2.3173946499684783,0.36499999999999994,0.20103
B4_random,7,3,cubic,2.5703957827688635,0.4099999999999999,0.201055
B4_random,7,3,cubic,2.8510182675039095,0.455,0.20108
B4_random,7,3,cubic,3.1622776601683795,0.5,0.20112
B4_random,7,3,cubic,3.5075187395256804,0.545,0.20116
B4_random,7,3,cubic,3.890451449942806,0.59,0.201215
B4_random,7,3,cubic,4.3151907682776525,0.635,0.20129
B4_random,7,3,cubic,4.786300923226384,0.68,0.20143
B4_random,7,3,cubic,5.3088444423098835,0.725,0.53648
B4_random,7,3,cubic,5.88843655355589,0.77,0.536495
B4_random,7,3,cubic,6.531305526474723,0.815,0.536515
B4_random,7,3,cubic,7.244359600749901,0.86,0.53655
B4_random,7,3,cubic,8.035261221856173,0.905,0.623045
B4_random,7,3,cubic,8.912509381337454,0.95,0.87394
B4_random,7,3,cubic,9.885530946569387,0.995,0.9992
B4_random,7,3,cubic,10.964781961431852,1.04,1.0
B4_random,7,3,cubic,12.161860006463678,1.085,1.0
B4_random,7,3,cubic,13.489628825916533,1.13,1.0
B4_random,7,3,cubic,14.962356560944336,1.175,1.0
B4_random,7,3,cubic,16.595869074375607,1.22,1.0
B4_random,7,3,cubic,18.407720014689556,1.265,1.0
B4_random,7,3,cubic,20.417379446695296,1.31,1.0
B4_random,7,3,cubic,22.646443075930595,1.355,1.0
B4_random,7,3,cubic,25.118864315095795,1.4,1.0
B4_random,7,4,cubic,0.05011872336272722,-1.3,0.2
B4_random,7,4,cubic,0.05559042572704037,-1.255,0.2
B4_random,7,4,cubic,0.06165950018614822,-1.21,0.2
B4_random,7,4,cubic,0.06839116472814293,-1.165,0.2
B4_random,7,4,cubic,0.07585775750291836,-1.12,0.2
B4_random,7,4,cubic,0.08413951416451952,-1.075,0.2
B4_random,7,4,cubic,0.0933254300796991,-1.03,0.2
B4_random,7,4,cubic,0.10351421666793438,-0.985,0.2
B4_random,7,4,cubic,0.1148153621496883,-0.94,0.2
B4_random,7,4,cubic,0.12735030810166617,-0.895,0.2
B4_random,7,4,cubic,0.14125375446227545,-0.85,0.2
B4_random,7,4,cubic,0.15667510701081488,-0.805,0.2
B4_random,7,4,cubic,0.17378008287493754,-0.76,0.2
B4_random,7,4,cubic,0.1927524913190936,-0.715,0.2
B4_random,7,4,cubic,0.2137962089502232,-0.67,0.2
B4_random,7,4,cubic,0.23713737056616552,-0.625,0.2
B4_random,7,4,cubic,0.2630267991895382,-0.58,0.2
B4_random,7,4,cubic,0.29174270140011666,-0.535,0.2
B4_random,7,4,cubic,0.32359365692962827,-0.49,0.2
B4_random,7,4,cubic,0.3589219346450052,-0.445,0.2
B4_random,7,4,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,7,4,cubic,0.4415704473533125,-0.355,0.2
B4_random,7,4,cubic,0.4897788193684462,-0.31,0.2
B4_random,7,4,cubic,0.5432503314924332,-0.265,0.2
B4_random,7,4,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,7,4,cubic,0.6683439175686147,-0.17499999999999996,0.2
B4_random,7,4,cubic,0.7413102413009175,-0.13,0.2
B4_random,7,4,cubic,0.8222426499470711,-0.08500000000000003,0.2
B4_random,7,4,cubic,0.9120108393559098,-0.03999999999999999,0.2
B4_random,7,4,cubic,1.0115794542598986,0.005000000000000029,0.2
B4_random,7,4,cubic,1.1220184543019633,0.04999999999999996,0.2
B4_random,7,4,cubic,1.244514611771385,0.09499999999999997,0.2
B4_random,7,4,cubic,1.3803842646028848,0.13999999999999999,0.2
B4_random,7,4,cubic,1.53108746168203,0.18499999999999997,0.2
B4_random,7,4,cubic,1.6982436524617444,0.23,0.2
B4_random,7,4,cubic,1.8836490894898006,0.275,0.2
B4_random,7,4,cubic,2.0892961308540396,0.32,0.2
B4_random,7,4,cubic,2.3173946499684783,0.36499999999999994,0.2
B4_random,7,4,cubic,2.5703957827688635,0.4099999999999999,0.2
B4_random,7,4,cubic,2.8510182675039095,0.455,0.203815
B4_random,7,4,cubic,3.1622776601683795,0.5,0.20382
B4_random,7,4,cubic,3.5075187395256804,0.545,0.20383
B4_random,7,4,cubic,3.890451449942806,0.59,0.203835
B4_random,7,4,cubic,4.3151907682776525,0.635,0.203845
B4_random,7,4,cubic,4.786300923226384,0.68,0.20386
B4_random,7,4,cubic,5.3088444423098835,0.725,0.203875
B4_random,7,4,cubic,5.88843655355589,0.77,0.20389
B4_random,7,4,cubic,6.531305526474723,0.815,0.203915
B4_random,7,4,cubic,7.244359600749901,0.86,0.20397
B4_random,7,4,cubic,8.035261221856173,0.905,0.632785
B4_random,7,4,cubic,8.912509381337454,0.95,0.998325
B4_random,7,4,cubic,9.885530946569387,0.995,0.998375
B4_random,7,4,cubic,10.964781961431852,1.04,1.0
B4_random,7,4,cubic,12.161860006463678,1.085,1.0
B4_random,7,4,cubic,13.489628825916533,1.13,1.0
B4_random,7,4,cubic,14.962356560944336,1.175,1.0
B4_random,7,4,cubic,16.595869074375607,1.22,1.0
B4_random,7,4,cubic,18.407720014689556,1.265,1.0
B4_random,7,4,cubic,20.417379446695296,1.31,1.0
B4_random,7,4,cubic,22.646443075930595,1.355,1.0
B4_random,7,4,cubic,25.118864315095795,1.4,1.0
B4_random,7,5,cubic,0.05011872336272722,-1.3,0.2
B4_random,7,5,cubic,0.05559042572704037,-1.255,0.2
B4_random,7,5,cubic,0.06165950018614822,-1.21,0.2
B4_random,7,5,cubic,0.06839116472814293,-1.165,0.2
B4_random,7,5,cubic,0.07585775750291836,-1.12,0.2
B4_random,7,5,cubic,0.08413951416451952,-1.075,0.2
B4_random,7,5,cubic,0.0933254300796991,-1.03,0.2
B4_random,7,5,cubic,0.10351421666793438,-0.985,0.2
B4_random,7,5,cubic,0.1148153621496883,-0.94,0.2
B4_random,7,5,cubic,0.12735030810166617,-0.895,0.2
B4_random,7,5,cubic,0.14125375446227545,-0.85,0.2
B4_random,7,5,cubic,0.15667510701081488,-0.805,0.2
B4_random,7,5,cubic,0.17378008287493754,-0.76,0.2
B4_random,7,5,cubic,0.1927524913190936,-0.715,0.2
B4_random,7,5,cubic,0.2137962089502232,-0.67,0.2
B4_random,7,5,cubic,0.23713737056616552,-0.625,0.2
B4_random,7,5,cubic,0.2630267991895382,-0.58,0.2
B4_random,7,5,cubic,0.29174270140011666,-0.535,0.2
B4_random,7,5,cubic,0.32359365692962827,-0.49,0.2
B4_random,7,5,cubic,0.3589219346450052,-0.445,0.2
B4_random,7,5,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,7,5,cubic,0.4415704473533125,-0.355,0.2
B4_random,7,5,cubic,0.4897788193684462,-0.31,0.2
B4_random,7,5,cubic,0.5432503314924332,-0.265,0.2
B4_random,7,5,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,7,5,cubic,0.6683439175686147,-0.17499999999999996,0.2
B4_random,7,5,cubic,0.7413102413009175,-0.13,0.2
B4_random,7,5,cubic,0.8222426499470711,-0.08500000000000003,0.2
B4_random,7,5,cubic,0.9120108393559098,-0.03999999999999999,0.2
B4_random,7,5,cubic,1.0115794542598986,0.005000000000000029,0.251275
B4_random,7,5,cubic,1.1220184543019633,0.04999999999999996,0.25128
B4_random,7,5,cubic,1.244514611771385,0.09499999999999997,0.25128
B4_random,7,5,cubic,1.3803842646028848,0.13999999999999999,0.251285
B4_random,7,5,cubic,1.53108746168203,0.18499999999999997,0.251285
B4_random,7,5,cubic,1.6982436524617444,0.23,0.25129
B4_random,7,5,cubic,1.8836490894898006,0.275,0.25129
B4_random,7,5,cubic,2.0892961308540396,0.32,0.251295
B4_random,7,5,cubic,2.3173946499684783,0.36499999999999994,0.2513
B4_random,7,5,cubic,2.5703957827688635,0.4099999999999999,0.251305
B4_random,7,5,cubic,2.8510182675039095,0.455,0.25131
B4_random,7,5,cubic,3.1622776601683795,0.5,0.251315
B4_random,7,5,cubic,3.5075187395256804,0.545,0.251325
B4_random,7,5,cubic,3.890451449942806,0.59,0.25133
B4_random,7,5,cubic,4.3151907682776525,0.635,0.25134
B4_random,7,5,cubic,4.786300923226384,0.68,0.251355
B4_random,7,5,cubic,5.3088444423098835,0.725,0.25137
B4_random,7,5,cubic,5.88843655355589,0.77,0.251385
B4_random,7,5,cubic,6.531305526474723,0.815,0.25141
B4_random,7,5,cubic,7.244359600749901,0.86,0.25146
B4_random,7,5,cubic,8.035261221856173,0.905,0.886895
B4_random,7,5,cubic,8.912509381337454,0.95,0.886935
B4_random,7,5,cubic,9.885530946569387,0.995,0.978605
B4_random,7,5,cubic,10.964781961431852,1.04,1.0
B4_random,7,5,cubic,12.161860006463678,1.085,1.0
B4_random,7,5,cubic,13.489628825916533,1.13,1.0
B4_random,7,5,cubic,14.962356560944336,1.175,1.0
B4_random,7,5,cubic,16.595869074375607,1.22,1.0
B4_random,7,5,cubic,18.407720014689556,1.265,1.0
B4_random,7,5,cubic,20.417379446695296,1.31,1.0
B4_random,7,5,cubic,22.646443075930595,1.355,1.0
B4_random,7,5,cubic,25.118864315095795,1.4,1.0
B4_random,7,6,cubic,0.05011872336272722,-1.3,0.200825
B4_random,7,6,cubic,0.05559042572704037,-1.255,0.20086
B4_random,7,6,cubic,0.06165950018614822,-1.21,0.2009
B4_random,7,6,cubic,0.06839116472814293,-1.165,0.200945
B4_random,7,6,cubic,0.07585775750291836,-1.12,0.200995
B4_random,7,6,cubic,0.08413951416451952,-1.075,0.20105
B4_random,7,6,cubic,0.0933254300796991,-1.03,0.20111
B4_random,7,6,cubic,0.10351421666793438,-0.985,0.201175
B4_random,7,6,cubic,0.1148153621496883,-0.94,0.20125
B4_random,7,6,cubic,0.12735030810166617,-0.895,0.201335
B4_random,7,6,cubic,0.14125375446227545,-0.85,0.201425
B4_random,7,6,cubic,0.15667510701081488,-0.805,0.20153
B4_random,7,6,cubic,0.17378008287493754,-0.76,0.201645
B4_random,7,6,cubic,0.1927524913190936,-0.715,0.201775
B4_random,7,6,cubic,0.2137962089502232,-0.67,0.20192
B4_random,7,6,cubic,0.23713737056616552,-0.625,0.20208
B4_random,7,6,cubic,0.2630267991895382,-0.58,0.20226
B4_random,7,6,cubic,0.29174270140011666,-0.535,0.202465
B4_random,7,6,cubic,0.32359365692962827,-0.49,0.20269
B4_random,7,6,cubic,0.3589219346450052,-0.445,0.20295
B4_random,7,6,cubic,0.39810717055349726,-0.39999999999999997,0.203235
B4_random,7,6,cubic,0.4415704473533125,-0.355,0.203565
B4_random,7,6,cubic,0.4897788193684462,-0.31,0.203935
B4_random,7,6,cubic,0.5432503314924332,-0.265,0.20436
B4_random,7,6,cubic,0.6025595860743578,-0.21999999999999997,0.20484
B4_random,7,6,cubic,0.6683439175686147,-0.17499999999999996,0.2054
B4_random,7,6,cubic,0.7413102413009175,-0.13,0.20604
B4_random,7,6,cubic,0.8222426499470711,-0.08500000000000003,0.206795
B4_random,7,6,cubic,0.9120108393559098,-0.03999999999999999,0.20769
B4_random,7,6,cubic,1.0115794542598986,0.005000000000000029,0.20877
B4_random,7,6,cubic,1.1220184543019633,0.04999999999999996,0.21012
B4_random,7,6,cubic,1.244514611771385,0.09499999999999997,0.211905
B4_random,7,6,cubic,1.3803842646028848,0.13999999999999999,0.214655
B4_random,7,6,cubic,1.53108746168203,0.18499999999999997,0.23771
B4_random,7,6,cubic,1.6982436524617444,0.23,0.23771
B4_random,7,6,cubic,1.8836490894898006,0.275,0.237715
B4_random,7,6,cubic,2.0892961308540396,0.32,0.23772
B4_random,7,6,cubic,2.3173946499684783,0.36499999999999994,0.237725
B4_random,7,6,cubic,2.5703957827688635,0.4099999999999999,0.23773
B4_random,7,6,cubic,2.8510182675039095,0.455,0.237735
B4_random,7,6,cubic,3.1622776601683795,0.5,0.23774
B4_random,7,6,cubic,3.5075187395256804,0.545,0.23775
B4_random,7,6,cubic,3.890451449942806,0.59,0.237755
B4_random,7,6,cubic,4.3151907682776525,0.635,0.237765
B4_random,7,6,cubic,4.786300923226384,0.68,0.23778
B4_random,7,6,cubic,5.3088444423098835,0.725,0.23779
B4_random,7,6,cubic,5.88843655355589,0.77,0.23781
B4_random,7,6,cubic,6.531305526474723,0.815,0.237835
B4_random,7,6,cubic,7.244359600749901,0.86,0.237885
B4_random,7,6,cubic,8.035261221856173,0.905,0.622885
B4_random,7,6,cubic,8.912509381337454,0.95,1.0
B4_random,7,6,cubic,9.885530946569387,0.995,1.0
B4_random,7,6,cubic,10.964781961431852,1.04,1.0
B4_random,7,6,cubic,12.161860006463678,1.085,1.0
B4_random,7,6,cubic,13.489628825916533,1.13,1.0
B4_random,7,6,cubic,14.962356560944336,1.175,1.0
B4_random,7,6,cubic,16.595869074375607,1.22,1.0
B4_random,7,6,cubic,18.407720014689556,1.265,1.0
B4_random,7,6,cubic,20.417379446695296,1.31,1.0
B4_random,7,6,cubic,22.646443075930595,1.355,1.0
B4_random,7,6,cubic,25.118864315095795,1.4,1.0
B4_random,7,7,cubic,0.05011872336272722,-1.3,0.2
B4_random,7,7,cubic,0.05559042572704037,-1.255,0.2
B4_random,7,7,cubic,0.06165950018614822,-1.21,0.2
B4_random,7,7,cubic,0.06839116472814293,-1.165,0.2
B4_random,7,7,cubic,0.07585775750291836,-1.12,0.2
B4_random,7,7,cubic,0.08413951416451952,-1.075,0.2
B4_random,7,7,cubic,0.0933254300796991,-1.03,0.2
B4_random,7,7,cubic,0.10351421666793438,-0.985,0.2
B4_random,7,7,cubic,0.1148153621496883,-0.94,0.2
B4_random,7,7,cubic,0.12735030810166617,-0.895,0.2
B4_random,7,7,cubic,0.14125375446227545,-0.85,0.2
B4_random,7,7,cubic,0.15667510701081488,-0.805,0.2
B4_random,7,7,cubic,0.17378008287493754,-0.76,0.2
B4_random,7,7,cubic,0.1927524913190936,-0.715,0.2
B4_random,7,7,cubic,0.2137962089502232,-0.67,0.2
B4_random,7,7,cubic,0.23713737056616552,-0.625,0.2
B4_random,7,7,cubic,0.2630267991895382,-0.58,0.2
B4_random,7,7,cubic,0.29174270140011666,-0.535,0.2
B4_random,7,7,cubic,0.32359365692962827,-0.49,0.2
B4_random,7,7,cubic,0.3589219346450052,-0.445,0.2
B4_random,7,7,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,7,7,cubic,0.4415704473533125,-0.355,0.2
B4_random,7,7,cubic,0.4897788193684462,-0.31,0.2
B4_random,7,7,cubic,0.5432503314924332,-0.265,0.2
B4_random,7,7,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,7,7,cubic,0.6683439175686147,-0.17499999999999996,0.2
B4_random,7,7,cubic,0.7413102413009175,-0.13,0.2
B4_random,7,7,cubic,0.8222426499470711,-0.08500000000000003,0.2
B4_random,7,7,cubic,0.9120108393559098,-0.03999999999999999,0.2
B4_random,7,7,cubic,1.0115794542598986,0.005000000000000029,0.2
B4_random,7,7,cubic,1.1220184543019633,0.04999999999999996,0.2
B4_random,7,7,cubic,1.244514611771385,0.09499999999999997,0.2
B4_random,7,7,cubic,1.3803842646028848,0.13999999999999999,0.2
B4_random,7,7,cubic,1.53108746168203,0.18499999999999997,0.2
B4_random,7,7,cubic,1.6982436524617444,0.23,0.2
B4_random,7,7,cubic,1.8836490894898006,0.275,0.2
B4_random,7,7,cubic,2.0892961308540396,0.32,0.20065
B4_random,7,7,cubic,2.3173946499684783,0.36499999999999994,0.208745
B4_random,7,7,cubic,2.5703957827688635,0.4099999999999999,0.208775
B4_random,7,7,cubic,2.8510182675039095,0.455,0.2088
B4_random,7,7,cubic,3.1622776601683795,0.5,0.208835
B4_random,7,7,cubic,3.5075187395256804,0.545,0.20888
B4_random,7,7,cubic,3.890451449942806,0.59,0.208935
B4_random,7,7,cubic,4.3151907682776525,0.635,0.20901
B4_random,7,7,cubic,4.786300923226384,0.68,0.209145
B4_random,7,7,cubic,5.3088444423098835,0.725,0.21473
B4_random,7,7,cubic,5.88843655355589,0.77,0.21475
B4_random,7,7,cubic,6.531305526474723,0.815,0.214775
B4_random,7,7,cubic,7.244359600749901,0.86,0.214825
B4_random,7,7,cubic,8.035261221856173,0.905,0.749665
B4_random,7,7,cubic,8.912509381337454,0.95,0.84553
B4_random,7,7,cubic,9.885530946569387,0.995,0.9889
B4_random,7,7,cubic,10.964781961431852,1.04,1.0
B4_random,7,7,cubic,12.161860006463678,1.085,1.0
B4_random,7,7,cubic,13.489628825916533,1.13,1.0
B4_random,7,7,cubic,14.962356560944336,1.175,1.0
B4_random,7,7,cubic,16.595869074375607,1.22,1.0
B4_random,7,7,cubic,18.407720014689556,1.265,1.0
B4_random,7,7,cubic,20.417379446695296,1.31,1.0
B4_random,7,7,cubic,22.646443075930595,1.355,1.0
B4_random,7,7,cubic,25.118864315095795,1.4,1.0
B4_random,7,8,cubic,0.05011872336272722,-1.3,0.2
B4_random,7,8,cubic,0.05559042572704037,-1.255,0.2
B4_random,7,8,cubic,0.06165950018614822,-1.21,0.2
B4_random,7,8,cubic,0.06839116472814293,-1.165,0.2
B4_random,7,8,cubic,0.07585775750291836,-1.12,0.2
B4_random,7,8,cubic,0.08413951416451952,-1.075,0.2
B4_random,7,8,cubic,0.0933254300796991,-1.03,0.2
B4_random,7,8,cubic,0.10351421666793438,-0.985,0.2
B4_random,7,8,cubic,0.1148153621496883,-0.94,0.2
B4_random,7,8,cubic,0.12735030810166617,-0.895,0.2
B4_random,7,8,cubic,0.14125375446227545,-0.85,0.2
B4_random,7,8,cubic,0.15667510701081488,-0.805,0.2
B4_random,7,8,cubic,0.17378008287493754,-0.76,0.2
B4_random,7,8,cubic,0.1927524913190936,-0.715,0.2
B4_random,7,8,cubic,0.2137962089502232,-0.67,0.202425
B4_random,7,8,cubic,0.23713737056616552,-0.625,0.20565
B4_random,7,8,cubic,0.2630267991895382,-0.58,0.2093
B4_random,7,8,cubic,0.29174270140011666,-0.535,0.21346
B4_random,7,8,cubic,0.32359365692962827,-0.49,0.21821
B4_random,7,8,cubic,0.3589219346450052,-0.445,0.22367
B4_random,7,8,cubic,0.39810717055349726,-0.39999999999999997,0.229995
B4_random,7,8,cubic,0.4415704473533125,-0.355,0.237375
B4_random,7,8,cubic,0.4897788193684462,-0.31,0.246105
B4_random,7,8,cubic,0.5432503314924332,-0.265,0.25662
B4_random,7,8,cubic,0.6025595860743578,-0.21999999999999997,0.26963
B4_random,7,8,cubic,0.6683439175686147,-0.17499999999999996,0.286535
B4_random,7,8,cubic,0.7413102413009175,-0.13,0.311035
B4_random,7,8,cubic,0.8222426499470711,-0.08500000000000003,0.50603
B4_random,7,8,cubic,0.9120108393559098,-0.03999999999999999,0.50604
B4_random,7,8,cubic,1.0115794542598986,0.005000000000000029,0.506045
B4_random,7,8,cubic,1.1220184543019633,0.04999999999999996,0.506055
B4_random,7,8,cubic,1.244514611771385,0.09499999999999997,0.506065
B4_random,7,8,cubic,1.3803842646028848,0.13999999999999999,0.506075
B4_random,7,8,cubic,1.53108746168203,0.18499999999999997,0.506085
B4_random,7,8,cubic,1.6982436524617444,0.23,0.5061
B4_random,7,8,cubic,1.8836490894898006,0.275,0.506115
B4_random,7,8,cubic,2.0892961308540396,0.32,0.50613
B4_random,7,8,cubic,2.3173946499684783,0.36499999999999994,0.50615
B4_random,7,8,cubic,2.5703957827688635,0.4099999999999999,0.506175
B4_random,7,8,cubic,2.8510182675039095,0.455,0.5062
B4_random,7,8,cubic,3.1622776601683795,0.5,0.506235
B4_random,7,8,cubic,3.5075187395256804,0.545,0.50627
B4_random,7,8,cubic,3.890451449942806,0.59,0.50632
B4_random,7,8,cubic,4.3151907682776525,0.635,0.50638
B4_random,7,8,cubic,4.786300923226384,0.68,0.506465
B4_random,7,8,cubic,5.3088444423098835,0.725,0.51271
B4_random,7,8,cubic,5.88843655355589,0.77,0.515875
B4_random,7,8,cubic,6.531305526474723,0.815,0.5159
B4_random,7,8,cubic,7.244359600749901,0.86,0.51593
B4_random,7,8,cubic,8.035261221856173,0.905,0.65883
B4_random,7,8,cubic,8.912509381337454,0.95,0.84905
B4_random,7,8,cubic,9.885530946569387,0.995,1.0
B4_random,7,8,cubic,10.964781961431852,1.04,1.0
B4_random,7,8,cubic,12.161860006463678,1.085,1.0
B4_random,7,8,cubic,13.489628825916533,1.13,1.0
B4_random,7,8,cubic,14.962356560944336,1.175,1.0
B4_random,7,8,cubic,16.595869074375607,1.22,1.0
B4_random,7,8,cubic,18.407720014689556,1.265,1.0
B4_random,7,8,cubic,20.417379446695296,1.31,1.0
B4_random,7,8,cubic,22.646443075930595,1.355,1.0
B4_random,7,8,cubic,25.118864315095795,1.4,1.0
B4_random,7,9,cubic,0.05011872336272722,-1.3,0.2
B4_random,7,9,cubic,0.05559042572704037,-1.255,0.2
B4_random,7,9,cubic,0.06165950018614822,-1.21,0.2
B4_random,7,9,cubic,0.06839116472814293,-1.165,0.2
B4_random,7,9,cubic,0.07585775750291836,-1.12,0.2
B4_random,7,9,cubic,0.08413951416451952,-1.075,0.2
B4_random,7,9,cubic,0.0933254300796991,-1.03,0.2
B4_random,7,9,cubic,0.10351421666793438,-0.985,0.2
B4_random,7,9,cubic,0.1148153621496883,-0.94,0.2
B4_random,7,9,cubic,0.12735030810166617,-0.895,0.2
B4_random,7,9,cubic,0.14125375446227545,-0.85,0.2
B4_random,7,9,cubic,0.15667510701081488,-0.805,0.2
B4_random,7,9,cubic,0.17378008287493754,-0.76,0.2
B4_random,7,9,cubic,0.1927524913190936,-0.715,0.2
B4_random,7,9,cubic,0.2137962089502232,-0.67,0.2
B4_random,7,9,cubic,0.23713737056616552,-0.625,0.2
B4_random,7,9,cubic,0.2630267991895382,-0.58,0.2
B4_random,7,9,cubic,0.29174270140011666,-0.535,0.2
B4_random,7,9,cubic,0.32359365692962827,-0.49,0.2
B4_random,7,9,cubic,0.3589219346450052,-0.445,0.2
B4_random,7,9,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,7,9,cubic,0.4415704473533125,-0.355,0.2
B4_random,7,9,cubic,0.4897788193684462,-0.31,0.2
B4_random,7,9,cubic,0.5432503314924332,-0.265,0.2
B4_random,7,9,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,7,9,cubic,0.6683439175686147,-0.17499999999999996,0.336555
B4_random,7,9,cubic,0.7413102413009175,-0.13,0.33656
B4_random,7,9,cubic,0.8222426499470711,-0.08500000000000003,0.336565
B4_random,7,9,cubic,0.9120108393559098,-0.03999999999999999,0.336575
B4_random,7,9,cubic,1.0115794542598986,0.005000000000000029,0.33658
B4_random,7,9,cubic,1.1220184543019633,0.04999999999999996,0.33659
B4_random,7,9,cubic,1.244514611771385,0.09499999999999997,0.3366
B4_random,7,9,cubic,1.3803842646028848,0.13999999999999999,0.33661
B4_random,7,9,cubic,1.53108746168203,0.18499999999999997,0.336625
B4_random,7,9,cubic,1.6982436524617444,0.23,0.336635
B4_random,7,9,cubic,1.8836490894898006,0.275,0.336655
B4_random,7,9,cubic,2.0892961308540396,0.32,0.33667
B4_random,7,9,cubic,2.3173946499684783,0.36499999999999994,0.336695
B4_random,7,9,cubic,2.5703957827688635,0.4099999999999999,0.336715
B4_random,7,9,cubic,2.8510182675039095,0.455,0.336745
B4_random,7,9,cubic,3.1622776601683795,0.5,0.33678
B4_random,7,9,cubic,3.5075187395256804,0.545,0.33682
B4_random,7,9,cubic,3.890451449942806,0.59,0.336875
B4_random,7,9,cubic,4.3151907682776525,0.635,0.33694
B4_random,7,9,cubic,4.786300923226384,0.68,0.33705
B4_random,7,9,cubic,5.3088444423098835,0.725,0.339405
B4_random,7,9,cubic,5.88843655355589,0.77,0.33942
B4_random,7,9,cubic,6.531305526474723,0.815,0.339445
B4_random,7,9,cubic,7.244359600749901,0.86,0.33949
B4_random,7,9,cubic,8.035261221856173,0.905,0.685025
B4_random,7,9,cubic,8.912509381337454,0.95,0.84451
B4_random,7,9,cubic,9.885530946569387,0.995,1.0
B4_random,7,9,cubic,10.964781961431852,1.04,1.0
