family,n,E0,r,field,potential
B1_constant,5,0.2,0.0031,0.018542339999999997,2.8770417999999997e-5
B1_constant,5,0.2,0.00315,0.018840465,2.970498825e-5
B1_constant,5,0.2,0.0032,0.019138560000000002,3.0654464e-5
B1_constant,5,0.2,0.00325,0.019436625,3.161884375e-5
B1_constant,5,0.2,0.0033,0.019734659999999998,3.259812599999999e-5
B1_constant,5,0.2,0.00335,0.020032665,3.3592309250000004e-5
B1_constant,5,0.2,0.0034,0.02033064,3.4601391999999995e-5
B1_constant,5,0.2,0.00345,0.020628585,3.562537275e-5
B1_constant,5,0.2,0.0035,0.020926500000000004,3.6664250000000004e-5
B1_constant,5,0.2,0.00355,0.021224385,3.7718022250000006e-5
B1_constant,5,0.2,0.0036,0.02152224,3.8786688e-5
B1_constant,5,0.2,0.00365,0.021820065,3.9870245750000003e-5
B1_constant,5,0.2,0.0037,0.02211786,4.0968694e-5
B1_constant,5,0.2,0.00375,0.022415624999999998,4.208203125e-5
B1_constant,5,0.2,0.0038,0.022713360000000002,4.3210256e-5
B1_constant,5,0.2,0.00385,0.023011065,4.4353366750000005e-5
B1_constant,5,0.2,0.0039,0.023308739999999998,4.5511361999999995e-5
B1_constant,5,0.2,0.00395,0.023606385,4.668424025000001e-5
B1_constant,5,0.2,0.004,0.023904,4.7872e-5
B1_constant,5,0.2,0.00405,0.024201584999999998,4.907463974999999e-5
B1_constant,5,0.2,0.0041,0.024499140000000003,5.029215800000001e-5
B1_constant,5,0.2,0.00415,0.024796665,5.1524553249999995e-5
B1_constant,5,0.2,0.0042,0.02509416,5.2771823999999994e-5
B1_constant,5,0.2,0.00425,0.025391625,5.403396875e-5
B1_constant,5,0.2,0.0043,0.02568906,5.5310986e-5
B1_constant,5,0.2,0.00435,0.025986465,5.660287424999999e-5
B1_constant,5,0.2,0.0044,0.02628384,5.7909632000000006e-5
B1_constant,5,0.2,0.00445,0.026581185000000004,5.9231257749999996e-5
B1_constant,5,0.2,0.0045,0.026878499999999996,6.0567749999999996e-5
B1_constant,5,0.2,0.00455,0.027175785,6.191910724999999e-5
B1_constant,5,0.2,0.0046,0.027473039999999997,6.3285328e-5
B1_constant,5,0.2,0.00465,0.027770264999999995,6.466641074999998e-5
B1_constant,5,0.2,0.0047,0.028067460000000002,6.6062354e-5
B1_constant,5,0.2,0.00475,0.028364624999999997,6.747315625e-5
B1_constant,5,0.2,0.0048,0.028661759999999998,6.8898816e-5
B1_constant,5,0.2,0.00485,0.028958865,7.033933175e-5
B1_constant,5,0.2,0.0049,0.029255939999999998,7.1794702e-5
B1_constant,5,0.2,0.00495,0.029552985000000004,7.326492525000001e-5
B1_constant,5,0.2,0.005,0.029849999999999998,7.475000000000001e-5
B1_constant,5,0.2,0.00505,0.030146985,7.624992475e-5
B1_constant,5,0.2,0.0051,0.030443940000000003,7.7764698e-5
B1_constant,5,0.2,0.00515,0.030740865,7.929431825e-5
B1_constant,5,0.2,0.0052,0.031037759999999998,8.083878399999999e-5
B1_constant,5,0.2,0.00525,0.031334625,8.239809375000001e-5
B1_constant,5,0.2,0.0053,0.03163146,8.3972246e-5
B1_constant,5,0.2,0.00535,0.031928265,8.556123925e-5
B1_constant,5,0.2,0.0054,0.032225039999999996,8.716507200000001e-5
B1_constant,5,0.2,0.00545,0.032521785000000004,8.878374275e-5
B1_constant,5,0.2,0.0055,0.0328185,9.041724999999999e-5
B1_constant,5,0.2,0.00555,0.033115185,9.206559225000001e-5
B1_constant,5,0.2,0.0056,0.03341184,9.372876799999999e-5
B1_constant,5,0.2,0.00565,0.033708465,9.540677575e-5
B1_constant,5,0.2,0.0057,0.03400506,9.7099614e-5
B1_constant,5,0.2,0.00575,0.034301625,9.880728124999999e-5
B1_constant,5,0.2,0.0058,0.034598159999999996,0.00010052977599999999
B1_constant,5,0.2,0.00585,0.034894665,0.00010226709675000001
B1_constant,5,0.2,0.0059,0.03519114,0.000104019242
B1_constant,5,0.2,0.00595,0.035487585,0.00010578621025000002
B1_constant,5,0.2,0.006,0.035784,0.000107568
B1_constant,5,0.2,0.00605,0.036080385,0.00010936460975
B1_constant,5,0.2,0.0061,0.03637674,0.00011117603800000002
B1_constant,5,0.2,0.00615,0.036673065000000005,0.00011300228324999999
B1_constant,5,0.2,0.0062,0.03696936,0.00011484334399999999
B1_constant,5,0.2,0.00625,0.037265625000000004,0.00011669921875000002
B1_constant,5,0.2,0.0063,0.03756186,0.00011856990600000001
B1_constant,5,0.2,0.00635,0.037858064999999996,0.00012045540425
B1_constant,5,0.2,0.0064,0.038154240000000006,0.00012235571200000002
B1_constant,5,0.2,0.00645,0.038450385,0.00012427082775
B1_constant,5,0.2,0.0065,0.0387465,0.00012620075
B1_constant,5,0.2,0.00655,0.039042585,0.00012814547725000002
B1_constant,5,0.2,0.0066,0.039338639999999994,0.00013010500799999998
B1_constant,5,0.2,0.00665,0.039634665,0.00013207934075
B1_constant,5,0.2,0.0067,0.03993066,0.00013406847400000002
B1_constant,5,0.2,0.00675,0.040226625,0.00013607240625
B1_constant,5,0.2,0.0068,0.04052255999999999,0.000138091136
B1_constant,5,0.2,0.00685,0.040818465,0.00014012466175
B1_constant,5,0.2,0.0069,0.04111434,0.000142172982
B1_constant,5,0.2,0.00695,0.041410185,0.00014423609524999998
B1_constant,5,0.2,0.007,0.041706,0.00014631400000000004
B1_constant,5,0.2,0.00705,0.042001785,0.00014840669475
B1_constant,5,0.2,0.0071,0.04229754,0.00015051417800000002
B1_constant,5,0.2,0.00715,0.042593265,0.00015263644825000002
B1_constant,5,0.2,0.0072,0.042888960000000004,0.000154773504
B1_constant,5,0.2,0.00725,0.043184625000000004,0.00015692534375000001
B1_constant,5,0.2,0.0073,0.04348026,0.000159091966
B1_constant,5,0.2,0.00735,0.043775865000000004,0.00016127336925000001
B1_constant,5,0.2,0.0074,0.04407144,0.000163469552
B1_constant,5,0.2,0.00745,0.044366985000000005,0.00016568051275
B1_constant,5,0.2,0.0075,0.0446625,0.00016790624999999998
B1_constant,5,0.2,0.00755,0.044957985000000006,0.00017014676225000002
B1_constant,5,0.2,0.0076,0.04525344,0.000172402048
B1_constant,5,0.2,0.00765,0.045548864999999994,0.00017467210575
B1_constant,5,0.2,0.0077,0.045844260000000005,0.000176956934
B1_constant,5,0.2,0.00775,0.046139625,0.00017925653125
B1_constant,5,0.2,0.0078,0.04643495999999999,0.00018157089599999998
B1_constant,5,0.2,0.00785,0.04673026499999999,0.00018390002675
B1_constant,5,0.2,0.0079,0.047025540000000005,0.00018624392200000003
B1_constant,5,0.2,0.00795,0.047320785000000004,0.00018860258025000002
B1_constant,5,0.2,0.008,0.047616,0.00019097599999999998
B1_constant,5,0.2,0.00805,0.047911184999999995,0.00019336417975000003
B1_constant,5,0.2,0.0081,0.04820634,0.00019576711799999997
B1_constant,5,0.2,0.00815,0.048501465,0.00019818481324999996
B1_constant,5,0.2,0.0082,0.04879656000000001,0.00020061726400000005
B1_constant,5,0.2,0.00825,0.04909162500000001,0.00020306446875
B1_constant,5,0.2,0.0083,0.04938666,0.000205526426
B1_constant,5,0.2,0.00835,0.049681665,0.00020800313424999999
B1_constant,5,0.2,0.0084,0.04997664,0.00021049459199999997
B1_constant,5,0.2,0.00845,0.050271585,0.00021300079774999996
B1_constant,5,0.2,0.0085,0.05056650000000001,0.00021552175000000002
B1_constant,5,0.2,0.00855,0.050861385,0.00021805744725
B1_constant,5,0.2,0.0086,0.05115624,0.00022060788800000003
B1_constant,5,0.2,0.00865,0.051451065,0.00022317307074999997
B1_constant,5,0.2,0.0087,0.05174586,0.00022575299399999997
B1_constant,5,0.2,0.00875,0.052040625,0.00022834765625000003
B1_constant,5,0.2,0.0088,0.05233536,0.00023095705600000002
B1_constant,5,0.2,0.00885,0.052630065,0.00023358119175000003
B1_constant,5,0.2,0.0089,0.052924740000000005,0.000236220062
B1_constant,5,0.2,0.00895,0.053219384999999994,0.00023887366524999999
B1_constant,5,0.2,0.009,0.05351399999999999,0.000241542
B1_constant,5,0.2,0.00905,0.053808585,0.00024422506475000005
B1_constant,5,0.2,0.0091,0.05410314,0.000246922858
B1_constant,5,0.2,0.00915,0.054397665000000005,0.00024963537825
B1_constant,5,0.2,0.0092,0.05469216,0.000252362624
B1_constant,5,0.2,0.00925,0.054986625,0.00025510459375
B1_constant,5,0.2,0.0093,0.05528106,0.0002578612859999999
B1_constant,5,0.2,0.00935,0.055575465000000004,0.00026063269925000003
B1_constant,5,0.2,0.0094,0.05586984000000001,0.000263418832
B1_constant,5,0.2,0.00945,0.056164185000000005,0.00026621968275000003
B1_constant,5,0.2,0.0095,0.056458499999999995,0.00026903524999999996
B1_constant,5,0.2,0.00955,0.056752785,0.00027186553225
B1_constant,5,0.2,0.0096,0.05704703999999999,0.00027471052799999995
B1_constant,5,0.2,0.00965,0.057341265,0.0002775702357500001
B1_constant,5,0.2,0.0097,0.05763546,0.000280444654
B1_constant,5,0.2,0.00975,0.05792962499999999,0.00028333378125
B1_constant,5,0.2,0.0098,0.05822376,0.000286237616
B1_constant,5,0.2,0.00985,0.058517864999999995,0.00028915615674999996
B1_constant,5,0.2,0.0099,0.05881194000000001,0.00029208940200000006
B1_constant,5,0.2,0.00995,0.059105985,0.00029503735025
B1_constant,5,0.2,0.01,0.059399999999999994,0.00029800000000000003
B1_constant,5,0.2,0.01005,0.059693985,0.00030097734975000003
B1_constant,5,0.2,0.0101,0.059987940000000003,0.000303969398
B1_constant,5,0.2,0.01015,0.060281865,0.00030697614324999995
B1_constant,5,0.2,0.0102,0.060575760000000006,0.00030999758400000006
B1_constant,5,0.2,0.01025,0.060869625000000004,0.00031303371875
B1_constant,5,0.2,0.0103,0.06116346,0.00031608454600000005
B1_constant,5,0.2,0.01035,0.061457265000000004,0.00031915006425
B1_constant,5,0.2,0.0104,0.06175104,0.000322230272
B1_constant,5,0.2,0.01045,0.06204478499999999,0.00032532516774999993
B1_constant,5,0.2,0.0105,0.062338500000000005,0.00032843475000000005
B1_constant,5,0.2,0.01055,0.06263218499999999,0.00033155901725000003
B1_constant,5,0.2,0.0106,0.06292584,0.000334697968
B1_constant,5,0.2,0.01065,0.06321946499999999,0.00033785160074999995
B1_constant,5,0.2,0.0107,0.06351306,0.00034101991399999995
B1_constant,5,0.2,0.01075,0.063806625,0.00034420290624999995
B1_constant,5,0.2,0.0108,0.06410015999999999,0.000347400576
B1_constant,5,0.2,0.01085,0.064393665,0.00035061292175
B1_constant,5,0.2,0.0109,0.06468714,0.00035383994200000003
B1_constant,5,0.2,0.01095,0.064980585,0.00035708163525
B1_constant,5,0.2,0.011,0.065274,0.000360338
B1_constant,5,0.2,0.01105,0.06556738499999999,0.00036360903475000006
B1_constant,5,0.2,0.0111,0.06586074,0.000366894738
B1_constant,5,0.2,0.01115,0.066154065,0.00037019510825000003
B1_constant,5,0.2,0.0112,0.06644736,0.00037351014399999993
B1_constant,5,0.2,0.01125,0.06674062500000001,0.00037683984375
B1_constant,5,0.2,0.0113,0.06703386,0.000380184206
B1_constant,5,0.2,0.01135,0.067327065,0.00038354322925000003
B1_constant,5,0.2,0.0114,0.06762024,0.000386916912
B1_constant,5,0.2,0.01145,0.067913385,0.00039030525275
B1_constant,5,0.2,0.0115,0.0682065,0.00039370824999999997
B1_constant,5,0.2,0.01155,0.068499585,0.00039712590224999994
B1_constant,5,0.2,0.0116,0.06879263999999999,0.00040055820799999995
B1_constant,5,0.2,0.01165,0.069085665,0.0004040051657500001
B1_constant,5,0.2,0.0117,0.06937866,0.000407466774
B1_constant,5,0.2,0.01175,0.069671625,0.00041094303125
B1_constant,5,0.2,0.0118,0.06996456,0.000414433936
B1_constant,5,0.2,0.01185,0.07025746499999999,0.00041793948675000004
B1_constant,5,0.2,0.0119,0.07055034,0.00042145968200000004
B1_constant,5,0.2,0.01195,0.070843185,0.0004249945202500001
B1_constant,5,0.2,0.012,0.071136,0.000428544
B1_constant,5,0.2,0.01205,0.07142878500000001,0.00043210811975
B1_constant,5,0.2,0.0121,0.07172154,0.00043568687800000003
B1_constant,5,0.2,0.01215,0.072014265,0.00043928027324999995
B1_constant,5,0.2,0.0122,0.07230696,0.00044288830400000004
B1_constant,5,0.2,0.01225,0.07259962500000001,0.00044651096875000004
B1_constant,5,0.2,0.0123,0.07289226,0.000450148266
B1_constant,5,0.2,0.01235,0.073184865,0.00045380019424999995
B1_constant,5,0.2,0.0124,0.07347743999999999,0.000457466752
B1_constant,5,0.2,0.01245,0.073769985,0.0004611479377499999
B1_constant,5,0.2,0.0125,0.07406250000000002,0.0004648437500000001
B1_constant,5,0.2,0.01255,0.07435498500000001,0.00046855418725000005
B1_constant,5,0.2,0.0126,0.07464744000000001,0.000472279248
B1_constant,5,0.2,0.01265,0.074939865,0.00047601893074999995
B1_constant,5,0.2,0.0127,0.07523225999999998,0.000479773234
B1_constant,5,0.2,0.01275,0.075524625,0.0004835421562499999
B1_constant,5,0.2,0.0128,0.07581696,0.000487325696
B1_constant,5,0.2,0.01285,0.076109265,0.00049112385175
B1_constant,5,0.2,0.0129,0.07640153999999999,0.0004949366220000001
B1_constant,5,0.2,0.01295,0.07669378499999999,0.0004987640052499999
B1_constant,5,0.2,0.013,0.076986,0.000502606
B1_constant,5,0.2,0.01305,0.07727818500000001,0.0005064626047500001
B1_constant,5,0.2,0.0131,0.07757034,0.0005103338180000001
B1_constant,5,0.2,0.01315,0.07786246499999999,0.0005142196382500001
B1_constant,5,0.2,0.0132,0.07815456,0.0005181200639999999
B1_constant,5,0.2,0.01325,0.078446625,0.00052203509375
B1_constant,5,0.2,0.0133,0.07873866,0.000525964726
B1_constant,5,0.2,0.01335,0.079030665,0.0005299089592500001
B1_constant,5,0.2,0.0134,0.07932264,0.000533867792
B1_constant,5,0.2,0.01345,0.079614585,0.00053784122275
B1_constant,5,0.2,0.0135,0.0799065,0.0005418292499999999
B1_constant,5,0.2,0.01355,0.080198385,0.00054583187225
B1_constant,5,0.2,0.0136,0.08049023999999999,0.0005498490879999999
B1_constant,5,0.2,0.01365,0.080782065,0.0005538808957500001
B1_constant,5,0.2,0.0137,0.08107386,0.0005579272940000001
B1_constant,5,0.2,0.01375,0.081365625,0.00056198828125
B1_constant,5,0.2,0.0138,0.08165736,0.0005660638559999999
B1_constant,5,0.2,0.01385,0.08194906499999999,0.00057015401675
B1_constant,5,0.2,0.0139,0.08224074,0.0005742587619999999
B1_constant,5,0.2,0.01395,0.082532385,0.0005783780902500001
B1_constant,5,0.2,0.014,0.08282400000000001,0.0005825120000000001
B1_constant,5,0.2,0.01405,0.083115585,0.0005866604897500001
B1_constant,5,0.2,0.0141,0.08340713999999999,0.000590823558
B1_constant,5,0.2,0.01415,0.083698665,0.0005950012032499999
B1_constant,5,0.2,0.0142,0.08399016,0.0005991934240000001
B1_constant,5,0.2,0.01425,0.08428162500000001,0.00060340021875
B1_constant,5,0.2,0.0143,0.08457306,0.0006076215860000001
B1_constant,5,0.2,0.01435,0.084864465,0.0006118575242499999
B1_constant,5,0.2,0.0144,0.08515584000000001,0.000616108032
B1_constant,5,0.2,0.01445,0.08544718500000001,0.0006203731077499999
B1_constant,5,0.2,0.0145,0.08573850000000001,0.0006246527500000001
B1_constant,5,0.2,0.01455,0.08602978500000001,0.00062894695725
B1_constant,5,0.2,0.0146,0.08632104,0.000633255728
B1_constant,5,0.2,0.01465,0.08661226500000001,0.00063757906075
B1_constant,5,0.2,0.0147,0.08690346,0.0006419169540000001
B1_constant,5,0.2,0.01475,0.087194625,0.0006462694062499999
B1_constant,5,0.2,0.0148,0.08748576,0.0006506364160000001
B1_constant,5,0.2,0.01485,0.087776865,0.00065501798175
B1_constant,5,0.2,0.0149,0.08806794000000001,0.000659414102
B1_constant,5,0.2,0.01495,0.088358985,0.00066382477525
B1_constant,5,0.2,0.015,0.08864999999999999,0.00066825
B1_constant,5,0.2,0.01505,0.08894098499999999,0.0006726897747499999
B1_constant,5,0.2,0.0151,0.08923194,0.0006771440980000001
B1_constant,5,0.2,0.01515,0.08952286500000001,0.00068161296825
B1_constant,5,0.2,0.0152,0.08981376,0.000686096384
B1_constant,5,0.2,0.01525,0.090104625,0.00069059434375
B1_constant,5,0.2,0.0153,0.09039546,0.0006951068459999999
B1_constant,5,0.2,0.01535,0.090686265,0.0006996338892500001
B1_constant,5,0.2,0.0154,0.09097704000000001,0.000704175472
B1_constant,5,0.2,0.01545,0.091267785,0.00070873159275
B1_constant,5,0.2,0.0155,0.0915585,0.0007133022499999999
B1_constant,5,0.2,0.01555,0.091849185,0.0007178874422499999
B1_constant,5,0.2,0.0156,0.09213984,0.0007224871679999999
B1_constant,5,0.2,0.01565,0.092430465,0.0007271014257500001
B1_constant,5,0.2,0.0157,0.09272106,0.0007317302139999999
B1_constant,5,0.2,0.01575,0.093011625,0.0007363735312500001
B1_constant,5,0.2,0.0158,0.09330216000000001,0.0007410313760000001
B1_constant,5,0.2,0.01585,0.09359266499999999,0.0007457037467500001
B1_constant,5,0.2,0.0159,0.09388314,0.000750390642
B1_constant,5,0.2,0.01595,0.09417358499999999,0.00075509206025
B1_constant,5,0.2,0.016,0.094464,0.000759808
B1_constant,5,0.2,0.01605,0.094754385,0.0007645384597499999
B1_constant,5,0.2,0.0161,0.09504473999999999,0.000769283438
B1_constant,5,0.2,0.01615,0.09533506500000001,0.00077404293325
B1_constant,5,0.2,0.0162,0.09562535999999999,0.0007788169439999999
B1_constant,5,0.2,0.01625,0.095915625,0.00078360546875
B1_constant,5,0.2,0.0163,0.09620586,0.0007884085059999999
B1_constant,5,0.2,0.01635,0.09649606499999999,0.0007932260542500001
B1_constant,5,0.2,0.0164,0.09678624000000002,0.0007980581120000001
B1_constant,5,0.2,0.01645,0.097076385,0.00080290467775
B1_constant,5,0.2,0.0165,0.09736650000000001,0.0008077657500000001
B1_constant,5,0.2,0.01655,0.097656585,0.0008126413272499999
B1_constant,5,0.2,0.0166,0.09794664,0.000817531408
B1_constant,5,0.2,0.01665,0.09823666500000001,0.0008224359907500001
B1_constant,5,0.2,0.0167,0.09852665999999999,0.000827355074
B1_constant,5,0.2,0.01675,0.098816625,0.0008322886562500001
B1_constant,5,0.2,0.0168,0.09910656,0.0008372367359999999
B1_constant,5,0.2,0.01685,0.09939646499999999,0.0008421993117499999
B1_constant,5,0.2,0.0169,0.09968633999999998,0.0008471763819999999
B1_constant,5,0.2,0.01695,0.099976185,0.0008521679452499999
B1_constant,5,0.2,0.017,0.10026600000000001,0.0008571740000000002
B1_constant,5,0.2,0.01705,0.100555785,0.0008621945447499998
B1_constant,5,0.2,0.0171,0.10084554,0.000867229578
B1_constant,5,0.2,0.01715,0.10113526499999999,0.0008722790982499999
B1_constant,5,0.2,0.0172,0.10142496,0.000877343104
B1_constant,5,0.2,0.01725,0.101714625,0.0008824215937500001
B1_constant,5,0.2,0.0173,0.10200426,0.0008875145659999999
B1_constant,5,0.2,0.01735,0.102293865,0.0008926220192500001
B1_constant,5,0.2,0.0174,0.10258344,0.0008977439519999998
B1_constant,5,0.2,0.01745,0.102872985,0.0009028803627500001
B1_constant,5,0.2,0.0175,0.10316250000000002,0.0009080312500000001
B1_constant,5,0.2,0.01755,0.10345198500000001,0.00091319661225
B1_constant,5,0.2,0.0176,0.10374144,0.000918376448
B1_constant,5,0.2,0.01765,0.104030865,0.0009235707557499999
B1_constant,5,0.2,0.0177,0.10432026,0.000928779534
B1_constant,5,0.2,0.01775,0.10460962499999998,0.00093400278125
B1_constant,5,0.2,0.0178,0.10489896,0.0009392404959999999
B1_constant,5,0.2,0.01785,0.105188265,0.0009444926767500001
B1_constant,5,0.2,0.0179,0.10547754,0.0009497593219999999
B1_constant,5,0.2,0.01795,0.105766785,0.0009550404302500001
B1_constant,5,0.2,0.018,0.10605599999999998,0.0009603359999999999
B1_constant,5,0.2,0.01805,0.10634518500000001,0.00096564602975
B1_constant,5,0.2,0.0181,0.10663434000000001,0.0009709705180000001
B1_constant,5,0.2,0.01815,0.106923465,0.00097630946325
B1_constant,5,0.2,0.0182,0.10721256000000001,0.000981662864
B1_constant,5,0.2,0.01825,0.10750162499999999,0.00098703071875
B1_constant,5,0.2,0.0183,0.10779066000000001,0.000992413026
B1_constant,5,0.2,0.01835,0.108079665,0.0009978097842500001
B1_constant,5,0.2,0.0184,0.10836864,0.0010032209920000001
B1_constant,5,0.2,0.01845,0.10865758500000001,0.00100864664775
B1_constant,5,0.2,0.0185,0.10894649999999999,0.0010140867499999998
B1_constant,5,0.2,0.01855,0.10923538500000002,0.00101954129725
B1_constant,5,0.2,0.0186,0.10952424,0.0010250102879999997
B1_constant,5,0.2,0.01865,0.10981306499999999,0.0010304937207499998
B1_constant,5,0.2,0.0187,0.11010186,0.0010359915940000002
B1_constant,5,0.2,0.01875,0.11039062499999998,0.00104150390625
B1_constant,5,0.2,0.0188,0.11067936,0.001047030656
B1_constant,5,0.2,0.01885,0.11096806499999999,0.0010525718417499998
B1_constant,5,0.2,0.0189,0.11125673999999999,0.0010581274620000002
B1_constant,5,0.2,0.01895,0.11154538500000001,0.0010636975152500002
B1_constant,5,0.2,0.019,0.11183399999999999,0.001069282
B1_constant,5,0.2,0.01905,0.11212258500000001,0.00107488091475
B1_constant,5,0.2,0.0191,0.11241113999999999,0.001080494258
B1_constant,5,0.2,0.01915,0.112699665,0.00108612202825
B1_constant,5,0.2,0.0192,0.11298816,0.0010917642239999998
B1_constant,5,0.2,0.01925,0.11327662499999999,0.00109742084375
B1_constant,5,0.2,0.0193,0.11356506000000001,0.0011030918860000002
B1_constant,5,0.2,0.01935,0.113853465,0.0011087773492499998
B1_constant,5,0.2,0.0194,0.11414184000000001,0.001114477232
B1_constant,5,0.2,0.01945,0.114430185,0.00112019153275
B1_constant,5,0.2,0.0195,0.1147185,0.00112592025
B1_constant,5,0.2,0.01955,0.11500678500000001,0.0011316633822500003
B1_constant,5,0.2,0.0196,0.11529504,0.0011374209279999999
B1_constant,5,0.2,0.01965,0.115583265,0.0011431928857500002
B1_constant,5,0.2,0.0197,0.11587146,0.001148979254
B1_constant,5,0.2,0.01975,0.11615962499999999,0.00115478003125
B1_constant,5,0.2,0.0198,0.11644776000000001,0.0011605952160000002
B1_constant,5,0.2,0.01985,0.116735865,0.00116642480675
B1_constant,5,0.2,0.0199,0.11702394,0.001172268802
B1_constant,5,0.2,0.01995,0.117311985,0.00117812720025
B1_constant,5,0.2,0.02,0.1176,0.001184
B1_constant,5,0.2,0.02005,0.11788798499999999,0.00118988719975
B1_constant,5,0.2,0.0201,0.11817594,0.001195788798
B1_constant,5,0.2,0.02015,0.118463865,0.00120170479325
B1_constant,5,0.2,0.0202,0.11875176,0.001207635184
B1_constant,5,0.2,0.02025,0.119039625,0.00121357996875
B1_constant,5,0.2,0.0203,0.11932746,0.0012195391459999998
B1_constant,5,0.2,0.02035,0.119615265,0.0012255127142499999
B1_constant,5,0.2,0.0204,0.11990304000000002,0.001231500672
B1_constant,5,0.2,0.02045,0.12019078500000001,0.0012375030177499999
B1_constant,5,0.2,0.0205,0.1204785,0.0012435197500000003
B1_constant,5,0.2,0.02055,0.120766185,0.0012495508672499998
B1_constant,5,0.2,0.0206,0.12105384000000001,0.0012555963680000001
B1_constant,5,0.2,0.02065,0.12134146500000001,0.0012616562507500003
B1_constant,5,0.2,0.0207,0.12162906,0.001267730514
B1_constant,5,0.2,0.02075,0.121916625,0.0012738191562500002
B1_constant,5,0.2,0.0208,0.12220415999999999,0.001279922176
B1_constant,5,0.2,0.02085,0.12249166499999999,0.00128603957175
B1_constant,5,0.2,0.0209,0.12277913999999998,0.0012921713419999999
B1_constant,5,0.2,0.02095,0.123066585,0.00129831748525
B1_constant,5,0.2,0.021,0.123354,0.0013044780000000002
B1_constant,5,0.2,0.02105,0.12364138499999999,0.0013106528847499999
B1_constant,5,0.2,0.0211,0.12392874,0.0013168421380000002
B1_constant,5,0.2,0.02115,0.12421606499999999,0.0013230457582499998
B1_constant,5,0.2,0.0212,0.12450336000000001,0.0013292637439999999
B1_constant,5,0.2,0.02125,0.124790625,0.0013354960937500002
B1_constant,5,0.2,0.0213,0.12507785999999999,0.0013417428059999997
B1_constant,5,0.2,0.02135,0.125365065,0.0013480038792500002
B1_constant,5,0.2,0.0214,0.12565224,0.0013542793119999997
B1_constant,5,0.2,0.02145,0.12593938500000001,0.00136056910275
B1_constant,5,0.2,0.0215,0.12622650000000002,0.0013668732499999997
B1_constant,5,0.2,0.02155,0.126513585,0.00137319175225
B1_constant,5,0.2,0.0216,0.12680064,0.001379524608
B1_constant,5,0.2,0.02165,0.127087665,0.00138587181575
B1_constant,5,0.2,0.0217,0.12737466,0.001392233374
B1_constant,5,0.2,0.02175,0.127661625,0.00139860928125
B1_constant,5,0.2,0.0218,0.12794856,0.001404999536
B1_constant,5,0.2,0.02185,0.128235465,0.0014114041367500004
B1_constant,5,0.2,0.0219,0.12852233999999998,0.001417823082
B1_constant,5,0.2,0.02195,0.12880918500000002,0.0014242563702500002
B1_constant,5,0.2,0.022,0.12909600000000002,0.0014307039999999999
B1_constant,5,0.2,0.02205,0.129382785,0.0014371659697500002
B1_constant,5,0.2,0.0221,0.12966954,0.0014436422780000004
B1_constant,5,0.2,0.02215,0.129956265,0.0014501329232500001
B1_constant,5,0.2,0.0222,0.13024296000000002,0.001456637904
B1_constant,5,0.2,0.02225,0.130529625,0.0014631572187499998
B1_constant,5,0.2,0.0223,0.13081626000000002,0.0014696908660000003
B1_constant,5,0.2,0.02235,0.131102865,0.0014762388442499997
B1_constant,5,0.2,0.0224,0.13138944,0.001482801152
B1_constant,5,0.2,0.02245,0.13167598500000002,0.0014893777877500003
B1_constant,5,0.2,0.0225,0.1319625,0.00149596875
B1_constant,5,0.2,0.02255,0.132248985,0.00150257403725
B1_constant,5,0.2,0.0226,0.13253544,0.001509193648
B1_constant,5,0.2,0.02265,0.132821865,0.00151582758075
B1_constant,5,0.2,0.0227,0.13310826,0.0015224758340000003
B1_constant,5,0.2,0.02275,0.13339462500000002,0.00152913840625
B1_constant,5,0.2,0.0228,0.13368096,0.0015358152960000002
B1_constant,5,0.2,0.02285,0.133967265,0.0015425065017499998
B1_constant,5,0.2,0.0229,0.13425353999999998,0.001549212022
B1_constant,5,0.2,0.02295,0.13453978500000002,0.0015559318552500001
B1_constant,5,0.2,0.023,0.134826,0.0015626659999999999
B1_constant,5,0.2,0.02305,0.135112185,0.0015694144547500001
B1_constant,5,0.2,0.0231,0.13539834,0.0015761772179999998
B1_constant,5,0.2,0.02315,0.135684465,0.0015829542882500002
B1_constant,5,0.2,0.0232,0.13597056,0.0015897456639999998
B1_constant,5,0.2,0.02325,0.13625662500000002,0.0015965513437500001
B1_constant,5,0.2,0.0233,0.13654266,0.0016033713260000001
B1_constant,5,0.2,0.02335,0.13682866500000002,0.00161020560925
B1_constant,5,0.2,0.0234,0.13711464,0.0016170541919999998
B1_constant,5,0.2,0.02345,0.137400585,0.00162391707275
B1_constant,5,0.2,0.0235,0.13768650000000002,0.00163079425
B1_constant,5,0.2,0.02355,0.137972385,0.00163768572225
B1_constant,5,0.2,0.0236,0.13825824,0.001644591488
B1_constant,5,0.2,0.02365,0.138544065,0.0016515115457500004
B1_constant,5,0.2,0.0237,0.13882986,0.0016584458939999998
B1_constant,5,0.2,0.02375,0.13911562500000002,0.00166539453125
B1_constant,5,0.2,0.0238,0.13940136,0.001672357456
B1_constant,5,0.2,0.02385,0.139687065,0.0016793346667500003
B1_constant,5,0.2,0.0239,0.13997273999999998,0.0016863261620000001
B1_constant,5,0.2,0.02395,0.14025838499999999,0.00169333194025
B1_constant,5,0.2,0.024,0.140544,0.001700352
B1_constant,5,0.2,0.02405,0.14082958499999998,0.00170738633975
B1_constant,5,0.2,0.0241,0.14111514,0.0017144349579999998
