family,n,seed,kstar,D,peak_k
B3_periodic,7,0,1,0.22267946959304982,0.6428571428571428
B3_periodic,7,0,2,0.3898033836305441,0.9642857142857142
B3_periodic,7,0,3,0.5759030635573845,1.4464285714285714
B3_periodic,7,0,4,0.7135345221764977,2.169642857142857
B3_periodic,7,0,5,0.8118427069044356,3.2544642857142856
B3_periodic,7,0,6,0.8836305441243716,4.881696428571428
B3_periodic,7,0,7,0.9417009602194792,7.322544642857142
B7_cantor,7,0,1,0.16735253772290815,0.6428571428571428
B7_cantor,7,0,2,0.33470507544581624,0.9642857142857142
B7_cantor,7,0,3,0.33470507544581624,1.4464285714285714
B7_cantor,7,0,4,0.33470507544581624,2.169642857142857
B7_cantor,7,0,5,0.33470507544581624,3.2544642857142856
B7_cantor,7,0,6,0.33470507544581624,4.881696428571428
B7_cantor,7,0,7,0.33470507544581624,7.322544642857142
B4_random,7,1,1,0.16892863325659413,0.6428571428571428
B4_random,7,1,2,0.33781729800875654,0.9642857142857142
B4_random,7,1,3,0.33781729800875654,1.4464285714285714
B4_random,7,1,4,0.33781729800875654,2.169642857142857
B4_random,7,1,5,0.33781729800875654,3.2544642857142856
B4_random,7,1,6,0.45664053435011964,4.881696428571428
B4_random,7,1,7,0.4579308673668821,7.322544642857142
B4_random,7,2,1,0.1676108930549621,0.6428571428571428
B4_random,7,2,2,0.33469794186929525,0.9642857142857142
B4_random,7,2,3,0.33469794186929525,1.4464285714285714
B4_random,7,2,4,0.33469794186929525,2.169642857142857
B4_random,7,2,5,0.33469794186929525,3.2544642857142856
B4_random,7,2,6,0.33469794186929525,4.881696428571428
B4_random,7,2,7,0.33469794186929525,7.322544642857142
B4_random,7,3,1,0.16796366734070403,0.6428571428571428
B4_random,7,3,2,0.3350863982638196,0.9642857142857142
B4_random,7,3,3,0.3350863982638196,1.4464285714285714
B4_random,7,3,4,0.3350863982638196,2.169642857142857
B4_random,7,3,5,0.3350863982638196,3.2544642857142856
B4_random,7,3,6,0.3350863982638196,4.881696428571428
B4_random,7,3,7,0.3387481170012932,7.322544642857142
B4_random,7,4,1,0.1675396940814563,0.6428571428571428
B4_random,7,4,2,0.3346942730097615,0.9642857142857142
B4_random,7,4,3,0.3346942730097615,1.4464285714285714
B4_random,7,4,4,0.3346942730097615,2.169642857142857
B4_random,7,4,5,0.3346942730097615,3.2544642857142856
B4_random,7,4,6,0.3346942730097615,4.881696428571428
B4_random,7,4,7,0.33585269265364004,7.322544642857142
B4_random,7,5,1,0.16759156249410534,0.6428571428571428
B4_random,7,5,2,0.33473580927961144,0.9642857142857142
B4_random,7,5,3,0.33473580927961144,1.4464285714285714
B4_random,7,5,4,0.33473580927961144,2.169642857142857
B4_random,7,5,5,0.33473580927961144,3.2544642857142856
B4_random,7,5,6,0.33473580927961144,4.881696428571428
B4_random,7,5,7,0.33651083177320285,7.322544642857142
B4_random,7,6,1,0.16854687233675003,0.6428571428571428
B4_random,7,6,2,0.3358527485526075,0.9642857142857142
B4_random,7,6,3,0.3358527485526075,1.4464285714285714
B4_random,7,6,4,0.3358527485526075,2.169642857142857
B4_random,7,6,5,0.3358527485526075,3.2544642857142856
B4_random,7,6,6,0.3358527485526075,4.881696428571428
B4_random,7,6,7,0.36887539883669573,7.322544642857142
B4_random,7,7,1,0.16910582139456587,0.6428571428571428
B4_random,7,7,2,0.33622213108313614,0.9642857142857142
B4_random,7,7,3,0.33622213108313614,1.4464285714285714
B4_random,7,7,4,0.33622213108313614,2.169642857142857
B4_random,7,7,5,0.33622213108313614,3.2544642857142856
B4_random,7,7,6,0.3388287968716341,4.881696428571428
B4_random,7,7,7,0.3388287968716341,7.322544642857142
B4_random,7,8,1,0.16771774147546614,0.6428571428571428
B4_random,7,8,2,0.33487430539488217,0.9642857142857142
B4_random,7,8,3,0.33487430539488217,1.4464285714285714
B4_random,7,8,4,0.33487430539488217,2.169642857142857
B4_random,7,8,5,0.33487430539488217,3.2544642857142856
B4_random,7,8,6,0.33487430539488217,4.881696428571428
B4_random,7,8,7,0.3441776868059929,7.322544642857142
B4_random,7,9,1,0.16762292351143906,0.6428571428571428
B4_random,7,9,2,0.3349692470292398,0.9642857142857142
B4_random,7,9,3,0.3349692470292398,1.4464285714285714
B4_random,7,9,4,0.3349692470292398,2.169642857142857
B4_random,7,9,5,0.3349692470292398,3.2544642857142856
B4_random,7,9,6,0.3349692470292398,4.881696428571428
B4_random,7,9,7,0.3372939673512666,7.322544642857142
B4_random,7,10,1,0.1676243598602708,0.6428571428571428
B4_random,7,10,2,0.33456184787213794,0.9642857142857142
B4_random,7,10,3,0.33456184787213794,1.4464285714285714
B4_random,7,10,4,0.33456184787213794,2.169642857142857
B4_random,7,10,5,0.33456184787213794,3.2544642857142856
B4_random,7,10,6,0.33456184787213794,4.881696428571428
B4_random,7,10,7,0.33456184787213794,7.322544642857142
B4_random,7,11,1,0.17317417980649374,0.6428571428571428
B4_random,7,11,2,0.34054637031431234,0.9642857142857142
B4_random,7,11,3,0.34054637031431234,1.4464285714285714
B4_random,7,11,4,0.34054637031431234,2.169642857142857
B4_random,7,11,5,0.3477277128873051,3.2544642857142856
B4_random,7,11,6,0.3477277128873051,4.881696428571428
B4_random,7,11,7,0.35232555836089485,7.322544642857142
B4_random,7,12,1,0.1680065101336225,0.6428571428571428
B4_random,7,12,2,0.33589011382912054,0.9642857142857142
B4_random,7,12,3,0.33589011382912054,1.4464285714285714
B4_random,7,12,4,0.33589011382912054,2.169642857142857
B4_random,7,12,5,0.33589011382912054,3.2544642857142856
B4_random,7,12,6,0.33589011382912054,4.881696428571428
B4_random,7,12,7,0.33684453980902856,7.322544642857142
B4_random,7,13,1,0.16874212326299237,0.6428571428571428
B4_random,7,13,2,0.33631471274035485,0.9642857142857142
B4_random,7,13,3,0.33631471274035485,1.4464285714285714
B4_random,7,13,4,0.33631471274035485,2.169642857142857
B4_random,7,13,5,0.33631471274035485,3.2544642857142856
B4_random,7,13,6,0.3438521727626733,4.881696428571428
B4_random,7,13,7,0.34531096206754813,7.322544642857142
B4_random,7,14,1,0.185415303261111,0.6428571428571428
B4_random,7,14,2,0.35395768238440733,0.9642857142857142
B4_random,7,14,3,0.35395768238440733,1.4464285714285714
B4_random,7,14,4,0.37474788716563884,2.169642857142857
B4_random,7,14,5,0.37474788716563884,3.2544642857142856
B4_random,7,14,6,0.3784986692336331,4.881696428571428
B4_random,7,14,7,0.3803724618572368,7.322544642857142
B4_random,7,15,1,0.1678508599577282,0.6428571428571428
B4_random,7,15,2,0.33502031651244824,0.9642857142857142
B4_random,7,15,3,0.33502031651244824,1.4464285714285714
B4_random,7,15,4,0.33502031651244824,2.169642857142857
B4_random,7,15,5,0.33502031651244824,3.2544642857142856
B4_random,7,15,6,0.33502031651244824,4.881696428571428
B4_random,7,15,7,0.3365873616388797,7.322544642857142
B4_random,7,16,1,0.1695395759103202,0.6428571428571428
B4_random,7,16,2,0.3369406070598999,0.9642857142857142
B4_random,7,16,3,0.3369406070598999,1.4464285714285714
B4_random,7,16,4,0.3369406070598999,2.169642857142857
B4_random,7,16,5,0.3369406070598999,3.2544642857142856
B4_random,7,16,6,0.45620047441487577,4.881696428571428
B4_random,7,16,7,0.4585591311582183,7.322544642857142
B4_random,7,17,1,0.17404887541413216,0.6428571428571428
B4_random,7,17,2,0.34208045591312175,0.9642857142857142
B4_random,7,17,3,0.34208045591312175,1.4464285714285714
B4_random,7,17,4,0.34208045591312175,2.169642857142857
B4_random,7,17,5,0.34896837331724617,3.2544642857142856
B4_random,7,17,6,0.34896837331724617,4.881696428571428
B4_random,7,17,7,0.3549507690476241,7.322544642857142
B4_random,7,18,1,0.1678829060907975,0.6428571428571428
B4_random,7,18,2,0.33529424100742,0.9642857142857142
B4_random,7,18,3,0.33529424100742,1.4464285714285714
B4_random,7,18,4,0.33529424100742,2.169642857142857
B4_random,7,18,5,0.33529424100742,3.2544642857142856
B4_random,7,18,6,0.33529424100742,4.881696428571428
B4_random,7,18,7,0.33787623887852,7.322544642857142
B4_random,7,19,1,0.1690587691138702,0.6428571428571428
B4_random,7,19,2,0.337802331761896,0.9642857142857142
B4_random,7,19,3,0.337802331761896,1.4464285714285714
B4_random,7,19,4,0.337802331761896,2.169642857142857
B4_random,7,19,5,0.337802331761896,3.2544642857142856
B4_random,7,19,6,0.3440919625344102,4.881696428571428
B4_random,7,19,7,0.3485490678492509,7.322544642857142
B4_random,7,20,1,0.1675172688991625,0.6428571428571428
B4_random,7,20,2,0.3349691105290884,0.9642857142857142
B4_random,7,20,3,0.3349691105290884,1.4464285714285714
B4_random,7,20,4,0.3349691105290884,2.169642857142857
B4_random,7,20,5,0.3349691105290884,3.2544642857142856
B4_random,7,20,6,0.3349691105290884,4.881696428571428
B4_random,7,20,7,0.3377855120786315,7.322544642857142
B4_random,7,21,1,0.16884524129365108,0.6428571428571428
B4_random,7,21,2,0.3358718006360737,0.9642857142857142
B4_random,7,21,3,0.3358718006360737,1.4464285714285714
B4_random,7,21,4,0.3358718006360737,2.169642857142857
B4_random,7,21,5,0.3358718006360737,3.2544642857142856
B4_random,7,21,6,0.3390094391405143,4.881696428571428
B4_random,7,21,7,0.3390094391405143,7.322544642857142
B4_random,7,22,1,0.22229941188628544,0.6428571428571428
B4_random,7,22,2,0.3954472347563289,0.9642857142857142
B4_random,7,22,3,0.45321658116757146,1.4464285714285714
B4_random,7,22,4,0.45321658116757146,2.169642857142857
B4_random,7,22,5,0.46231993376998437,3.2544642857142856
B4_random,7,22,6,0.4684889924775326,4.881696428571428
B4_random,7,22,7,0.4684889924775326,7.322544642857142
B4_random,7,23,1,0.1687771118720377,0.6428571428571428
B4_random,7,23,2,0.336184971533229,0.9642857142857142
B4_random,7,23,3,0.336184971533229,1.4464285714285714
B4_random,7,23,4,0.336184971533229,2.169642857142857
B4_random,7,23,5,0.336184971533229,3.2544642857142856
B4_random,7,23,6,0.3386112110166317,4.881696428571428
B4_random,7,23,7,0.3386112110166317,7.322544642857142
B4_random,7,24,1,0.18546032770277854,0.6428571428571428
B4_random,7,24,2,0.3527490892833923,0.9642857142857142
B4_random,7,24,3,0.3527490892833923,1.4464285714285714
B4_random,7,24,4,0.37200471772121096,2.169642857142857
B4_random,7,24,5,0.37200471772121096,3.2544642857142856
B4_random,7,24,6,0.37200471772121096,4.881696428571428
B4_random,7,24,7,0.37200471772121096,7.322544642857142
B5_shuffled,7,1,1,0.1691815272062186,0.6428571428571428
B5_shuffled,7,1,2,0.33653406492912663,0.9642857142857142
B5_shuffled,7,1,3,0.33653406492912663,1.4464285714285714
B5_shuffled,7,1,4,0.33653406492912663,2.169642857142857
B5_shuffled,7,1,5,0.33653406492912663,3.2544642857142856
B5_shuffled,7,1,6,0.33973479652492,4.881696428571428
B5_shuffled,7,1,7,0.3786008230452676,7.322544642857142
B5_shuffled,7,2,1,0.16735253772290815,0.6428571428571428
B5_shuffled,7,2,2,0.3347050754458162,0.9642857142857142
B5_shuffled,7,2,3,0.3347050754458162,1.4464285714285714
B5_shuffled,7,2,4,0.3347050754458162,2.169642857142857
B5_shuffled,7,2,5,0.3347050754458162,3.2544642857142856
B5_shuffled,7,2,6,0.3347050754458162,4.881696428571428
B5_shuffled,7,2,7,0.3347050754458162,7.322544642857142
B5_shuffled,7,3,1,0.17329675354366714,0.6428571428571428
B5_shuffled,7,3,2,0.34064929126657517,0.9642857142857142
B5_shuffled,7,3,3,0.34064929126657517,1.4464285714285714
B5_shuffled,7,3,4,0.34064929126657517,2.169642857142857
B5_shuffled,7,3,5,0.34750800182898944,3.2544642857142856
B5_shuffled,7,3,6,0.34750800182898944,4.881696428571428
B5_shuffled,7,3,7,0.34750800182898944,7.322544642857142
B5_shuffled,7,4,1,0.18564243255601276,0.6428571428571428
B5_shuffled,7,4,2,0.3529949702789209,0.9642857142857142
B5_shuffled,7,4,3,0.3529949702789209,1.4464285714285714
B5_shuffled,7,4,4,0.37265660722450844,2.169642857142857
B5_shuffled,7,4,5,0.37265660722450844,3.2544642857142856
B5_shuffled,7,4,6,0.37265660722450844,4.881696428571428
B5_shuffled,7,4,7,0.37402834933699136,7.322544642857142
B5_shuffled,7,5,1,0.18564243255601282,0.6428571428571428
B5_shuffled,7,5,2,0.3529949702789209,0.9642857142857142
B5_shuffled,7,5,3,0.3529949702789209,1.4464285714285714
B5_shuffled,7,5,4,0.3721993598536809,2.169642857142857
B5_shuffled,7,5,5,0.3721993598536809,3.2544642857142856
B5_shuffled,7,5,6,0.3721993598536809,4.881696428571428
B5_shuffled,7,5,7,0.3721993598536809,7.322544642857142
B5_shuffled,7,6,1,0.17329675354366714,0.6428571428571428
B5_shuffled,7,6,2,0.3406492912665752,0.9642857142857142
B5_shuffled,7,6,3,0.3406492912665752,1.4464285714285714
B5_shuffled,7,6,4,0.3406492912665752,2.169642857142857
B5_shuffled,7,6,5,0.3475080018289895,3.2544642857142856
B5_shuffled,7,6,6,0.3475080018289895,4.881696428571428
B5_shuffled,7,6,7,0.3475080018289895,7.322544642857142
B5_shuffled,7,7,1,0.17329675354366714,0.6428571428571428
B5_shuffled,7,7,2,0.3411065386374028,0.9642857142857142
B5_shuffled,7,7,3,0.3411065386374028,1.4464285714285714
B5_shuffled,7,7,4,0.3411065386374028,2.169642857142857
B5_shuffled,7,7,5,0.3484224965706447,3.2544642857142856
B5_shuffled,7,7,6,0.3484224965706447,4.881696428571428
B5_shuffled,7,7,7,0.47096479195244617,7.322544642857142
B5_shuffled,7,8,1,0.18564243255601287,0.6428571428571428
B5_shuffled,7,8,2,0.35299497027892096,0.9642857142857142
B5_shuffled,7,8,3,0.35299497027892096,1.4464285714285714
B5_shuffled,7,8,4,0.3740283493369913,2.169642857142857
B5_shuffled,7,8,5,0.3740283493369913,3.2544642857142856
B5_shuffled,7,8,6,0.3772290809327847,4.881696428571428
B5_shuffled,7,8,7,0.3786008230452675,7.322544642857142
B5_shuffled,7,9,1,0.1691815272062186,0.6428571428571428
B5_shuffled,7,9,2,0.3365340649291267,0.9642857142857142
B5_shuffled,7,9,3,0.3365340649291267,1.4464285714285714
B5_shuffled,7,9,4,0.3365340649291267,2.169642857142857
B5_shuffled,7,9,5,0.3365340649291267,3.2544642857142856
B5_shuffled,7,9,6,0.3392775491540923,4.881696428571428
B5_shuffled,7,9,7,0.3392775491540923,7.322544642857142
B5_shuffled,7,10,1,0.16780978509373567,0.6428571428571428
B5_shuffled,7,10,2,0.3351623228166437,0.9642857142857142
B5_shuffled,7,10,3,0.3351623228166437,1.4464285714285714
B5_shuffled,7,10,4,0.3351623228166437,2.169642857142857
B5_shuffled,7,10,5,0.3351623228166437,3.2544642857142856
B5_shuffled,7,10,6,0.3351623228166437,4.881696428571428
B5_shuffled,7,10,7,0.33653406492912663,7.322544642857142
B5_shuffled,7,11,1,0.1732967535436672,0.6428571428571428
B5_shuffled,7,11,2,0.34247828074988573,0.9642857142857142
B5_shuffled,7,11,3,0.34247828074988573,1.4464285714285714
B5_shuffled,7,11,4,0.34247828074988573,2.169642857142857
B5_shuffled,7,11,5,0.34979423868312765,3.2544642857142856
B5_shuffled,7,11,6,0.35299497027892096,4.881696428571428
B5_shuffled,7,11,7,0.35756744398719725,7.322544642857142
B5_shuffled,7,12,1,0.16780978509373567,0.6428571428571428
B5_shuffled,7,12,2,0.3351623228166438,0.9642857142857142
B5_shuffled,7,12,3,0.3351623228166438,1.4464285714285714
B5_shuffled,7,12,4,0.3351623228166438,2.169642857142857
B5_shuffled,7,12,5,0.3351623228166438,3.2544642857142856
B5_shuffled,7,12,6,0.3351623228166438,4.881696428571428
B5_shuffled,7,12,7,0.4673068129858253,7.322544642857142
B5_shuffled,7,13,1,0.16780978509373579,0.6428571428571428
B5_shuffled,7,13,2,0.3351623228166438,0.9642857142857142
B5_shuffled,7,13,3,0.3351623228166438,1.4464285714285714
B5_shuffled,7,13,4,0.3351623228166438,2.169642857142857
B5_shuffled,7,13,5,0.3351623228166438,3.2544642857142856
B5_shuffled,7,13,6,0.3351623228166438,4.881696428571428
B5_shuffled,7,13,7,0.33836305441243714,7.322544642857142
B5_shuffled,7,14,1,0.16780978509373579,0.6428571428571428
B5_shuffled,7,14,2,0.33561957018747146,0.9642857142857142
B5_shuffled,7,14,3,0.33561957018747146,1.4464285714285714
B5_shuffled,7,14,4,0.33561957018747146,2.169642857142857
B5_shuffled,7,14,5,0.33561957018747146,3.2544642857142856
B5_shuffled,7,14,6,0.33561957018747146,4.881696428571428
B5_shuffled,7,14,7,0.3465935070873343,7.322544642857142
B5_shuffled,7,15,1,0.17329675354366725,0.6428571428571428
B5_shuffled,7,15,2,0.3411065386374029,0.9642857142857142
B5_shuffled,7,15,3,0.3411065386374029,1.4464285714285714
B5_shuffled,7,15,4,0.3411065386374029,2.169642857142857
B5_shuffled,7,15,5,0.34842249657064484,3.2544642857142856
B5_shuffled,7,15,6,0.34842249657064484,4.881696428571428
B5_shuffled,7,15,7,0.3575674439871972,7.322544642857142
B5_shuffled,7,16,1,0.16780978509373567,0.6428571428571428
B5_shuffled,7,16,2,0.33561957018747135,0.9642857142857142
B5_shuffled,7,16,3,0.33561957018747135,1.4464285714285714
B5_shuffled,7,16,4,0.33561957018747135,2.169642857142857
B5_shuffled,7,16,5,0.33561957018747135,3.2544642857142856
B5_shuffled,7,16,6,0.33561957018747135,4.881696428571428
B5_shuffled,7,16,7,0.3447645176040237,7.322544642857142
B5_shuffled,7,17,1,0.16780978509373579,0.6428571428571428
B5_shuffled,7,17,2,0.3351623228166438,0.9642857142857142
B5_shuffled,7,17,3,0.3351623228166438,1.4464285714285714
B5_shuffled,7,17,4,0.3351623228166438,2.169642857142857
B5_shuffled,7,17,5,0.3351623228166438,3.2544642857142856
B5_shuffled,7,17,6,0.3351623228166438,4.881696428571428
B5_shuffled,7,17,7,0.3365340649291267,7.322544642857142
B5_shuffled,7,18,1,0.16735253772290815,0.6428571428571428
B5_shuffled,7,18,2,0.33470507544581624,0.9642857142857142
B5_shuffled,7,18,3,0.33470507544581624,1.4464285714285714
B5_shuffled,7,18,4,0.33470507544581624,2.169642857142857
B5_shuffled,7,18,5,0.33470507544581624,3.2544642857142856
B5_shuffled,7,18,6,0.33470507544581624,4.881696428571428
B5_shuffled,7,18,7,0.33470507544581624,7.322544642857142
B5_shuffled,7,19,1,0.17329675354366714,0.6428571428571428
B5_shuffled,7,19,2,0.34247828074988573,0.9642857142857142
B5_shuffled,7,19,3,0.34247828074988573,1.4464285714285714
B5_shuffled,7,19,4,0.34247828074988573,2.169642857142857
B5_shuffled,7,19,5,0.3493369913123,3.2544642857142856
B5_shuffled,7,19,6,0.3648834019204391,4.881696428571428
B5_shuffled,7,19,7,0.3648834019204391,7.322544642857142
B5_shuffled,7,20,1,0.16735253772290815,0.6428571428571428
B5_shuffled,7,20,2,0.3347050754458163,0.9642857142857142
B5_shuffled,7,20,3,0.3347050754458163,1.4464285714285714
B5_shuffled,7,20,4,0.3347050754458163,2.169642857142857
B5_shuffled,7,20,5,0.3347050754458163,3.2544642857142856
B5_shuffled,7,20,6,0.3347050754458163,4.881696428571428
B5_shuffled,7,20,7,0.3347050754458163,7.322544642857142
B5_shuffled,7,21,1,0.22267946959304985,0.6428571428571428
B5_shuffled,7,21,2,0.39003200731595794,0.9642857142857142
B5_shuffled,7,21,3,0.4462734339277549,1.4464285714285714
B5_shuffled,7,21,4,0.4462734339277549,2.169642857142857
B5_shuffled,7,21,5,0.4462734339277549,3.2544642857142856
B5_shuffled,7,21,6,0.4462734339277549,4.881696428571428
B5_shuffled,7,21,7,0.4462734339277549,7.322544642857142
B5_shuffled,7,22,1,0.18564243255601287,0.6428571428571428
B5_shuffled,7,22,2,0.352994970278921,0.9642857142857142
B5_shuffled,7,22,3,0.352994970278921,1.4464285714285714
B5_shuffled,7,22,4,0.372199359853681,2.169642857142857
B5_shuffled,7,22,5,0.372199359853681,3.2544642857142856
B5_shuffled,7,22,6,0.372199359853681,4.881696428571428
B5_shuffled,7,22,7,0.372199359853681,7.322544642857142
B5_shuffled,7,23,1,0.16735253772290803,0.6428571428571428
B5_shuffled,7,23,2,0.33470507544581607,0.9642857142857142
B5_shuffled,7,23,3,0.33470507544581607,1.4464285714285714
B5_shuffled,7,23,4,0.33470507544581607,2.169642857142857
B5_shuffled,7,23,5,0.33470507544581607,3.2544642857142856
B5_shuffled,7,23,6,0.33470507544581607,4.881696428571428
B5_shuffled,7,23,7,0.33470507544581607,7.322544642857142
B5_shuffled,7,24,1,0.16780978509373565,0.6428571428571428
B5_shuffled,7,24,2,0.33516232281664377,0.9642857142857142
B5_shuffled,7,24,3,0.33516232281664377,1.4464285714285714
B5_shuffled,7,24,4,0.33516232281664377,2.169642857142857
B5_shuffled,7,24,5,0.33516232281664377,3.2544642857142856
B5_shuffled,7,24,6,0.33516232281664377,4.881696428571428
B5_shuffled,7,24,7,0.338363054412437,7.322544642857142
B6_center_anchored,7,1,1,0.1673525377229081,0.6428571428571428
B6_center_anchored,7,1,2,0.3347050754458161,0.9642857142857142
B6_center_anchored,7,1,3,0.3347050754458161,1.4464285714285714
B6_center_anchored,7,1,4,0.3347050754458161,2.169642857142857
B6_center_anchored,7,1,5,0.3347050754458161,3.2544642857142856
B6_center_anchored,7,1,6,0.3347050754458161,4.881696428571428
B6_center_anchored,7,1,7,0.3347050754458161,7.322544642857142
B6_center_anchored,7,2,1,0.17329675354366714,0.6428571428571428
B6_center_anchored,7,2,2,0.3406492912665752,0.9642857142857142
B6_center_anchored,7,2,3,0.3406492912665752,1.4464285714285714
B6_center_anchored,7,2,4,0.3406492912665752,2.169642857142857
B6_center_anchored,7,2,5,0.3475080018289895,3.2544642857142856
B6_center_anchored,7,2,6,0.3475080018289895,4.881696428571428
B6_center_anchored,7,2,7,0.3475080018289895,7.322544642857142
B6_center_anchored,7,3,1,0.1673525377229081,0.6428571428571428
B6_center_anchored,7,3,2,0.3347050754458161,0.9642857142857142
B6_center_anchored,7,3,3,0.3347050754458161,1.4464285714285714
B6_center_anchored,7,3,4,0.3347050754458161,2.169642857142857
B6_center_anchored,7,3,5,0.3347050754458161,3.2544642857142856
B6_center_anchored,7,3,6,0.3347050754458161,4.881696428571428
B6_center_anchored,7,3,7,0.3347050754458161,7.322544642857142
B6_center_anchored,7,4,1,0.16735253772290815,0.6428571428571428
B6_center_anchored,7,4,2,0.33470507544581624,0.9642857142857142
B6_center_anchored,7,4,3,0.33470507544581624,1.4464285714285714
B6_center_anchored,7,4,4,0.33470507544581624,2.169642857142857
B6_center_anchored,7,4,5,0.33470507544581624,3.2544642857142856
B6_center_anchored,7,4,6,0.33470507544581624,4.881696428571428
B6_center_anchored,7,4,7,0.33470507544581624,7.322544642857142
B6_center_anchored,7,5,1,0.16735253772290815,0.6428571428571428
B6_center_anchored,7,5,2,0.33470507544581624,0.9642857142857142
B6_center_anchored,7,5,3,0.33470507544581624,1.4464285714285714
B6_center_anchored,7,5,4,0.33470507544581624,2.169642857142857
B6_center_anchored,7,5,5,0.33470507544581624,3.2544642857142856
B6_center_anchored,7,5,6,0.33470507544581624,4.881696428571428
B6_center_anchored,7,5,7,0.33470507544581624,7.322544642857142
B6_center_anchored,7,6,1,0.16780978509373579,0.6428571428571428
B6_center_anchored,7,6,2,0.3351623228166439,0.9642857142857142
B6_center_anchored,7,6,3,0.3351623228166439,1.4464285714285714
B6_center_anchored,7,6,4,0.3351623228166439,2.169642857142857
B6_center_anchored,7,6,5,0.3351623228166439,3.2544642857142856
B6_center_anchored,7,6,6,0.3351623228166439,4.881696428571428
B6_center_anchored,7,6,7,0.3365340649291267,7.322544642857142
B6_center_anchored,7,7,1,0.16780978509373567,0.6428571428571428
B6_center_anchored,7,7,2,0.3351623228166437,0.9642857142857142
B6_center_anchored,7,7,3,0.3351623228166437,1.4464285714285714
B6_center_anchored,7,7,4,0.3351623228166437,2.169642857142857
B6_center_anchored,7,7,5,0.3351623228166437,3.2544642857142856
B6_center_anchored,7,7,6,0.3351623228166437,4.881696428571428
B6_center_anchored,7,7,7,0.3493369913122999,7.322544642857142
B6_center_anchored,7,8,1,0.17329675354366714,0.6428571428571428
B6_center_anchored,7,8,2,0.3406492912665753,0.9642857142857142
B6_center_anchored,7,8,3,0.3406492912665753,1.4464285714285714
B6_center_anchored,7,8,4,0.3406492912665753,2.169642857142857
B6_center_anchored,7,8,5,0.34750800182898955,3.2544642857142856
B6_center_anchored,7,8,6,0.34750800182898955,4.881696428571428
B6_center_anchored,7,8,7,0.34750800182898955,7.322544642857142
B6_center_anchored,7,9,1,0.16918152720621854,0.6428571428571428
B6_center_anchored,7,9,2,0.3365340649291266,0.9642857142857142
B6_center_anchored,7,9,3,0.3365340649291266,1.4464285714285714
B6_center_anchored,7,9,4,0.3365340649291266,2.169642857142857
B6_center_anchored,7,9,5,0.3365340649291266,3.2544642857142856
B6_center_anchored,7,9,6,0.3397347965249199,4.881696428571428
B6_center_anchored,7,9,7,0.34110653863740276,7.322544642857142
B6_center_anchored,7,10,1,0.16918152720621854,0.6428571428571428
B6_center_anchored,7,10,2,0.3365340649291266,0.9642857142857142
B6_center_anchored,7,10,3,0.3365340649291266,1.4464285714285714
B6_center_anchored,7,10,4,0.3365340649291266,2.169642857142857
B6_center_anchored,7,10,5,0.3365340649291266,3.2544642857142856
B6_center_anchored,7,10,6,0.3392775491540923,4.881696428571428
B6_center_anchored,7,10,7,0.3392775491540923,7.322544642857142
B6_center_anchored,7,11,1,0.22267946959304974,0.6428571428571428
B6_center_anchored,7,11,2,0.39048925468678547,0.9642857142857142
B6_center_anchored,7,11,3,0.44673068129858245,1.4464285714285714
B6_center_anchored,7,11,4,0.44673068129858245,2.169642857142857
B6_center_anchored,7,11,5,0.44673068129858245,3.2544642857142856
B6_center_anchored,7,11,6,0.44673068129858245,4.881696428571428
B6_center_anchored,7,11,7,0.4481024234110653,7.322544642857142
B6_center_anchored,7,12,1,0.17329675354366703,0.6428571428571428
B6_center_anchored,7,12,2,0.34064929126657517,0.9642857142857142
B6_center_anchored,7,12,3,0.34064929126657517,1.4464285714285714
B6_center_anchored,7,12,4,0.34064929126657517,2.169642857142857
B6_center_anchored,7,12,5,0.3603109282121627,3.2544642857142856
B6_center_anchored,7,12,6,0.3603109282121627,4.881696428571428
B6_center_anchored,7,12,7,0.3603109282121627,7.322544642857142
B6_center_anchored,7,13,1,0.16780978509373579,0.6428571428571428
B6_center_anchored,7,13,2,0.33516232281664393,0.9642857142857142
B6_center_anchored,7,13,3,0.33516232281664393,1.4464285714285714
B6_center_anchored,7,13,4,0.33516232281664393,2.169642857142857
B6_center_anchored,7,13,5,0.33516232281664393,3.2544642857142856
B6_center_anchored,7,13,6,0.33516232281664393,4.881696428571428
B6_center_anchored,7,13,7,0.34293552812071343,7.322544642857142
B6_center_anchored,7,14,1,0.1691815272062187,0.6428571428571428
B6_center_anchored,7,14,2,0.33836305441243725,0.9642857142857142
B6_center_anchored,7,14,3,0.33836305441243725,1.4464285714285714
B6_center_anchored,7,14,4,0.33836305441243725,2.169642857142857
B6_center_anchored,7,14,5,0.33836305441243725,3.2544642857142856
B6_center_anchored,7,14,6,0.3493369913123,4.881696428571428
B6_center_anchored,7,14,7,0.3557384545038867,7.322544642857142
B6_center_anchored,7,15,1,0.1691815272062186,0.6428571428571428
B6_center_anchored,7,15,2,0.3365340649291267,0.9642857142857142
B6_center_anchored,7,15,3,0.3365340649291267,1.4464285714285714
B6_center_anchored,7,15,4,0.3365340649291267,2.169642857142857
B6_center_anchored,7,15,5,0.3365340649291267,3.2544642857142856
B6_center_anchored,7,15,6,0.3392775491540923,4.881696428571428
B6_center_anchored,7,15,7,0.3392775491540923,7.322544642857142
B6_center_anchored,7,16,1,0.1673525377229081,0.6428571428571428
