control,n,h0,A,omega,alpha,R_cantor,R_ctrl_mean,R_ctrl_sd,delta,pct_rank
G5_shuffled,3,0.3,3.0,1.0,0.8,0.9964333333333334,0.9937666666666669,0.0019178532059415917,0.002666666666666484,83.33333333333333
G5_shuffled,4,0.3,3.0,1.0,0.8,0.9951000000000001,0.9933066666666668,0.0011093956105419612,0.0017933333333333135,93.33333333333333
G5_shuffled,5,0.3,3.0,1.0,0.8,0.9943000000000001,0.9928511111111111,0.000750975525634641,0.001448888888888944,90.0
G5_shuffled,6,0.3,3.0,1.0,0.8,0.9937666666666668,0.992668888888889,0.0004793780559870983,0.001097777777777753,93.33333333333333
G5_shuffled,7,0.3,3.0,1.0,0.8,0.9933666666666667,0.9926111111111112,0.000400510529882346,0.0007555555555555094,90.0
G5_shuffled,8,0.3,3.0,1.0,0.8,0.9933666666666667,0.9926733333333335,0.00039715463080054584,0.0006933333333332126,90.0
G5_shuffled,1,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.34,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.38,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.42,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.46,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.5,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.54,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.58,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.62,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.66,3.0,1.0,0.8,1.0,0.9999644444444444,0.0001947457982240579,3.555555555556644e-5,51.666666666666664
G5_shuffled,7,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.66,3.0,1.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.7,3.0,1.0,0.8,0.8666333333333333,0.8666333333333331,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.7,3.0,1.0,0.8,0.8883,0.9091266666666667,0.04236540770622822,-0.02082666666666677,40.0
G5_shuffled,3,0.7,3.0,1.0,0.8,0.8917666666666667,0.9387444444444443,0.05107990384942907,-0.04697777777777756,26.666666666666668
G5_shuffled,4,0.7,3.0,1.0,0.8,0.8905,0.9553933333333333,0.049533485249067,-0.06489333333333336,15.0
G5_shuffled,5,0.7,3.0,1.0,0.8,0.8909,0.9652044444444443,0.04592678058571129,-0.07430444444444428,21.666666666666668
G5_shuffled,6,0.7,3.0,1.0,0.8,0.8905666666666667,0.9723777777777777,0.040724157904578395,-0.08181111111111095,6.666666666666667
G5_shuffled,7,0.7,3.0,1.0,0.8,0.8905666666666667,0.9608155555555555,0.04701754766036708,-0.0702488888888888,15.0
G5_shuffled,8,0.7,3.0,1.0,0.8,0.8904333333333334,0.9559,0.0488513077429789,-0.06546666666666656,6.666666666666667
G5_shuffled,1,0.74,3.0,1.0,0.8,0.8665666666666667,0.8665666666666669,2.2584051416334807e-16,-2.220446049250313e-16,50.0
G5_shuffled,2,0.74,3.0,1.0,0.8,0.8883,0.9172600000000001,0.04499337575764867,-0.028960000000000097,35.0
G5_shuffled,3,0.74,3.0,1.0,0.8,0.8917666666666667,0.9320955555555556,0.04690624523061653,-0.04032888888888886,28.333333333333332
G5_shuffled,4,0.74,3.0,1.0,0.8,0.8905,0.9394711111111111,0.04937134814728021,-0.04897111111111119,40.0
G5_shuffled,5,0.74,3.0,1.0,0.8,0.8896999999999999,0.9288333333333334,0.049876125478231635,-0.039133333333333464,46.666666666666664
G5_shuffled,6,0.74,3.0,1.0,0.8,0.8891666666666667,0.9325688888888889,0.04971261928287666,-0.04340222222222223,40.0
G5_shuffled,7,0.74,3.0,1.0,0.8,0.8889666666666667,0.9388711111111111,0.05004720433309048,-0.04990444444444442,40.0
G5_shuffled,8,0.74,3.0,1.0,0.8,0.8891000000000001,0.9383311111111112,0.05057633427563898,-0.049231111111111114,40.0
G5_shuffled,1,0.78,3.0,1.0,0.8,0.8665666666666667,0.8665666666666669,2.2584051416334807e-16,-2.220446049250313e-16,50.0
G5_shuffled,2,0.78,3.0,1.0,0.8,0.8883,0.930331111111111,0.04570129145733688,-0.04203111111111102,26.666666666666668
G5_shuffled,3,0.78,3.0,1.0,0.8,0.8843,0.9219799999999999,0.04706361358988416,-0.037679999999999936,30.0
G5_shuffled,4,0.78,3.0,1.0,0.8,0.8814333333333334,0.9146555555555554,0.04605176275810718,-0.03322222222222204,33.333333333333336
G5_shuffled,5,0.78,3.0,1.0,0.8,0.8806333333333334,0.911471111111111,0.04469337915715602,-0.03083777777777763,30.0
G5_shuffled,6,0.78,3.0,1.0,0.8,0.8797,0.9101622222222222,0.0455381678432897,-0.03046222222222217,36.666666666666664
G5_shuffled,7,0.78,3.0,1.0,0.8,0.8793000000000001,0.9224288888888889,0.04979916118431669,-0.04312888888888877,36.666666666666664
G5_shuffled,8,0.78,3.0,1.0,0.8,0.8793666666666666,0.9196644444444445,0.04867248188633626,-0.04029777777777788,26.666666666666668
G5_shuffled,1,0.82,3.0,1.0,0.8,0.8665666666666667,0.8665666666666669,2.2584051416334807e-16,-2.220446049250313e-16,50.0
G5_shuffled,2,0.82,3.0,1.0,0.8,0.8883,0.9108422222222223,0.03802110215986426,-0.022542222222222352,36.666666666666664
G5_shuffled,3,0.82,3.0,1.0,0.8,0.8843,0.9219577777777779,0.04539490994921763,-0.0376577777777779,33.333333333333336
G5_shuffled,4,0.82,3.0,1.0,0.8,0.8814333333333334,0.9095466666666667,0.04565239696509929,-0.028113333333333324,58.333333333333336
G5_shuffled,5,0.82,3.0,1.0,0.8,0.8797,0.9067777777777779,0.047542658669440005,-0.027077777777777867,66.66666666666667
G5_shuffled,6,0.82,3.0,1.0,0.8,0.8786333333333334,0.9090000000000001,0.04603400958328722,-0.030366666666666764,43.333333333333336
G5_shuffled,7,0.82,3.0,1.0,0.8,0.8783666666666666,0.9048911111111112,0.04346568905653798,-0.026524444444444573,46.666666666666664
G5_shuffled,8,0.82,3.0,1.0,0.8,0.8789,0.9007044444444445,0.0406297361361476,-0.021804444444444515,43.333333333333336
G5_shuffled,1,0.86,3.0,1.0,0.8,0.8665,0.8664999999999998,2.2584051416334807e-16,2.220446049250313e-16,50.0
G5_shuffled,2,0.86,3.0,1.0,0.8,0.8883,0.9201400000000001,0.03966252117814621,-0.03184000000000009,30.0
G5_shuffled,3,0.86,3.0,1.0,0.8,0.8843,0.8933733333333335,0.03833011420766201,-0.009073333333333489,71.66666666666667
G5_shuffled,4,0.86,3.0,1.0,0.8,0.8815000000000001,0.8856133333333334,0.03315801319561319,-0.004113333333333302,80.0
G5_shuffled,5,0.86,3.0,1.0,0.8,0.8795666666666667,0.9117511111111108,0.04680820795604328,-0.03218444444444413,46.666666666666664
G5_shuffled,6,0.86,3.0,1.0,0.8,0.8786333333333334,0.89208,0.03867023031536892,-0.013446666666666607,66.66666666666667
G5_shuffled,7,0.86,3.0,1.0,0.8,0.8783666666666666,0.9010288888888891,0.04466042822564035,-0.022662222222222472,60.0
G5_shuffled,8,0.86,3.0,1.0,0.8,0.8785666666666666,0.8967933333333333,0.038763523557858996,-0.018226666666666724,61.666666666666664
G5_shuffled,1,0.9,3.0,1.0,0.8,0.8665,0.8664999999999998,2.2584051416334807e-16,2.220446049250313e-16,50.0
G5_shuffled,2,0.9,3.0,1.0,0.8,0.8883,0.9082822222222223,0.03370324828681972,-0.019982222222222346,36.666666666666664
G5_shuffled,3,0.9,3.0,1.0,0.8,0.8843,0.8944555555555557,0.03545859528472291,-0.010155555555555695,66.66666666666667
G5_shuffled,4,0.9,3.0,1.0,0.8,0.8815000000000001,0.9041644444444447,0.04596380212735403,-0.022664444444444598,61.666666666666664
G5_shuffled,5,0.9,3.0,1.0,0.8,0.8795666666666667,0.8887088888888889,0.03827780979707163,-0.009142222222222163,76.66666666666667
G5_shuffled,6,0.9,3.0,1.0,0.8,0.8786333333333334,0.8878911111111111,0.03862593865078097,-0.009257777777777698,80.0
G5_shuffled,7,0.9,3.0,1.0,0.8,0.8783666666666666,0.8826688888888888,0.03250587089128703,-0.004302222222222207,76.66666666666667
G5_shuffled,8,0.9,3.0,1.0,0.8,0.8793000000000001,0.9022733333333334,0.04407858395205534,-0.02297333333333329,60.0
G5_shuffled,1,0.94,3.0,1.0,0.8,0.8665,0.8664999999999998,2.2584051416334807e-16,2.220446049250313e-16,50.0
G5_shuffled,2,0.94,3.0,1.0,0.8,0.8543000000000001,0.8476333333333331,0.009589266029707692,0.006666666666666932,66.66666666666667
G5_shuffled,3,0.94,3.0,1.0,0.8,0.8714333333333334,0.8866155555555556,0.03742360159815283,-0.015182222222222208,63.333333333333336
G5_shuffled,4,0.94,3.0,1.0,0.8,0.8673000000000001,0.8910111111111111,0.04225170819583695,-0.023711111111111016,38.333333333333336
G5_shuffled,5,0.94,3.0,1.0,0.8,0.8657666666666667,0.8846288888888889,0.0382889315392366,-0.018862222222222225,43.333333333333336
G5_shuffled,6,0.94,3.0,1.0,0.8,0.8644333333333333,0.8860711111111111,0.04137660576303943,-0.021637777777777867,53.333333333333336
G5_shuffled,7,0.94,3.0,1.0,0.8,0.8656333333333334,0.8752600000000001,0.0287815958650037,-0.009626666666666783,50.0
G5_shuffled,8,0.94,3.0,1.0,0.8,0.8683666666666667,0.8926911111111111,0.04112397379807893,-0.02432444444444437,43.333333333333336
G5_shuffled,1,0.98,3.0,1.0,0.8,0.8664333333333334,0.8664333333333334,0.0,0.0,50.0
G5_shuffled,2,0.98,3.0,1.0,0.8,0.8543000000000001,0.8456044444444444,0.010113739122074205,0.008695555555555678,71.66666666666667
G5_shuffled,3,0.98,3.0,1.0,0.8,0.8713666666666667,0.8911555555555555,0.03962505141791349,-0.019788888888888745,60.0
G5_shuffled,4,0.98,3.0,1.0,0.8,0.8673000000000001,0.8693444444444444,0.023816825459495455,-0.0020444444444442933,83.33333333333333
G5_shuffled,5,0.98,3.0,1.0,0.8,0.8648333333333333,0.865028888888889,0.017576934845689215,-0.00019555555555561543,73.33333333333333
G5_shuffled,6,0.98,3.0,1.0,0.8,0.8637,0.8696266666666667,0.029092692924670892,-0.005926666666666636,90.0
G5_shuffled,7,0.98,3.0,1.0,0.8,0.8639,0.8686555555555557,0.024078589929141067,-0.004755555555555735,60.0
G5_shuffled,8,0.98,3.0,1.0,0.8,0.8665666666666667,0.8871688888888889,0.03859768116169707,-0.02060222222222219,40.0
G5_shuffled,1,0.02,3.0,4.0,0.8,0.9929666666666667,0.9929666666666667,0.0,0.0,50.0
G5_shuffled,2,0.02,3.0,4.0,0.8,0.9813666666666666,0.974722222222222,0.009557301809608615,0.006644444444444564,66.66666666666667
G5_shuffled,3,0.02,3.0,4.0,0.8,0.9454333333333333,0.9549066666666668,0.009679212627487978,-0.009473333333333445,23.333333333333332
G5_shuffled,4,0.02,3.0,4.0,0.8,0.9435,0.9541088888888889,0.00991852994504496,-0.01060888888888889,23.333333333333332
G5_shuffled,5,0.02,3.0,4.0,0.8,0.9423,0.9487355555555556,0.010215482702519055,-0.006435555555555528,36.666666666666664
G5_shuffled,6,0.02,3.0,4.0,0.8,0.9417000000000001,0.9501977777777778,0.010700760646624487,-0.008497777777777715,36.666666666666664
G5_shuffled,7,0.02,3.0,4.0,0.8,0.9414333333333335,0.9487555555555556,0.010648160430888587,-0.007322222222222119,36.666666666666664
G5_shuffled,8,0.02,3.0,4.0,0.8,0.9415,0.9490222222222222,0.009770548964891943,-0.007522222222222208,33.333333333333336
G5_shuffled,1,0.06,3.0,4.0,0.8,0.9934333333333334,0.9934333333333333,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.06,3.0,4.0,0.8,0.9824333333333333,0.9770999999999999,0.00899552890217603,0.005333333333333412,63.333333333333336
G5_shuffled,3,0.06,3.0,4.0,0.8,0.9742333333333334,0.9626399999999999,0.010105108150236172,0.011593333333333455,91.66666666666667
G5_shuffled,4,0.06,3.0,4.0,0.8,0.9435,0.9568133333333333,0.010686291573142053,-0.013313333333333288,13.333333333333334
G5_shuffled,5,0.06,3.0,4.0,0.8,0.9423,0.95376,0.009685812984983583,-0.011460000000000026,10.0
G5_shuffled,6,0.06,3.0,4.0,0.8,0.9417000000000001,0.952,0.010171822698587227,-0.010299999999999865,23.333333333333332
G5_shuffled,7,0.06,3.0,4.0,0.8,0.9414333333333335,0.9507577777777778,0.01042388552927642,-0.009324444444444357,26.666666666666668
G5_shuffled,8,0.06,3.0,4.0,0.8,0.9414333333333335,0.9504266666666665,0.010569505039575357,-0.008993333333333076,25.0
G5_shuffled,1,0.1,3.0,4.0,0.8,0.9939666666666667,0.9939666666666666,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.1,3.0,4.0,0.8,0.9839666666666668,0.976608888888889,0.009835325858261463,0.007357777777777796,68.33333333333333
G5_shuffled,3,0.1,3.0,4.0,0.8,0.9770333333333333,0.9717800000000002,0.007885607433654103,0.00525333333333311,76.66666666666667
G5_shuffled,4,0.1,3.0,4.0,0.8,0.9465,0.9622377777777779,0.011016684432605466,-0.01573777777777785,15.0
G5_shuffled,5,0.1,3.0,4.0,0.8,0.9433,0.9597711111111111,0.010319671106662305,-0.016471111111111103,8.333333333333334
G5_shuffled,6,0.1,3.0,4.0,0.8,0.9429,0.9605333333333335,0.01074044527712689,-0.0176333333333335,6.666666666666667
G5_shuffled,7,0.1,3.0,4.0,0.8,0.9414333333333335,0.9535777777777779,0.011467924060080141,-0.012144444444444402,6.666666666666667
G5_shuffled,8,0.1,3.0,4.0,0.8,0.9415,0.956848888888889,0.011652236505542554,-0.015348888888888967,3.3333333333333335
G5_shuffled,1,0.14,3.0,4.0,0.8,0.9945,0.9944999999999999,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.14,3.0,4.0,0.8,0.9879666666666667,0.9819466666666664,0.00935290476730128,0.006020000000000247,65.0
G5_shuffled,3,0.14,3.0,4.0,0.8,0.9815666666666666,0.9738955555555556,0.005392685079133354,0.007671111111110962,93.33333333333333
G5_shuffled,4,0.14,3.0,4.0,0.8,0.9769666666666666,0.9721177777777777,0.008237675030650354,0.004848888888888903,70.0
G5_shuffled,5,0.14,3.0,4.0,0.8,0.9471666666666666,0.9706111111111111,0.0053330555483214,-0.02344444444444449,1.6666666666666667
G5_shuffled,6,0.14,3.0,4.0,0.8,0.9456333333333333,0.9653377777777779,0.009939952794561427,-0.019704444444444524,3.3333333333333335
G5_shuffled,7,0.14,3.0,4.0,0.8,0.9454333333333333,0.9657088888888888,0.009540439973682733,-0.02027555555555549,6.666666666666667
G5_shuffled,8,0.14,3.0,4.0,0.8,0.9454333333333333,0.9642288888888889,0.011282807364210383,-0.018795555555555565,16.666666666666668
G5_shuffled,1,0.18,3.0,4.0,0.8,0.9951666666666666,0.9951666666666665,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.18,3.0,4.0,0.8,0.9925,0.9859444444444444,0.009429444929212527,0.006555555555555648,66.66666666666667
G5_shuffled,3,0.18,3.0,4.0,0.8,0.9862333333333333,0.9781666666666669,0.005012352557524165,0.008066666666666444,88.33333333333333
G5_shuffled,4,0.18,3.0,4.0,0.8,0.9819666666666667,0.9762511111111112,0.003264387350867008,0.005715555555555474,93.33333333333333
G5_shuffled,5,0.18,3.0,4.0,0.8,0.9794333333333333,0.9756022222222224,0.002636538618645975,0.0038311111111108964,86.66666666666667
G5_shuffled,6,0.18,3.0,4.0,0.8,0.9776333333333334,0.9735066666666669,0.006306728147254452,0.004126666666666501,80.0
G5_shuffled,7,0.18,3.0,4.0,0.8,0.9777666666666668,0.9741333333333333,0.001715000307183586,0.0036333333333334883,95.0
G5_shuffled,8,0.18,3.0,4.0,0.8,0.9774999999999999,0.9748911111111112,0.0024226095510909186,0.002608888888888772,83.33333333333333
G5_shuffled,1,0.22,3.0,4.0,0.8,0.9959,0.9958999999999999,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.22,3.0,4.0,0.8,0.9958333333333333,0.9911755555555556,0.007856095241233802,0.004657777777777761,63.333333333333336
G5_shuffled,3,0.22,3.0,4.0,0.8,0.9904333333333334,0.9844155555555555,0.004678472204805438,0.0060177777777779,86.66666666666667
G5_shuffled,4,0.22,3.0,4.0,0.8,0.9868333333333333,0.9802066666666666,0.002441003499442674,0.006626666666666781,100.0
G5_shuffled,5,0.22,3.0,4.0,0.8,0.9843666666666667,0.9800377777777778,0.0021998211932445634,0.004328888888888938,96.66666666666667
G5_shuffled,6,0.22,3.0,4.0,0.8,0.9833666666666667,0.9796444444444445,0.0017590561151786608,0.0037222222222221824,93.33333333333333
G5_shuffled,7,0.22,3.0,4.0,0.8,0.9827666666666667,0.9795133333333332,0.0016880376963705247,0.0032533333333334413,93.33333333333333
G5_shuffled,8,0.22,3.0,4.0,0.8,0.9821666666666666,0.9800222222222221,0.001912818893020682,0.0021444444444445043,81.66666666666667
G5_shuffled,1,0.26,3.0,4.0,0.8,0.9967,0.9967000000000001,1.1292025708167404e-16,-1.1102230246251565e-16,50.0
G5_shuffled,2,0.26,3.0,4.0,0.8,0.9967,0.9919533333333335,0.005912838165586299,0.004746666666666566,70.0
G5_shuffled,3,0.26,3.0,4.0,0.8,0.9926333333333334,0.9874333333333334,0.0037398137515860103,0.005199999999999982,83.33333333333333
G5_shuffled,4,0.26,3.0,4.0,0.8,0.9903,0.986877777777778,0.0025442796379559983,0.0034222222222219933,86.66666666666667
G5_shuffled,5,0.26,3.0,4.0,0.8,0.9886333333333333,0.9865600000000001,0.0020740579729351424,0.0020733333333331494,81.66666666666667
G5_shuffled,6,0.26,3.0,4.0,0.8,0.9877,0.98592,0.0013439975825557666,0.0017800000000000038,83.33333333333333
G5_shuffled,7,0.26,3.0,4.0,0.8,0.9873666666666667,0.9859066666666667,0.0012346653260835434,0.0014600000000000168,86.66666666666667
G5_shuffled,8,0.26,3.0,4.0,0.8,0.9873,0.9862822222222223,0.0017484691351952741,0.001017777777777673,70.0
G5_shuffled,1,0.3,3.0,4.0,0.8,0.9979,0.9979000000000001,1.1292025708167404e-16,-1.1102230246251565e-16,50.0
G5_shuffled,2,0.3,3.0,4.0,0.8,0.9979,0.9951666666666668,0.0027800603648453553,0.0027333333333332543,75.0
G5_shuffled,3,0.3,3.0,4.0,0.8,0.9979,0.9949844444444446,0.002773875573280288,0.002915555555555449,76.66666666666667
G5_shuffled,4,0.3,3.0,4.0,0.8,0.9960333333333333,0.9936422222222222,0.0015232284058868813,0.0023911111111111216,90.0
G5_shuffled,5,0.3,3.0,4.0,0.8,0.9949666666666667,0.9932377777777778,0.0010565516574466255,0.001728888888888891,96.66666666666667
G5_shuffled,6,0.3,3.0,4.0,0.8,0.9943000000000001,0.9929333333333333,0.0007396281555140798,0.0013666666666667382,93.33333333333333
G5_shuffled,7,0.3,3.0,4.0,0.8,0.9941666666666666,0.9928533333333333,0.0006452063140883744,0.0013133333333333885,90.0
G5_shuffled,8,0.3,3.0,4.0,0.8,0.9943666666666666,0.9929977777777778,0.000655476974314884,0.001368888888888864,95.0
G5_shuffled,1,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.34,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.38,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.42,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.46,3.0,4.0,0.8,1.0,1.0,0.0,0.0,50.0
