family,arm,pid,auc
ATTACK_V,CANTOR_0.25,481f6092bfafe563,1.0000000000000002
ATTACK_V,CANTOR_0.25,e5bd25d20f0f86d3,1.0000000000000002
ATTACK_V,CANTOR_0.25,69fff605a29f60d8,1.0000000000000002
ATTACK_V,CANTOR_0.25,ee2516c617db5da4,1.0000000000000002
ATTACK_V,CANTOR_0.25,5498d6851b7665f8,1.0000000000000002
ATTACK_V,CANTOR_0.25,cf16f0063495c841,1.0000000000000002
ATTACK_V,CANTOR_0.25,6b77c2c41a1e92d2,1.0000000000000002
ATTACK_V,CANTOR_0.25,6ba778c47e4a5454,1.0000000000000002
ATTACK_V,CANTOR_0.28,420801c997bc4e71,1.0000000000000002
ATTACK_V,CANTOR_0.28,9e87f9083ddc1048,1.0000000000000002
ATTACK_V,CANTOR_0.28,23b83f4e773450ad,0.7494279172760571
ATTACK_V,CANTOR_0.28,92c2c9edd929f28c,1.0000000000000002
ATTACK_V,CANTOR_0.28,cebbc68f7011376b,0.7494279172760571
ATTACK_V,CANTOR_0.28,2f57ac127b30902b,1.0000000000000002
ATTACK_V,CANTOR_0.28,c197b4bdd1e1fb1e,1.0000000000000002
ATTACK_V,CANTOR_0.28,960488f72e3e27ae,1.0000000000000002
ATTACK_V,CANTOR_0.28,0f9b054d1349a975,0.7494279172760571
ATTACK_V,CANTOR_0.28,839a9f8abd4426ef,0.0
ATTACK_V,CANTOR_0.28,10897f79d8cfa4bc,0.3741418759140856
ATTACK_V,CANTOR_0.28,2bb861e20403e8b2,1.0000000000000002
ATTACK_V,CANTOR_0.28,52a2351e646298c9,0.0
ATTACK_V,CANTOR_0.28,cfe9ed8265a841a4,1.0000000000000002
ATTACK_V,CANTOR_0.28,b63d61368e2af0fc,0.0
ATTACK_V,CANTOR_0.28,a32edadebf8d7cdb,0.18707093829569837
ATTACK_V,CANTOR_0.28,7f649864dcc350ea,1.0000000000000002
ATTACK_V,CANTOR_0.28,800be23db38b9ba0,1.0000000000000002
ATTACK_V,CANTOR_0.28,2e3e9c41a5dbad97,0.7494279172760571
ATTACK_V,CANTOR_0.28,a529a539a6fcb752,1.0000000000000002
ATTACK_V,CANTOR_0.28,b25f9e77853e7a84,0.0
ATTACK_V,CANTOR_0.28,abe45bc46aba9f2e,1.0000000000000002
ATTACK_V,CANTOR_0.28,6bf21be003b80b46,0.7494279172760571
ATTACK_V,CANTOR_0.28,58b25bd50b3cbe94,1.0000000000000002
ATTACK_V,CANTOR_0.28,9f1e9f61e898b92c,0.0
ATTACK_V,CANTOR_0.28,9f0a350ad19abd4e,1.0000000000000002
ATTACK_V,CANTOR_0.28,a41bf4eac509174d,1.0000000000000002
ATTACK_V,CANTOR_0.28,bcbcbeaad88d987b,0.18707093829569837
ATTACK_V,CANTOR_0.28,f35df2e6107f3e97,1.0000000000000002
ATTACK_V,CANTOR_0.28,8ebaffa27fb69bf9,1.0000000000000002
ATTACK_V,CANTOR_0.28,4cb2c1ef5e934dd7,0.7494279172760571
ATTACK_V,CANTOR_0.28,6cfad3cd0643e86e,0.7494279172760571
ATTACK_V,CANTOR_0.28,b1ef78db4555dd91,1.0000000000000002
ATTACK_V,CANTOR_0.28,b62874681a2c8d3c,0.7494279172760571
ATTACK_V,CANTOR_0.28,71341d783d4fbd78,1.0000000000000002
ATTACK_V,CANTOR_0.28,9d947dcddc78abe1,1.0000000000000002
ATTACK_V,CANTOR_0.28,6b433506885f50f8,1.0000000000000002
ATTACK_V,CANTOR_0.28,7687ef8e44014496,0.7494279172760571
ATTACK_V,CANTOR_0.28,f156484872919f42,0.18707093829569837
ATTACK_V,CANTOR_0.28,0f9bbd2bf2a79f77,1.0000000000000002
ATTACK_V,CANTOR_0.28,890e58b3552738b3,0.0
ATTACK_V,CANTOR_0.28,4bb563026bb931c2,1.0000000000000002
ATTACK_V,CANTOR_0.28,174df3fb1b42cb26,1.0000000000000002
ATTACK_V,CANTOR_0.28,ce2d31e20f19302f,1.0000000000000002
ATTACK_V,CANTOR_0.28,59c3197416f7f71f,0.7494279172760571
ATTACK_V,CANTOR_0.28,5c997e0dda3b6d4b,0.7494279172760571
ATTACK_V,CANTOR_0.28,be311ba5b7fb560e,0.3741418759140856
ATTACK_V,CANTOR_0.28,1fdbc3536452a61b,1.0000000000000002
ATTACK_V,CANTOR_0.28,5de7f674b618c398,0.0
ATTACK_V,CANTOR_0.28,f92e660086280ccc,1.0000000000000002
ATTACK_V,CANTOR_0.28,56a4801e6c7d9df6,1.0000000000000002
ATTACK_V,CANTOR_0.28,b04505689507aa60,1.0000000000000002
ATTACK_V,CANTOR_0.28,176e5d99a43c7692,1.0000000000000002
ATTACK_V,CANTOR_0.28,63cc140c05aa5be4,0.7494279172760571
ATTACK_V,CANTOR_0.28,5dd65aef1393d58a,1.0000000000000002
ATTACK_V,CANTOR_0.28,cc1e52eb86aecfd2,0.18707093829569837
ATTACK_V,CANTOR_0.28,755d8facc41b919e,1.0000000000000002
ATTACK_V,CANTOR_0.28,fe38756e5da5c194,1.0000000000000002
ATTACK_V,CANTOR_0.28,69a3cea42a96a8a6,1.0000000000000002
ATTACK_V,CANTOR_0.28,e760f1741b4e4f6a,1.0000000000000002
ATTACK_V,CANTOR_0.28,00aef791fa13b016,0.7494279172760571
ATTACK_V,CANTOR_0.28,3b12c797df7e53ec,0.0
ATTACK_V,CANTOR_0.28,645c2711fdcc407e,0.7494279172760571
ATTACK_V,CANTOR_0.28,d49a0ae8d89ad779,1.0000000000000002
ATTACK_V,CANTOR_0.28,b1937bcc68e41638,0.0
ATTACK_V,CANTOR_0.28,d5ecffe3be10dbeb,1.0000000000000002
ATTACK_V,CANTOR_0.28,b04b361546d84081,1.0000000000000002
ATTACK_V,CANTOR_0.28,c55be3ddf5581817,0.0
ATTACK_V,CANTOR_0.28,1d560187e890007d,1.0000000000000002
ATTACK_V,CANTOR_0.28,741c08b4040e47f3,1.0000000000000002
ATTACK_V,CANTOR_0.28,91e2f0a5b715d191,0.3741418759140856
ATTACK_V,CANTOR_0.28,749dba1664f9d523,0.6596109831245925
ATTACK_V,CANTOR_0.28,810ab83ccfd3c93a,1.0000000000000002
ATTACK_V,CANTOR_0.28,7c294989679cccd1,0.7494279172760571
ATTACK_V,CANTOR_0.28,18384e6122aa6537,1.0000000000000002
ATTACK_V,CANTOR_0.28,9db847da462431ac,1.0000000000000002
ATTACK_V,CANTOR_0.28,5d7d11053c6f88ab,1.0000000000000002
ATTACK_V,CANTOR_0.28,f408af8f188d17fc,0.8129290617043016
ATTACK_V,CANTOR_0.28,816e3eb943e50e6f,0.7494279172760571
ATTACK_V,CANTOR_0.28,edf3c492c51cb92c,1.0000000000000002
ATTACK_V,CANTOR_0.28,970c85447b6d59f4,0.7494279172760571
ATTACK_V,CANTOR_0.28,8f4e3c02f39d575b,0.25057208272394293
ATTACK_V,CANTOR_0.28,d303099b59b142d5,1.0000000000000002
ATTACK_V,CANTOR_0.28,a6683717e11189c1,0.0
ATTACK_V,CANTOR_0.28,7f50481d47756d5b,0.7494279172760571
ATTACK_V,CANTOR_0.28,d0ed18692b184511,0.7494279172760571
ATTACK_V,CANTOR_0.28,eb45af3ee444acf8,0.7494279172760571
ATTACK_V,CANTOR_0.28,8f4e75f13ea42a08,0.7494279172760571
ATTACK_V,CANTOR_0.28,e7baa8c5c73859ab,1.0000000000000002
ATTACK_V,CANTOR_0.28,2ba87d01e3e6c1ce,0.7494279172760571
ATTACK_V,CANTOR_0.28,1fd28b9aeba3b3bc,1.0000000000000002
ATTACK_V,CANTOR_0.28,a72d7079d490d1f8,0.7494279172760571
ATTACK_V,CANTOR_0.28,85eae05f8f359e51,0.3741418759140856
ATTACK_V,CANTOR_0.28,881c52ebb88fb701,1.0000000000000002
ATTACK_V,CANTOR_0.28,85cd3fd107949564,0.7494279172760571
ATTACK_V,CANTOR_0.28,d841b303c83cd60d,1.0000000000000002
ATTACK_V,CANTOR_0.28,0fbb00bcaf22ad4c,0.7494279172760571
ATTACK_V,CANTOR_0.28,8fbe7fcda26b5933,1.0000000000000002
ATTACK_V,CANTOR_0.28,5cd02eeb6ed94dfb,1.0000000000000002
ATTACK_V,CANTOR_0.28,f1622e0960f69fa9,1.0000000000000002
ATTACK_V,CANTOR_0.28,6b0a2edb2e328e7d,1.0000000000000002
ATTACK_V,CANTOR_0.28,13fc5e94fc71007c,1.0000000000000002
ATTACK_V,CANTOR_0.28,f2b9eeef8f4f1259,0.7494279172760571
ATTACK_V,CANTOR_0.28,eb6d7d63acade426,0.0
ATTACK_V,CANTOR_0.28,8dfe70427d27ea67,1.0000000000000002
ATTACK_V,CANTOR_0.28,3f3e81c5cdf3007e,1.0000000000000002
ATTACK_V,CANTOR_0.28,42f5c9e672f323ec,1.0000000000000002
ATTACK_V,CANTOR_0.28,77aaa0711c52df43,1.0000000000000002
ATTACK_V,CANTOR_0.28,ee0b247e4e490e24,1.0000000000000002
ATTACK_V,CANTOR_0.28,d734a048134b201e,1.0000000000000002
ATTACK_V,CANTOR_0.28,1538630ecc74ed93,0.3741418759140856
ATTACK_V,CANTOR_0.28,e0025cf6104b21fe,0.7494279172760571
ATTACK_V,CANTOR_0.28,a99ff80824549bc5,0.7494279172760571
ATTACK_V,CANTOR_0.28,87f8f2fa353898fe,1.0000000000000002
ATTACK_V,CANTOR_0.28,86ffc273bc22b335,1.0000000000000002
ATTACK_V,CANTOR_0.28,72c520162f21302b,0.0
ATTACK_V,CANTOR_0.28,c429f19c2bd1df67,1.0000000000000002
ATTACK_V,CANTOR_0.28,e8c315d5f8df1f45,0.7494279172760571
ATTACK_V,CANTOR_0.28,6e795d7d881ac5c5,1.0000000000000002
ATTACK_V,CANTOR_0.28,24939c56cb7d5a54,0.0
ATTACK_V,CANTOR_0.28,ceaf785d55297830,0.0
ATTACK_V,CANTOR_0.28,8bf17dce459e134e,0.0
ATTACK_V,CANTOR_0.28,c1c5dceb928477ae,1.0000000000000002
ATTACK_V,CANTOR_0.28,72506c06d2927fa3,1.0000000000000002
ATTACK_V,CANTOR_0.28,2aebcc9660872a3e,0.7494279172760571
ATTACK_V,CANTOR_0.28,c57ca82bf2a324e4,1.0000000000000002
ATTACK_V,CANTOR_0.28,ac32b2760d9728d9,1.0000000000000002
ATTACK_V,CANTOR_0.28,36e59d5ea7eb06f2,1.0000000000000002
ATTACK_V,CANTOR_0.28,de0502544793262a,1.0000000000000002
ATTACK_V,CANTOR_0.28,8147453a89515fab,1.0000000000000002
ATTACK_V,CANTOR_0.28,b79c652dc9257406,1.0000000000000002
ATTACK_V,CANTOR_0.28,1d9acc15419d13fa,0.0
ATTACK_V,CANTOR_0.28,deb532e6398d228a,1.0000000000000002
ATTACK_V,CANTOR_0.28,e3abd00a04d110ab,1.0000000000000002
ATTACK_V,CANTOR_0.28,c6ab66aa16685313,1.0000000000000002
ATTACK_V,CANTOR_0.28,d13ac923c0e62375,1.0000000000000002
ATTACK_V,CANTOR_0.28,5e7a88d08f458695,1.0000000000000002
ATTACK_V,CANTOR_0.28,69a580ee39ddd6e0,1.0000000000000002
ATTACK_V,CANTOR_0.28,d26cd5280be98bfe,1.0000000000000002
ATTACK_V,CANTOR_0.28,7703b5dc0c5a80ff,1.0000000000000002
ATTACK_V,CANTOR_0.28,83a26af30911c240,0.18707093829569837
ATTACK_V,CANTOR_0.28,5a04bbe53f3dc59a,1.0000000000000002
ATTACK_V,CANTOR_0.28,97310adc82878414,1.0000000000000002
ATTACK_V,CANTOR_0.28,bab0552841e58ad5,1.0000000000000002
ATTACK_V,CANTOR_0.28,5d5b37729446e212,1.0000000000000002
ATTACK_V,CANTOR_0.28,662e7a5c220a8c72,0.7494279172760571
ATTACK_V,CANTOR_0.28,e0f62e726d49f060,1.0000000000000002
ATTACK_V,CANTOR_0.28,09a36eea1177b79b,1.0000000000000002
ATTACK_V,CANTOR_0.28,e38495b7cffda5eb,0.7494279172760571
ATTACK_V,CANTOR_0.28,206489412a27204b,1.0000000000000002
ATTACK_V,CANTOR_0.28,52a13d5aacc66d38,1.0000000000000002
ATTACK_V,CANTOR_0.28,b4107b8d3e90c886,1.0000000000000002
