rho,population,family,scaling,factor,norm,certificate,all_states,terminal_denominator,switches,rate,guard_entries,nonterminal_exits,raw_violations
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,2092,117,0,0.0,1,1,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,2092,117,0,0.0,2,2,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,2092,117,0,0.0,2,3,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,2092,117,0,0.0,2,3,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,2092,117,0,0.0,2,3,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,2092,117,0,0.0,2,3,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,2092,117,0,0.0,3,4,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,2092,117,0,0.0,3,4,0
0.4,unmodified,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,2092,117,0,0.0,4,5,0
0.4,unmodified,sensor_orthogonal,own_certificate,0.25,0.010981926983747389,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,0.5,0.021963853967494777,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,0.75,0.03294578095124216,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,0.9,0.0395349371414906,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,0.99,0.04348843085563966,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,1.01,0.04436698501433945,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,1.1,0.04832047872848851,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,1.25,0.054909634918736946,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,1.5,0.06589156190248432,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,own_certificate,2.0,0.08785541586997911,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,sensor_orthogonal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,2092,117,0,0.0,0,0,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,0.25,0.010981926983747389,0.043927707934989554,2092,117,0,0.0,15,15,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,0.5,0.021963853967494777,0.043927707934989554,2092,117,0,0.0,33,33,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,0.75,0.03294578095124216,0.043927707934989554,2092,117,0,0.0,46,46,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,0.9,0.0395349371414906,0.043927707934989554,2092,117,0,0.0,50,50,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,0.99,0.04348843085563966,0.043927707934989554,2092,117,0,0.0,55,55,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,1.01,0.04436698501433945,0.043927707934989554,2092,117,0,0.0,55,55,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,1.1,0.04832047872848851,0.043927707934989554,2092,117,0,0.0,59,59,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,1.25,0.054909634918736946,0.043927707934989554,2092,117,0,0.0,66,66,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,1.5,0.06589156190248432,0.043927707934989554,2092,117,15,0.1282051282051282,60,60,0
0.4,unmodified,mixed_sensor_actuator,own_certificate,2.0,0.08785541586997911,0.043927707934989554,2092,117,41,0.3504273504273504,60,60,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,2092,117,0,0.0,20,20,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,2092,117,0,0.0,38,38,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,2092,117,0,0.0,50,50,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,2092,117,0,0.0,55,55,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,2092,117,0,0.0,60,60,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,2092,117,0,0.0,62,62,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,2092,117,0,0.0,66,66,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,2092,117,8,0.06837606837606838,67,67,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,2092,117,29,0.24786324786324787,59,59,0
0.4,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,2092,117,54,0.46153846153846156,58,58,0
0.4,projected,sensor_normal,own_certificate,0.25,0.010981926983747389,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,sensor_normal,own_certificate,0.5,0.021963853967494777,0.043927707934989554,16000,16000,0,0.0,9260,9260,0
0.4,projected,sensor_normal,own_certificate,0.75,0.03294578095124216,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,sensor_normal,own_certificate,0.9,0.0395349371414906,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,sensor_normal,own_certificate,0.99,0.04348843085563966,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,sensor_normal,own_certificate,1.01,0.04436698501433945,0.043927707934989554,16000,16000,2400,0.15,9200,9200,0
0.4,projected,sensor_normal,own_certificate,1.1,0.04832047872848851,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,sensor_normal,own_certificate,1.25,0.054909634918736946,0.043927707934989554,16000,16000,5600,0.35,6000,6000,0
0.4,projected,sensor_normal,own_certificate,1.5,0.06589156190248432,0.043927707934989554,16000,16000,6193,0.3870625,6299,6299,0
0.4,projected,sensor_normal,own_certificate,2.0,0.08785541586997911,0.043927707934989554,16000,16000,7936,0.496,8064,8064,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,16000,16000,5600,0.35,6000,6000,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,16000,16000,5600,0.35,6000,6000,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,16000,16000,7200,0.45,6000,6000,0
0.4,projected,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,16000,16000,8800,0.55,7200,7200,0
0.4,projected,actuator,own_certificate,0.25,0.010981926983747389,0.043927707934989554,16000,16000,0,0.0,6000,6000,0
0.4,projected,actuator,own_certificate,0.5,0.021963853967494777,0.043927707934989554,16000,16000,0,0.0,6000,6000,0
0.4,projected,actuator,own_certificate,0.75,0.03294578095124216,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,0.9,0.0395349371414906,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,0.99,0.04348843085563966,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,1.01,0.04436698501433945,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,1.1,0.04832047872848851,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,1.25,0.054909634918736946,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,1.5,0.06589156190248432,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,own_certificate,2.0,0.08785541586997911,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,16000,16000,0,0.0,6000,6000,0
0.4,projected,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,16000,16000,0,0.0,6000,6000,0
0.4,projected,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,random_isotropic,own_certificate,0.25,0.010981926983747389,0.043927707934989554,16000,16000,0,0.0,1869,2136,0
0.4,projected,random_isotropic,own_certificate,0.5,0.021963853967494777,0.043927707934989554,16000,16000,0,0.0,2366,2704,0
0.4,projected,random_isotropic,own_certificate,0.75,0.03294578095124216,0.043927707934989554,16000,16000,0,0.0,2660,3040,0
0.4,projected,random_isotropic,own_certificate,0.9,0.0395349371414906,0.043927707934989554,16000,16000,0,0.0,2751,3144,0
0.4,projected,random_isotropic,own_certificate,0.99,0.04348843085563966,0.043927707934989554,16000,16000,0,0.0,2779,3176,0
0.4,projected,random_isotropic,own_certificate,1.01,0.04436698501433945,0.043927707934989554,16000,16000,0,0.0,2793,3192,0
0.4,projected,random_isotropic,own_certificate,1.1,0.04832047872848851,0.043927707934989554,16000,16000,0,0.0,2821,3224,0
0.4,projected,random_isotropic,own_certificate,1.25,0.054909634918736946,0.043927707934989554,16000,16000,0,0.0,2905,3320,0
0.4,projected,random_isotropic,own_certificate,1.5,0.06589156190248432,0.043927707934989554,16000,16000,0,0.0,2954,3376,0
0.4,projected,random_isotropic,own_certificate,2.0,0.08785541586997911,0.043927707934989554,16000,16000,0,0.0,3080,3520,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,16000,16000,0,0.0,1939,2216,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,16000,16000,0,0.0,2485,2840,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,16000,16000,0,0.0,2723,3112,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,16000,16000,0,0.0,2793,3192,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,16000,16000,0,0.0,2849,3256,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,16000,16000,0,0.0,2849,3256,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,16000,16000,0,0.0,2905,3320,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,16000,16000,0,0.0,2947,3368,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,16000,16000,0,0.0,3059,3496,0
0.4,projected,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,16000,16000,0,0.0,3115,3560,0
0.4,projected,sensor_orthogonal,own_certificate,0.25,0.010981926983747389,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,0.5,0.021963853967494777,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,0.75,0.03294578095124216,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,0.9,0.0395349371414906,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,0.99,0.04348843085563966,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,1.01,0.04436698501433945,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,1.1,0.04832047872848851,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,1.25,0.054909634918736946,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,1.5,0.06589156190248432,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,own_certificate,2.0,0.08785541586997911,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,sensor_orthogonal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,16000,16000,0,0.0,0,0,0
0.4,projected,mixed_sensor_actuator,own_certificate,0.25,0.010981926983747389,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,mixed_sensor_actuator,own_certificate,0.5,0.021963853967494777,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,mixed_sensor_actuator,own_certificate,0.75,0.03294578095124216,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,own_certificate,0.9,0.0395349371414906,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,own_certificate,0.99,0.04348843085563966,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,own_certificate,1.01,0.04436698501433945,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,own_certificate,1.1,0.04832047872848851,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,own_certificate,1.25,0.054909634918736946,0.043927707934989554,16000,16000,2400,0.15,9200,9200,0
0.4,projected,mixed_sensor_actuator,own_certificate,1.5,0.06589156190248432,0.043927707934989554,16000,16000,5600,0.35,6000,6000,0
0.4,projected,mixed_sensor_actuator,own_certificate,2.0,0.08785541586997911,0.043927707934989554,16000,16000,7200,0.45,6000,6000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.043927707934989554,16000,16000,0,0.0,8400,8400,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.043927707934989554,16000,16000,0,0.0,10000,10000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.043927707934989554,16000,16000,4000,0.25,7600,7600,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.043927707934989554,16000,16000,5600,0.35,6000,6000,0
0.4,projected,mixed_sensor_actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.043927707934989554,16000,16000,7200,0.45,6800,6800,0
0.44,unmodified,sensor_normal,own_certificate,0.25,0.007972878990200605,0.03189151596080242,2092,160,0,0.0,17,17,0
0.44,unmodified,sensor_normal,own_certificate,0.5,0.01594575798040121,0.03189151596080242,2092,160,0,0.0,36,36,0
0.44,unmodified,sensor_normal,own_certificate,0.75,0.023918636970601814,0.03189151596080242,2092,160,0,0.0,55,55,0
0.44,unmodified,sensor_normal,own_certificate,0.9,0.028702364364722177,0.03189151596080242,2092,160,0,0.0,63,63,0
0.44,unmodified,sensor_normal,own_certificate,0.99,0.031572600801194395,0.03189151596080242,2092,160,0,0.0,69,69,0
0.44,unmodified,sensor_normal,own_certificate,1.01,0.03221043112041044,0.03189151596080242,2092,160,1,0.00625,70,70,0
0.44,unmodified,sensor_normal,own_certificate,1.1,0.03508066755688266,0.03189151596080242,2092,160,6,0.0375,71,71,0
0.44,unmodified,sensor_normal,own_certificate,1.25,0.039864394951003024,0.03189151596080242,2092,160,14,0.0875,75,75,0
0.44,unmodified,sensor_normal,own_certificate,1.5,0.04783727394120363,0.03189151596080242,2092,160,25,0.15625,77,77,0
0.44,unmodified,sensor_normal,own_certificate,2.0,0.06378303192160484,0.03189151596080242,2092,160,44,0.275,72,72,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.03189151596080242,2092,160,0,0.0,35,35,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.03189151596080242,2092,160,0,0.0,59,59,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.03189151596080242,2092,160,9,0.05625,75,75,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.03189151596080242,2092,160,24,0.15,75,75,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.03189151596080242,2092,160,31,0.19375,72,72,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.03189151596080242,2092,160,33,0.20625,70,70,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.03189151596080242,2092,160,37,0.23125,73,73,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.03189151596080242,2092,160,44,0.275,72,72,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.03189151596080242,2092,160,67,0.41875,66,66,0
0.44,unmodified,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.03189151596080242,2092,160,114,0.7125,37,37,0
0.44,unmodified,actuator,own_certificate,0.25,0.007972878990200605,0.03189151596080242,2092,160,0,0.0,7,7,0
0.44,unmodified,actuator,own_certificate,0.5,0.01594575798040121,0.03189151596080242,2092,160,0,0.0,9,9,0
0.44,unmodified,actuator,own_certificate,0.75,0.023918636970601814,0.03189151596080242,2092,160,0,0.0,14,14,0
0.44,unmodified,actuator,own_certificate,0.9,0.028702364364722177,0.03189151596080242,2092,160,0,0.0,21,21,0
0.44,unmodified,actuator,own_certificate,0.99,0.031572600801194395,0.03189151596080242,2092,160,0,0.0,26,26,0
0.44,unmodified,actuator,own_certificate,1.01,0.03221043112041044,0.03189151596080242,2092,160,0,0.0,26,26,0
0.44,unmodified,actuator,own_certificate,1.1,0.03508066755688266,0.03189151596080242,2092,160,0,0.0,26,26,0
0.44,unmodified,actuator,own_certificate,1.25,0.039864394951003024,0.03189151596080242,2092,160,0,0.0,33,33,0
0.44,unmodified,actuator,own_certificate,1.5,0.04783727394120363,0.03189151596080242,2092,160,0,0.0,35,35,0
0.44,unmodified,actuator,own_certificate,2.0,0.06378303192160484,0.03189151596080242,2092,160,0,0.0,46,46,0
0.44,unmodified,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.03189151596080242,2092,160,0,0.0,9,9,0
0.44,unmodified,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.03189151596080242,2092,160,0,0.0,17,17,0
0.44,unmodified,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.03189151596080242,2092,160,0,0.0,31,31,0
0.44,unmodified,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.03189151596080242,2092,160,0,0.0,35,35,0
0.44,unmodified,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.03189151596080242,2092,160,0,0.0,36,36,0
0.44,unmodified,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.03189151596080242,2092,160,0,0.0,36,36,0
0.44,unmodified,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.03189151596080242,2092,160,0,0.0,42,42,0
0.44,unmodified,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.03189151596080242,2092,160,0,0.0,46,46,0
0.44,unmodified,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.03189151596080242,2092,160,0,0.0,55,55,0
0.44,unmodified,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.03189151596080242,2092,160,0,0.0,69,69,0
0.44,unmodified,random_isotropic,own_certificate,0.25,0.007972878990200605,0.03189151596080242,2092,160,0,0.0,1,1,0
0.44,unmodified,random_isotropic,own_certificate,0.5,0.01594575798040121,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,0.75,0.023918636970601814,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,0.9,0.028702364364722177,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,0.99,0.031572600801194395,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,1.01,0.03221043112041044,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,1.1,0.03508066755688266,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,1.25,0.039864394951003024,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,own_certificate,1.5,0.04783727394120363,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,own_certificate,2.0,0.06378303192160484,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.03189151596080242,2092,160,0,0.0,1,1,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.03189151596080242,2092,160,0,0.0,2,2,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.03189151596080242,2092,160,0,0.0,2,3,0
0.44,unmodified,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.03189151596080242,2092,160,0,0.0,3,4,0
0.44,unmodified,sensor_orthogonal,own_certificate,0.25,0.007972878990200605,0.03189151596080242,2092,160,0,0.0,0,0,0
