gate_family,n,beta,h0,A,omega,alpha,gate_at_h0,gate_at_safe_lo,gate_at_safe_hi,gate_at_half,invariance_margin,R_safe,R_safe_rect,tau_S,D_max,D_mean,T_rec,R_gate,h_end
G6_smooth_cantor,5,250.0,0.42,1.5,1.0,0.8,4.3995377194844214e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.08000000000000002,0.003333334044191868,0.0,9.679358513666791e-13,0.4999999999969799
G6_smooth_cantor,5,250.0,0.46,1.5,1.0,0.8,1.9973870354691455e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.03999999999999998,0.0016666670221592691,0.0,9.392390789890546e-17,0.49999999999848993
G6_smooth_cantor,5,250.0,0.5,1.5,1.0,0.8,0.0,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
G6_smooth_cantor,5,250.0,0.54,1.5,1.0,0.8,1.9973870354691897e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.040000000000000036,0.0016666670221591642,0.0,9.392390789892328e-17,0.5000000000015111
G6_smooth_cantor,5,250.0,0.58,1.5,1.0,0.8,4.3995377194844074e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.07999999999999996,0.0033333340444453422,0.0,9.679358517042633e-13,0.5000000000030201
G6_smooth_cantor,5,250.0,0.62,1.5,1.0,0.8,9.690525361448449e-6,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.12,0.005000002235715032,0.0,1.3943762658759547e-8,0.5000000000045302
G6_smooth_cantor,5,250.0,0.66,1.5,1.0,0.8,0.17262646259058714,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.16000000000000003,0.00668056825825814,0.0,0.00020936195872270404,0.5000000000060533
G6_smooth_cantor,5,250.0,0.7,1.5,1.0,0.8,0.6011174790790726,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8914333333333334,0.8914072395173656,3.2577007288604944,0.21241015743081337,0.029118351828934914,3.258,0.02721665545268982,0.5000000000833579
G6_smooth_cantor,5,250.0,0.74,1.5,1.0,0.8,0.44445266088446006,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8914333333333334,0.8914072395173656,3.2577007288604944,0.24,0.029523001997934124,3.258,0.02373189933457798,0.5000000000833579
G6_smooth_cantor,5,250.0,0.78,1.5,1.0,0.8,0.3704326797189593,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8844333333333334,0.8844077061529232,3.4666277669101215,0.28506555704031855,0.038105504616655836,3.468,0.03424872008340709,0.5000000000969569
G6_smooth_cantor,5,250.0,0.82,1.5,1.0,0.8,2.9474052113851953e-5,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8844333333333334,0.8844077061529232,3.4666277669101215,0.31999999999999995,0.03859208364918985,3.468,0.030791340501957032,0.5000000000969569
G6_smooth_cantor,5,250.0,0.86,1.5,1.0,0.8,0.0008244480283837559,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8844333333333334,0.8844077061529232,3.4666277669101215,0.36,0.038909272453014586,3.468,0.027849404209603423,0.5000000000969569
G6_smooth_cantor,5,250.0,0.9,1.5,1.0,0.8,0.5636441243522804,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8844333333333334,0.8844077061529232,3.4666277669101215,0.4,0.03936648415043924,3.468,0.027077253261552806,0.5000000000969569
G6_smooth_cantor,5,250.0,0.94,1.5,1.0,0.8,0.03594171626391111,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8844333333333334,0.8844077061529232,3.4666277669101215,0.43999999999999995,0.040170043029948976,3.468,0.027950280120807143,0.5000000000969569
G6_smooth_cantor,5,250.0,0.98,1.5,1.0,0.8,0.39082489762661576,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.8755000000000001,0.8754749683354444,3.7353469582275323,0.48,0.05629391812714262,3.736,0.04016667766432926,0.5000000001187871
G6_smooth_cantor,5,250.0,0.02,1.5,4.0,0.8,0.3908248976266138,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9439666666666666,0.9439370708619426,1.6801649274341135,0.48,0.021166507353456265,1.682,0.013367448798747116,0.4999999999770094
G6_smooth_cantor,5,250.0,0.06,1.5,4.0,0.8,0.035941716263910635,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9757666666666667,0.9757349510032665,0.7267813064700185,0.44,0.014225752467232957,0.728,0.00493529147208605,0.4999999999888995
G6_smooth_cantor,5,250.0,0.1,1.5,4.0,0.8,0.5636441243522803,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9794333333333333,0.9794013732417839,0.6176757273348151,0.4,0.012770439412980998,0.618,0.0033313518012633592,0.4999999999901512
G6_smooth_cantor,5,250.0,0.14,1.5,4.0,0.8,0.0008244480283837465,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9838333333333333,0.9838010799280048,0.4844384183183091,0.36,0.011091005647754006,0.486,0.0022011424599520006,0.49999999999126843
G6_smooth_cantor,5,250.0,0.18,1.5,4.0,0.8,2.9474052113851492e-5,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9879,0.9878674755016332,0.3629689453994933,0.32,0.009628679090193975,0.364,0.002473292498711673,0.49999999999210537
G6_smooth_cantor,5,250.0,0.22,1.5,4.0,0.8,0.37043267971896016,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9906333333333334,0.9906006266248917,0.2816888313768397,0.28,0.008709666236698173,0.28200000000000003,0.003349401878325212,0.4999999999925932
G6_smooth_cantor,5,250.0,0.26,1.5,4.0,0.8,0.4444526608844574,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9929,0.9928671421905206,0.21264395511197798,0.24,0.008070996279259958,0.214,0.001887852411947145,0.4999999999929676
G6_smooth_cantor,5,250.0,0.3,1.5,4.0,0.8,0.6011174790790714,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9964333333333334,0.9964002399840011,0.10663408306223196,0.2,0.007288871594582728,0.108,0.0022353725113941265,0.4999999999934684
G6_smooth_cantor,5,250.0,0.34,1.5,4.0,0.8,0.17262646259058362,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.15999999999999998,0.006620640125011293,0.0,0.00019202837394932212,0.49999999999400374
G6_smooth_cantor,5,250.0,0.38,1.5,4.0,0.8,9.690525361448342e-6,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.12,0.004999996543104195,0.0,1.394364758440587e-8,0.49999999999546996
G6_smooth_cantor,5,250.0,0.42,1.5,4.0,0.8,4.3995377194844214e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.08000000000000002,0.0033333340438532794,0.0,9.679358508730003e-13,0.4999999999969799
G6_smooth_cantor,5,250.0,0.46,1.5,4.0,0.8,1.9973870354691455e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.03999999999999998,0.0016666670221592436,0.0,9.392390789889849e-17,0.49999999999848993
G6_smooth_cantor,5,250.0,0.5,1.5,4.0,0.8,0.0,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
G6_smooth_cantor,5,250.0,0.54,1.5,4.0,0.8,1.9973870354691897e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.040000000000000036,0.0016666670221592169,0.0,9.392390789893014e-17,0.5000000000015111
G6_smooth_cantor,5,250.0,0.58,1.5,4.0,0.8,4.3995377194844074e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.07999999999999996,0.0033333340447838757,0.0,9.679358521979112e-13,0.5000000000030201
G6_smooth_cantor,5,250.0,0.62,1.5,4.0,0.8,9.690525361448449e-6,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.12,0.00500000558996828,0.0,1.3943831423560833e-8,0.5000000000045302
G6_smooth_cantor,5,250.0,0.66,1.5,4.0,0.8,0.17262646259058714,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.16000000000000003,0.006728874595504817,0.0,0.00022360838931403148,0.5000000000061003
G6_smooth_cantor,5,250.0,0.7,1.5,4.0,0.8,0.6011174790790726,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9701666666666667,0.9701353243117126,0.8947743759955985,0.2123853970282391,0.012767665299377333,0.896,0.008803749045457861,0.5000000000122655
G6_smooth_cantor,5,250.0,0.74,1.5,4.0,0.8,0.44445266088446006,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9701666666666667,0.9701353243117126,0.894774376026703,0.24,0.012914024862316726,0.896,0.006377344532234598,0.5000000000122655
G6_smooth_cantor,5,250.0,0.78,1.5,4.0,0.8,0.3704326797189593,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0549868921923375,0.28504997920361497,0.015956352716228497,1.056,0.01081438885168445,0.5000000000137552
G6_smooth_cantor,5,250.0,0.82,1.5,4.0,0.8,2.9474052113851953e-5,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0549868921924188,0.31999999999999995,0.016090073984943793,1.056,0.008063413006298358,0.5000000000137552
G6_smooth_cantor,5,250.0,0.86,1.5,4.0,0.8,0.0008244480283837559,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0549868922331243,0.36,0.016365880131942213,1.056,0.007065925141706504,0.5000000000137552
G6_smooth_cantor,5,250.0,0.9,1.5,4.0,0.8,0.5636441243522804,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0549869882222789,0.4,0.01688953308975084,1.056,0.0076210665420687294,0.5000000000137552
G6_smooth_cantor,5,250.0,0.94,1.5,4.0,0.8,0.03594171626391111,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9524333333333334,0.9524031731217919,1.4267258822866162,0.43999999999999995,0.02427438575308301,1.428,0.013156768710079496,0.5000000000188948
G6_smooth_cantor,5,250.0,0.98,1.5,4.0,0.8,0.39082489762661576,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9524333333333334,0.9524031731217919,1.4267258822866185,0.48,0.02445428199541441,1.428,0.011977073733470452,0.5000000000188948
G6_smooth_cantor,5,250.0,0.02,1.5,16.0,0.8,0.3908248976266138,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9713666666666667,0.9713352443170455,0.859611438374294,0.48,0.01525112198136094,0.86,0.004781196444097275,0.49999999998821043
G6_smooth_cantor,5,250.0,0.06,1.5,16.0,0.8,0.035941716263910635,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9713666666666667,0.9713352443170455,0.8590128232604547,0.44,0.014650169671128338,0.86,0.00465097067772799,0.4999999999882169
G6_smooth_cantor,5,250.0,0.1,1.5,16.0,0.8,0.5636441243522803,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9713666666666667,0.9713352443170455,0.8589972672875931,0.4,0.014365502725347042,0.86,0.004887535196173487,0.4999999999882172
G6_smooth_cantor,5,250.0,0.14,1.5,16.0,0.8,0.0008244480283837465,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9713666666666667,0.9713352443170455,0.8589903916174528,0.36,0.01400646087502308,0.86,0.005257976809587761,0.49999999998821726
G6_smooth_cantor,5,250.0,0.18,1.5,16.0,0.8,2.9474052113851492e-5,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9713666666666667,0.9713352443170455,0.8589901539366466,0.32,0.01360091675040484,0.86,0.008123505262797108,0.49999999998821726
G6_smooth_cantor,5,250.0,0.22,1.5,16.0,0.8,0.37043267971896016,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9844333333333334,0.9844010399306713,0.4662769635778453,0.28,0.009928018046578124,0.468,0.00453750189832867,0.49999999999139366
G6_smooth_cantor,5,250.0,0.26,1.5,16.0,0.8,0.4444526608844574,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9845,0.9844677021531898,0.4658845278344527,0.24,0.009669798389271447,0.466,0.005578723801002458,0.49999999999139655
G6_smooth_cantor,5,250.0,0.3,1.5,16.0,0.8,0.6011174790790714,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9978333333333335,0.9978001466568895,0.06458179254555212,0.2,0.006948108928038917,0.066,0.001390049999150236,0.49999999999376016
G6_smooth_cantor,5,250.0,0.34,1.5,16.0,0.8,0.17262646259058362,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.15999999999999998,0.006550785601549564,0.0,0.00016730911376240223,0.499999999994069
G6_smooth_cantor,5,250.0,0.38,1.5,16.0,0.8,9.690525361448342e-6,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.12,0.004999988948712437,0.0,1.3943411375875817e-8,0.49999999999546996
G6_smooth_cantor,5,250.0,0.42,1.5,16.0,0.8,4.3995377194844214e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.08000000000000002,0.003333334043439284,0.0,9.679358494769442e-13,0.4999999999969799
G6_smooth_cantor,5,250.0,0.46,1.5,16.0,0.8,1.9973870354691455e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.03999999999999998,0.0016666670221592407,0.0,9.392390789888932e-17,0.49999999999848993
G6_smooth_cantor,5,250.0,0.5,1.5,16.0,0.8,0.0,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
G6_smooth_cantor,5,250.0,0.54,1.5,16.0,0.8,1.9973870354691897e-14,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.040000000000000036,0.0016666670221592026,0.0,9.3923907898936e-17,0.5000000000015111
G6_smooth_cantor,5,250.0,0.58,1.5,16.0,0.8,4.3995377194844074e-10,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.07999999999999996,0.00333333404519805,0.0,9.67935853593927e-13,0.5000000000030201
G6_smooth_cantor,5,250.0,0.62,1.5,16.0,0.8,9.690525361448449e-6,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.12,0.005000013185099668,0.0,1.3944067659067309e-8,0.5000000000045302
G6_smooth_cantor,5,250.0,0.66,1.5,16.0,0.8,0.17262646259058714,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,1.0,1.0,0.0,0.16000000000000003,0.007101121379246769,0.0,0.00039977061676625426,0.5000000000064582
G6_smooth_cantor,5,250.0,0.7,1.5,16.0,0.8,0.6011174790790726,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9910333333333334,0.9910005999600027,0.2699063694940956,0.21196001937510445,0.008379695058249129,0.27,0.003186684538095463,0.5000000000073553
G6_smooth_cantor,5,250.0,0.74,1.5,16.0,0.8,0.44445266088446006,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9779,0.9778681421238584,0.662636719063179,0.28268010421433765,0.011640170852923586,0.664,0.007218290123253857,0.50000000001007
G6_smooth_cantor,5,250.0,0.78,1.5,16.0,0.8,0.3704326797189593,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9779,0.9778681421238584,0.6626371738623721,0.2847871470711034,0.011771977008466428,0.664,0.006345299524614115,0.50000000001007
G6_smooth_cantor,5,250.0,0.82,1.5,16.0,0.8,2.9474052113851953e-5,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9779,0.9778681421238584,0.6626381716741963,0.31999999999999995,0.011878571439733504,0.664,0.0049092408765785646,0.50000000001007
G6_smooth_cantor,5,250.0,0.86,1.5,16.0,0.8,0.0008244480283837559,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9779,0.9778681421238584,0.6627561661975135,0.36,0.01234695499487165,0.664,0.0031809954220520928,0.5000000000100713
G6_smooth_cantor,5,250.0,0.9,1.5,16.0,0.8,0.5636441243522804,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0553497145279447,0.42896661726538854,0.017221325993749922,1.056,0.008119585946684042,0.500000000013787
G6_smooth_cantor,5,250.0,0.94,1.5,16.0,0.8,0.03594171626391111,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9648333333333333,0.9648023465102327,1.0553498085856736,0.43999999999999995,0.01733112372262898,1.056,0.006759773160663175,0.500000000013787
G6_smooth_cantor,5,250.0,0.98,1.5,16.0,0.8,0.39082489762661576,0.47902607207805525,0.4790260720780553,0.0,-0.5852057747837497,0.9517000000000001,0.9516698886740884,1.4480104870492976,0.5015626231985009,0.02188856617052349,1.45,0.013449248483776004,0.5000000000188765
G6_smooth_cantor,5,250.0,0.02,3.0,1.0,0.8,0.3908248976266138,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9753000000000001,0.975268315445637,0.740082352819028,0.48,0.01475427555873206,0.742,0.004357753282825196,0.4999999999894235
G6_smooth_cantor,5,250.0,0.06,3.0,1.0,0.8,0.035941716263910635,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9774333333333334,0.9774015065662289,0.6774107129483927,0.44,0.013676525925654848,0.678,0.0039040886915293624,0.49999999998992245
G6_smooth_cantor,5,250.0,0.1,3.0,1.0,0.8,0.5636441243522803,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9797,0.9796680221318579,0.6096423663240351,0.4,0.012632461556022007,0.61,0.0030712004694463694,0.49999999999043254
G6_smooth_cantor,5,250.0,0.14,3.0,1.0,0.8,0.0008244480283837465,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9829000000000001,0.9828678088127458,0.5138701577801812,0.36,0.011310953490039065,0.514,0.002517873700134952,0.49999999999110495
G6_smooth_cantor,5,250.0,0.18,3.0,1.0,0.8,2.9474052113851492e-5,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9861666666666667,0.9861342577161523,0.4154328953766738,0.32,0.010070590626537507,0.41600000000000004,0.0031668967159162406,0.4999999999917399
G6_smooth_cantor,5,250.0,0.22,3.0,1.0,0.8,0.37043267971896016,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9888333333333333,0.9888007466168922,0.33469472137318695,0.28,0.009155578050121604,0.336,0.004141403502663834,0.4999999999922194
G6_smooth_cantor,5,250.0,0.26,3.0,1.0,0.8,0.4444526608844574,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9917,0.9916672221851877,0.24979672992337262,0.24,0.008379641278258056,0.25,0.0024426019747937925,0.499999999992685
G6_smooth_cantor,5,250.0,0.3,3.0,1.0,0.8,0.6011174790790714,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9955666666666667,0.9955336310912606,0.1323415725239965,0.2,0.007515528005214696,0.134,0.0027615083664029433,0.4999999999932611
G6_smooth_cantor,5,250.0,0.34,3.0,1.0,0.8,0.17262646259058362,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.15999999999999998,0.006641748249043548,0.0,0.00019821185302065517,0.4999999999939835
G6_smooth_cantor,5,250.0,0.38,3.0,1.0,0.8,9.690525361448342e-6,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.12,0.004999998728027434,0.0,1.394369319116153e-8,0.49999999999546996
G6_smooth_cantor,5,250.0,0.42,3.0,1.0,0.8,4.3995377194844214e-10,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.08000000000000002,0.0033333340440652357,0.0,9.679358511979858e-13,0.4999999999969799
G6_smooth_cantor,5,250.0,0.46,3.0,1.0,0.8,1.9973870354691455e-14,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.03999999999999998,0.0016666670221592496,0.0,9.392390789890155e-17,0.49999999999848993
G6_smooth_cantor,5,250.0,0.5,3.0,1.0,0.8,0.0,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
G6_smooth_cantor,5,250.0,0.54,3.0,1.0,0.8,1.9973870354691897e-14,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.040000000000000036,0.0016666670221591922,0.0,9.392390789892561e-17,0.5000000000015111
G6_smooth_cantor,5,250.0,0.58,3.0,1.0,0.8,4.3995377194844074e-10,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.07999999999999996,0.003333334044571996,0.0,9.679358518730318e-13,0.5000000000030201
G6_smooth_cantor,5,250.0,0.62,3.0,1.0,0.8,9.690525361448449e-6,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.12,0.005000003404959338,0.0,1.3943785814945873e-8,0.5000000000045302
G6_smooth_cantor,5,250.0,0.66,3.0,1.0,0.8,0.17262646259058714,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.16000000000000003,0.006695643422252353,0.0,0.00021371268129427448,0.5000000000060679
G6_smooth_cantor,5,250.0,0.7,3.0,1.0,0.8,0.6011174790790726,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8911666666666667,0.8911405906272916,3.2647040311739013,0.215514424423089,0.029650504404542956,3.266,0.018214649091776444,0.5000000000826811
G6_smooth_cantor,5,250.0,0.74,3.0,1.0,0.8,0.44445266088446006,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8911666666666667,0.8911405906272916,3.2647040311739013,0.24,0.02983579257222524,3.266,0.014713425937674484,0.5000000000826811
G6_smooth_cantor,5,250.0,0.78,3.0,1.0,0.8,0.3704326797189593,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8851,0.8850743283781082,3.4467960655264656,0.28817958915713293,0.03865260825684768,3.448,0.022759239549933162,0.5000000000940004
G6_smooth_cantor,5,250.0,0.82,3.0,1.0,0.8,2.9474052113851953e-5,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8851,0.8850743283781082,3.4467960655264656,0.31999999999999995,0.03884006121556691,3.448,0.019010430330553194,0.5000000000940004
G6_smooth_cantor,5,250.0,0.86,3.0,1.0,0.8,0.0008244480283837559,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8851,0.8850743283781082,3.4467960655264656,0.36,0.03913014291275669,3.448,0.017369145792917203,0.5000000000940004
G6_smooth_cantor,5,250.0,0.9,3.0,1.0,0.8,0.5636441243522804,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8851,0.8850743283781082,3.4467960655264656,0.4,0.03958946979829845,3.448,0.017500487273986155,0.5000000000940004
G6_smooth_cantor,5,250.0,0.94,3.0,1.0,0.8,0.03594171626391111,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8755000000000001,0.8754749683354444,3.735697799185281,0.43999999999999995,0.057298023209678854,3.736,0.027408481697014774,0.5000000001167189
G6_smooth_cantor,5,250.0,0.98,3.0,1.0,0.8,0.39082489762661576,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.8755000000000001,0.8754749683354444,3.735697799185281,0.48,0.05767138813305783,3.736,0.02604517258370804,0.5000000001167189
G6_smooth_cantor,5,250.0,0.02,3.0,4.0,0.8,0.3908248976266138,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9782333333333334,0.9782014532364509,0.6535280232987715,0.48,0.013771313337297777,0.654,0.0033747426110487034,0.4999999999899646
G6_smooth_cantor,5,250.0,0.06,3.0,4.0,0.8,0.035941716263910635,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9806333333333334,0.9806012932471169,0.5802438542447881,0.44,0.012661975418313102,0.582,0.0027215444302442467,0.4999999999906629
G6_smooth_cantor,5,250.0,0.1,3.0,4.0,0.8,0.5636441243522803,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9826333333333334,0.9826011599226718,0.5207017825428786,0.4,0.011812080913534069,0.522,0.002079188004669474,0.4999999999911535
G6_smooth_cantor,5,250.0,0.14,3.0,4.0,0.8,0.0008244480283837465,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9863666666666667,0.9863342443837078,0.40921542553325624,0.36,0.010374802574067182,0.41000000000000003,0.0012889627762714454,0.4999999999919549
G6_smooth_cantor,5,250.0,0.18,3.0,4.0,0.8,2.9474052113851492e-5,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9902333333333334,0.9902006532897807,0.29353612938797496,0.32,0.008977277825015664,0.294,0.0015933185642198347,0.4999999999926636
G6_smooth_cantor,5,250.0,0.22,3.0,4.0,0.8,0.37043267971896016,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9925666666666667,0.9925338310779281,0.22248201556124306,0.28,0.008163763982846656,0.224,0.002488729850243477,0.4999999999930463
G6_smooth_cantor,5,250.0,0.26,3.0,4.0,0.8,0.4444526608844574,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9941666666666666,0.9941337244183721,0.17434174618699155,0.24,0.007715709561368999,0.176,0.0013634429108948032,0.49999999999328304
G6_smooth_cantor,5,250.0,0.3,3.0,4.0,0.8,0.6011174790790714,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,0.9972333333333334,0.997200186654223,0.08256448140304672,0.2,0.0070559254467024496,0.084,0.0017390805234050591,0.4999999999936768
G6_smooth_cantor,5,250.0,0.34,3.0,4.0,0.8,0.17262646259058362,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.15999999999999998,0.0065840986210347905,0.0,0.00018160453471927266,0.4999999999940383
G6_smooth_cantor,5,250.0,0.38,3.0,4.0,0.8,9.690525361448342e-6,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.12,0.004999992019846587,0.0,1.394355566857694e-8,0.49999999999546996
G6_smooth_cantor,5,250.0,0.42,3.0,4.0,0.8,4.3995377194844214e-10,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.08000000000000002,0.0033333340433879624,0.0,9.679358502105213e-13,0.4999999999969799
G6_smooth_cantor,5,250.0,0.46,3.0,4.0,0.8,1.9973870354691455e-14,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.03999999999999998,0.0016666670221591432,0.0,9.392390789888479e-17,0.49999999999848993
G6_smooth_cantor,5,250.0,0.5,3.0,4.0,0.8,0.0,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
G6_smooth_cantor,5,250.0,0.54,3.0,4.0,0.8,1.9973870354691897e-14,0.47902607207805525,0.4790260720780553,0.0,-1.3037448829008327,1.0,1.0,0.0,0.040000000000000036,0.0016666670221593231,0.0,9.392390789894611e-17,0.5000000000015111
