pid,rho,depth,is_cantor,regression,abstention,guard_width,guard_covers_delta
4e1767c6de4cde3e,0.36,5,False,0.0,1.0,0.0047029248,False
54e36c9a152122c6,0.36,5,False,0.0,1.0,0.0047029248,False
5acf465df0c95811,0.36,5,False,0.0,1.0,0.0047029248,False
5b3b3c5dbccfe07d,0.36,5,False,0.0,1.0,0.0047029248,False
5d941bb516ace191,0.36,5,False,0.0,1.0,0.0047029248,False
5e2255cad4226c93,0.36,5,False,0.0,1.0,0.0047029248,False
753ece303f221daa,0.36,5,False,0.0,1.0,0.0047029248,False
7c5a1203bd8152f8,0.36,5,False,0.578125,0.421875,0.0047029248,False
7cb1a1cd2792a86d,0.36,5,False,0.0,0.609375,0.0047029248,False
84e68003461a280a,0.36,5,False,0.0,0.46875,0.0047029248,False
86c5ed4fd9c0e7d7,0.36,5,False,0.0,1.0,0.0047029248,False
87f005d7afd3584c,0.36,5,False,0.0,0.421875,0.0047029248,False
948c482fa1e98c61,0.36,5,False,0.0,1.0,0.0047029248,False
95c450a5783d98d1,0.36,5,False,0.0,1.0,0.0047029248,False
962112f68f3a341f,0.36,5,False,0.0,1.0,0.0047029248,False
9d8f3a4960923e59,0.36,5,False,0.0,1.0,0.0047029248,False
a4878fe676591a15,0.36,5,False,0.0,0.53125,0.0047029248,False
a5faf107b3078ea8,0.36,5,False,0.0,1.0,0.0047029248,False
acef3ec6bce666a4,0.36,5,False,0.0,1.0,0.0047029248,False
b21341dd316738f2,0.36,5,False,0.0,1.0,0.0047029248,False
b2eb3caca901547c,0.36,5,False,0.0,0.5625,0.0047029248,False
ba0adcf440633ccd,0.36,5,False,0.0,1.0,0.0047029248,False
bed42d372da68bcf,0.36,5,False,0.0,1.0,0.0047029248,False
bed783f3426e6c62,0.36,5,False,0.0,1.0,0.0047029248,False
ca2e4b8acfc76ed8,0.36,5,False,0.0,0.484375,0.0047029248,False
d3d40143c3aa83cb,0.36,5,False,0.0,1.0,0.0047029248,False
d4e67aa01c9c7de9,0.36,5,False,0.0,1.0,0.0047029248,False
d7e864250e2329ad,0.36,5,False,0.0,1.0,0.0047029248,False
dc19efaab1254b8f,0.36,5,False,0.0,1.0,0.0047029248,False
e8cbf9e8f28cd4f8,0.36,5,False,0.0,1.0,0.0047029248,False
e9d55b39070c97b4,0.36,5,False,0.0,1.0,0.0047029248,False
edf1c65a27d8596e,0.36,5,False,0.0,1.0,0.0047029248,False
f0f8df03bbe5e63a,0.36,5,False,0.0,1.0,0.0047029248,False
f3154aca0f41e4de,0.36,5,False,0.0,1.0,0.0047029248,False
f4e2834f7bbc3f6e,0.36,5,False,0.0,1.0,0.0047029248,False
f7d9ded34c4884e0,0.36,5,False,0.0,0.46875,0.0047029248,False
f8e403137f14303f,0.36,5,False,0.0,1.0,0.0047029248,False
026a23af85772b02,0.4,5,False,0.0,0.515625,0.0051199999999999996,False
057ab6564f48b1b2,0.4,5,False,0.0,1.0,0.0051199999999999996,False
096cb45a456f6f78,0.4,5,False,0.0,1.0,0.0051199999999999996,False
09f7c3f44ef1d3bb,0.4,5,False,0.0,1.0,0.0051199999999999996,False
0ce56571dce9f025,0.4,5,False,0.0,1.0,0.0051199999999999996,False
1070deb51a4272a1,0.4,5,False,0.0,1.0,0.0051199999999999996,False
1332de0a8d59573a,0.4,5,False,0.0,1.0,0.0051199999999999996,False
186b7c1f03e07257,0.4,5,False,0.0,1.0,0.0051199999999999996,False
25ace97c646e9df0,0.4,5,False,0.0,0.546875,0.0051199999999999996,False
263c35317080a522,0.4,5,False,0.0,1.0,0.0051199999999999996,False
29230e9aa3720173,0.4,5,False,0.0,1.0,0.0051199999999999996,False
2b13bc8134a190e4,0.4,5,False,0.0,1.0,0.0051199999999999996,False
2c176756c37c254f,0.4,5,False,0.0,0.5,0.0051199999999999996,False
3032ca7bae0fb689,0.4,5,False,0.0,1.0,0.0051199999999999996,False
32d32b9cc95632e2,0.4,5,False,0.0,1.0,0.0051199999999999996,False
32f65eb7f822a81f,0.4,5,False,0.0,0.4375,0.0051199999999999996,False
330ab97ccd94b9c3,0.4,5,False,0.0,1.0,0.0051199999999999996,False
39e75f5a4127caac,0.4,5,False,0.0,1.0,0.0051199999999999996,False
3f320b7d4f3c7e97,0.4,5,False,0.0,1.0,0.0051199999999999996,False
4132118fbfcb7d02,0.4,5,False,0.0,1.0,0.0051199999999999996,False
4647ad5e9d64bb99,0.4,5,False,0.0,1.0,0.0051199999999999996,False
4cfbab1a43f70d42,0.4,5,False,0.0,0.453125,0.0051199999999999996,False
4d1f7f8fc78ffcb3,0.4,5,False,0.515625,0.484375,0.0051199999999999996,False
4e1767c6de4cde3e,0.4,5,False,0.0,0.40625,0.0051199999999999996,False
54e36c9a152122c6,0.4,5,False,0.0,1.0,0.0051199999999999996,False
5acf465df0c95811,0.4,5,False,0.0,1.0,0.0051199999999999996,False
5b3b3c5dbccfe07d,0.4,5,False,0.453125,0.546875,0.0051199999999999996,False
5d941bb516ace191,0.4,5,False,0.0,0.484375,0.0051199999999999996,False
5e2255cad4226c93,0.4,5,False,0.0,1.0,0.0051199999999999996,False
753ece303f221daa,0.4,5,False,0.46875,0.53125,0.0051199999999999996,False
7c5a1203bd8152f8,0.4,5,False,0.0,0.421875,0.0051199999999999996,False
7cb1a1cd2792a86d,0.4,5,False,0.0,0.390625,0.0051199999999999996,False
84e68003461a280a,0.4,5,False,0.53125,0.46875,0.0051199999999999996,False
86c5ed4fd9c0e7d7,0.4,5,False,0.0,1.0,0.0051199999999999996,False
87f005d7afd3584c,0.4,5,False,0.0,0.578125,0.0051199999999999996,False
948c482fa1e98c61,0.4,5,False,0.0,1.0,0.0051199999999999996,False
95c450a5783d98d1,0.4,5,False,0.0,1.0,0.0051199999999999996,False
962112f68f3a341f,0.4,5,False,0.0,1.0,0.0051199999999999996,False
9d8f3a4960923e59,0.4,5,False,0.0,0.53125,0.0051199999999999996,False
a4878fe676591a15,0.4,5,False,0.0,0.53125,0.0051199999999999996,False
a5faf107b3078ea8,0.4,5,False,0.0,1.0,0.0051199999999999996,False
acef3ec6bce666a4,0.4,5,False,0.0,1.0,0.0051199999999999996,False
b21341dd316738f2,0.4,5,False,0.0,1.0,0.0051199999999999996,False
b2eb3caca901547c,0.4,5,False,0.0,1.0,0.0051199999999999996,False
ba0adcf440633ccd,0.4,5,False,0.0,0.0,0.0051199999999999996,False
bed42d372da68bcf,0.4,5,False,0.0,1.0,0.0051199999999999996,False
bed783f3426e6c62,0.4,5,False,0.546875,0.453125,0.0051199999999999996,False
ca2e4b8acfc76ed8,0.4,5,False,0.0,0.484375,0.0051199999999999996,False
d3d40143c3aa83cb,0.4,5,False,0.0,0.0,0.0051199999999999996,False
d4e67aa01c9c7de9,0.4,5,False,0.0,0.5,0.0051199999999999996,False
d7e864250e2329ad,0.4,5,False,0.0,0.4375,0.0051199999999999996,False
dc19efaab1254b8f,0.4,5,False,0.0,0.46875,0.0051199999999999996,False
e8cbf9e8f28cd4f8,0.4,5,False,0.0,1.0,0.0051199999999999996,False
e9d55b39070c97b4,0.4,5,False,0.0,0.53125,0.0051199999999999996,False
edf1c65a27d8596e,0.4,5,False,0.0,1.0,0.0051199999999999996,False
f0f8df03bbe5e63a,0.4,5,False,0.0,0.46875,0.0051199999999999996,False
f3154aca0f41e4de,0.4,5,False,0.0,1.0,0.0051199999999999996,False
f4e2834f7bbc3f6e,0.4,5,False,0.0,1.0,0.0051199999999999996,False
f7d9ded34c4884e0,0.4,5,False,0.46875,0.53125,0.0051199999999999996,False
f8e403137f14303f,0.4,5,False,0.0,1.0,0.0051199999999999996,False
026a23af85772b02,0.44,5,False,0.0,1.0,0.0044977152,False
057ab6564f48b1b2,0.44,5,False,0.0,1.0,0.0044977152,False
096cb45a456f6f78,0.44,5,False,0.53125,0.46875,0.0044977152,False
09f7c3f44ef1d3bb,0.44,5,False,0.0,1.0,0.0044977152,False
0ce56571dce9f025,0.44,5,False,0.0,1.0,0.0044977152,False
1070deb51a4272a1,0.44,5,False,0.640625,0.359375,0.0044977152,False
1332de0a8d59573a,0.44,5,False,0.0,0.5,0.0044977152,False
186b7c1f03e07257,0.44,5,False,0.0,1.0,0.0044977152,False
25ace97c646e9df0,0.44,5,False,0.0,1.0,0.0044977152,False
263c35317080a522,0.44,5,False,0.0,0.5,0.0044977152,False
29230e9aa3720173,0.44,5,False,0.0,0.578125,0.0044977152,False
2b13bc8134a190e4,0.44,5,False,1.0,0.0,0.0044977152,False
2c176756c37c254f,0.44,5,False,0.0,0.5,0.0044977152,False
3032ca7bae0fb689,0.44,5,False,0.0,0.546875,0.0044977152,False
32d32b9cc95632e2,0.44,5,False,0.46875,0.53125,0.0044977152,False
32f65eb7f822a81f,0.44,5,False,1.0,0.0,0.0044977152,False
330ab97ccd94b9c3,0.44,5,False,0.0,1.0,0.0044977152,False
39e75f5a4127caac,0.44,5,False,1.0,0.0,0.0044977152,False
3f320b7d4f3c7e97,0.44,5,False,0.0,0.609375,0.0044977152,False
4132118fbfcb7d02,0.44,5,False,0.0,1.0,0.0044977152,False
4647ad5e9d64bb99,0.44,5,False,0.5,0.5,0.0044977152,False
4cfbab1a43f70d42,0.44,5,False,1.0,0.0,0.0044977152,False
4d1f7f8fc78ffcb3,0.44,5,False,1.0,0.0,0.0044977152,False
4e1767c6de4cde3e,0.44,5,False,0.59375,0.40625,0.0044977152,False
54e36c9a152122c6,0.44,5,False,0.0,0.0,0.0044977152,False
5acf465df0c95811,0.44,5,False,0.515625,0.484375,0.0044977152,False
5b3b3c5dbccfe07d,0.44,5,False,0.453125,0.546875,0.0044977152,False
5d941bb516ace191,0.44,5,False,0.484375,0.515625,0.0044977152,False
5e2255cad4226c93,0.44,5,False,1.0,0.0,0.0044977152,False
753ece303f221daa,0.44,5,False,0.46875,0.53125,0.0044977152,False
7c5a1203bd8152f8,0.44,5,False,0.0,1.0,0.0044977152,False
7cb1a1cd2792a86d,0.44,5,False,0.0,1.0,0.0044977152,False
84e68003461a280a,0.44,5,False,1.0,0.0,0.0044977152,False
86c5ed4fd9c0e7d7,0.44,5,False,0.4375,0.5625,0.0044977152,False
87f005d7afd3584c,0.44,5,False,0.0,1.0,0.0044977152,False
948c482fa1e98c61,0.44,5,False,0.0,0.484375,0.0044977152,False
95c450a5783d98d1,0.44,5,False,0.0,1.0,0.0044977152,False
962112f68f3a341f,0.44,5,False,0.0,0.0,0.0044977152,False
9d8f3a4960923e59,0.44,5,False,0.0,1.0,0.0044977152,False
a4878fe676591a15,0.44,5,False,0.0,0.0,0.0044977152,False
a5faf107b3078ea8,0.44,5,False,0.0,1.0,0.0044977152,False
acef3ec6bce666a4,0.44,5,False,0.0,1.0,0.0044977152,False
b21341dd316738f2,0.44,5,False,0.0,0.328125,0.0044977152,False
b2eb3caca901547c,0.44,5,False,0.0,0.0,0.0044977152,False
ba0adcf440633ccd,0.44,5,False,0.46875,0.53125,0.0044977152,False
bed42d372da68bcf,0.44,5,False,0.0,1.0,0.0044977152,False
bed783f3426e6c62,0.44,5,False,1.0,0.0,0.0044977152,False
ca2e4b8acfc76ed8,0.44,5,False,1.0,0.0,0.0044977152,False
d3d40143c3aa83cb,0.44,5,False,0.0,1.0,0.0044977152,False
d4e67aa01c9c7de9,0.44,5,False,1.0,0.0,0.0044977152,False
d7e864250e2329ad,0.44,5,False,0.0,1.0,0.0044977152,False
dc19efaab1254b8f,0.44,5,False,0.0,1.0,0.0044977152,False
e8cbf9e8f28cd4f8,0.44,5,False,0.453125,0.546875,0.0044977152,False
e9d55b39070c97b4,0.44,5,False,1.0,0.0,0.0044977152,False
edf1c65a27d8596e,0.44,5,False,0.0,1.0,0.0044977152,False
f0f8df03bbe5e63a,0.44,5,False,0.0,1.0,0.0044977152,False
f3154aca0f41e4de,0.44,5,False,0.546875,0.453125,0.0044977152,False
f4e2834f7bbc3f6e,0.44,5,False,0.515625,0.484375,0.0044977152,False
f7d9ded34c4884e0,0.44,5,False,0.0,0.0,0.0044977152,False
f8e403137f14303f,0.44,5,False,0.0,0.375,0.0044977152,False
