pid,family,epsilon,h_attacked_norm,d_clean,d_attacked,x_clean,x_attacked,delta_d,delta_x,delta_r_R
b5b902e3fc5ee350,ATTACK_W,0.0,18.18149351924004,-0.11968881066320237,-0.11968881066320237,0.11968881066320237,0.11968881066320237,0.0,0.0,0.0
cb1fec14fb54c92a,ATTACK_W,0.0,18.22864484080106,1.7643258047751826,1.7643258047751826,0.0,0.0,0.0,0.0,0.0
04ae4b1a0a5885a7,ATTACK_W,0.0,18.20460794858214,3.165638291719152,3.165638291719152,0.0,0.0,0.0,0.0,0.0
5f431a8bf8d56222,ATTACK_W,0.0,18.444381689373614,2.4649890530688725,2.4649890530688725,0.0,0.0,0.0,0.0,0.0
b21cc2c01d9259c2,ATTACK_W,0.0,17.919936332819063,0.3681070353420772,0.3681070353420772,0.0,0.0,0.0,0.0,0.0
71a13d687286c3e8,ATTACK_W,0.0,18.28580117806109,1.8210390080003087,1.8210390080003087,0.0,0.0,0.0,0.0,0.0
20e855f473a45ba5,ATTACK_W,0.0,17.851922013277182,-1.2069066793491285,-1.2069066793491285,1.2069066793491285,1.2069066793491285,0.0,0.0,0.0
8222e7264a6a451c,ATTACK_W,0.0,18.186772965068506,0.04558223727039212,0.04558223727039212,0.0,0.0,0.0,0.0,0.0
ae94b368cb6b0f17,ATTACK_W,0.0,18.210208315558685,0.7939345248151601,0.7939345248151601,0.0,0.0,0.0,0.0,0.0
abc8c214e26a6919,ATTACK_W,0.0,17.981701005784174,3.1772407733230614,3.1772407733230614,0.0,0.0,0.0,0.0,0.0
84c6345b44a74f6d,ATTACK_W,0.0,18.11566102616595,0.9474314374933415,0.9474314374933415,0.0,0.0,0.0,0.0,0.0
aae54512b3aec683,ATTACK_W,0.0,18.420981560861822,3.1412069349745373,3.1412069349745373,0.0,0.0,0.0,0.0,0.0
77b68bd6029ca6c7,ATTACK_W,0.0,17.988424866976292,-0.25109469617515856,-0.25109469617515856,0.25109469617515856,0.25109469617515856,0.0,0.0,0.0
b72d8633e3ba43cb,ATTACK_W,0.0,18.037414475568852,0.7769147558388321,0.7769147558388321,0.0,0.0,0.0,0.0,0.0
48f6fab549c2f287,ATTACK_W,0.0,17.872065728316006,1.0275162918010128,1.0275162918010128,0.0,0.0,0.0,0.0,0.0
51ab4580f24c64bd,ATTACK_W,0.0,18.21915283550542,2.9417895579901634,2.9417895579901634,0.0,0.0,0.0,0.0,0.0
def33029ad2d11b4,ATTACK_W,0.0,18.28295737632705,0.17380911136119742,0.17380911136119742,0.0,0.0,0.0,0.0,0.0
2290af47db57acdb,ATTACK_W,0.0,18.556303411580057,1.2598511029995063,1.2598511029995063,0.0,0.0,0.0,0.0,0.0
8bc20a26a29ddaab,ATTACK_W,0.0,17.94371990372411,1.3126752138196287,1.3126752138196287,0.0,0.0,0.0,0.0,0.0
87cf566d3583700d,ATTACK_W,0.0,18.623013550007723,1.6253683040265643,1.6253683040265643,0.0,0.0,0.0,0.0,0.0
b065c02a0b6468b4,ATTACK_W,0.0,18.358184527863283,1.820029100696765,1.820029100696765,0.0,0.0,0.0,0.0,0.0
d5e52c4ece1e8da2,ATTACK_W,0.0,18.357238295747134,1.322852254743059,1.322852254743059,0.0,0.0,0.0,0.0,0.0
d18e3f152f7e2201,ATTACK_W,0.0,18.134859849296994,0.47334431405473026,0.47334431405473026,0.0,0.0,0.0,0.0,0.0
26761ff3353b0977,ATTACK_W,0.0,18.3957475305678,1.1357359669891307,1.1357359669891307,0.0,0.0,0.0,0.0,0.0
19eac02c778e284c,ATTACK_W,0.0,18.116500817473405,2.022673619366408,2.022673619366408,0.0,0.0,0.0,0.0,0.0
f750bc431c4e6477,ATTACK_W,0.0,17.95220132818348,0.36217067036319667,0.36217067036319667,0.0,0.0,0.0,0.0,0.0
5ba184b01265ba77,ATTACK_W,0.0,17.949681655634784,0.04199984414579568,0.04199984414579568,0.0,0.0,0.0,0.0,0.0
097feae1ffd1fd62,ATTACK_W,0.0,18.36891532706839,1.3880708082999065,1.3880708082999065,0.0,0.0,0.0,0.0,0.0
be01e1afc2d46be3,ATTACK_W,0.0,18.754394926553797,1.39149824433675,1.39149824433675,0.0,0.0,0.0,0.0,0.0
a52e34cbdfd6ab45,ATTACK_W,0.0,18.895048811245694,1.528749605932631,1.528749605932631,0.0,0.0,0.0,0.0,0.0
807b1218cd093f2f,ATTACK_W,0.0,17.98747314655753,0.46727810607265696,0.46727810607265696,0.0,0.0,0.0,0.0,0.0
24ad66e84a87e1ca,ATTACK_W,0.0,18.091761904059915,0.7163220728103566,0.7163220728103566,0.0,0.0,0.0,0.0,0.0
