pid,family,epsilon,d_attacked,risk_eligible,arm,action,q_raw,q_ctrl,clipped
c82cf581adf530f2,ATTACK_W,0.1013565,2.5747330674685873,False,CANTOR_0.25,0.0,0.0,0.0,False
654f12e8302522d4,ATTACK_W,0.1013565,-0.6453610919242515,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
1cf34dd5e974281d,ATTACK_W,0.1013565,-0.4982182914015193,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
04487f7b09f2ccf0,ATTACK_W,0.1013565,1.8866697337826952,False,CANTOR_0.25,0.0,0.0,0.0,False
1ae5c189bcc54586,ATTACK_W,0.1013565,2.5842921934953305,False,CANTOR_0.25,0.0,0.0,0.0,False
618082a45379d1f7,ATTACK_W,0.1013565,1.9650492154498955,False,CANTOR_0.25,0.0,0.0,0.0,False
510af02ef4ec66f9,ATTACK_W,0.1013565,-0.0412935835989877,True,CANTOR_0.25,0.25,0.009666566342931445,0.009666566342931445,False
65ec1c1ef0a1459b,ATTACK_W,0.1013565,-0.738759483790737,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
1355c34df2a89478,ATTACK_W,0.1013565,1.30134755446602,False,CANTOR_0.25,0.0,0.0,0.0,False
387398b881e57c47,ATTACK_W,0.1013565,0.5987323612915207,False,CANTOR_0.25,0.0,0.0,0.0,False
70bd00587f9fd897,ATTACK_W,0.1013565,0.5191627617984962,False,CANTOR_0.25,0.0,0.0,0.0,False
4755e111544bce6e,ATTACK_W,0.1013565,-0.0307259822311554,True,CANTOR_0.25,0.25,0.009666566342931445,0.009666566342931445,False
0825d5421907d0b6,ATTACK_W,0.1013565,1.5376929823458203,False,CANTOR_0.25,0.0,0.0,0.0,False
41db2ac391c7f8b8,ATTACK_W,0.1013565,1.366489198457558,False,CANTOR_0.25,0.0,0.0,0.0,False
77736b287617640d,ATTACK_W,0.1013565,1.7312620564800525,False,CANTOR_0.25,0.0,0.0,0.0,False
2374dba23ed4b2db,ATTACK_W,0.1013565,-0.0201998556350807,True,CANTOR_0.25,0.125,0.0048332831714657225,0.0048332831714657225,False
93e4b32f7355cd02,ATTACK_W,0.1013565,2.450706909664574,False,CANTOR_0.25,0.0,0.0,0.0,False
8d2d07c9c3ba7fc9,ATTACK_W,0.1013565,1.5577477219846387,False,CANTOR_0.25,0.0,0.0,0.0,False
1975744946fdf6c5,ATTACK_W,0.1013565,1.370974997312956,False,CANTOR_0.25,0.0,0.0,0.0,False
bb6eda0b2a6bc572,ATTACK_W,0.1013565,0.2804241155477351,False,CANTOR_0.25,0.0,0.0,0.0,False
093cc118cfe99487,ATTACK_W,0.1013565,0.7423900714852822,False,CANTOR_0.25,0.0,0.0,0.0,False
f82d0bccb7c81549,ATTACK_W,0.1013565,2.449726514582504,False,CANTOR_0.25,0.0,0.0,0.0,False
c9baf989dd1a0ca8,ATTACK_W,0.1013565,0.9521418143170636,False,CANTOR_0.25,0.0,0.0,0.0,False
837431d2762743b0,ATTACK_W,0.1013565,2.038994462212716,False,CANTOR_0.25,0.0,0.0,0.0,False
e42f544685c0b9c1,ATTACK_W,0.1013565,-0.2556954323697518,True,CANTOR_0.25,0.375,0.014499849514397168,0.014499849514397168,False
fe20e5c53341b7c7,ATTACK_W,0.1013565,-0.3239396244876502,True,CANTOR_0.25,0.5,0.01933313268586289,0.01933313268586289,False
3946fb8d13353591,ATTACK_W,0.1013565,1.439253660194962,False,CANTOR_0.25,0.0,0.0,0.0,False
9cb9c9925c5c0201,ATTACK_W,0.1013565,1.035869499166993,False,CANTOR_0.25,0.0,0.0,0.0,False
e8752fd5a78ad7c1,ATTACK_W,0.1013565,0.1214995294574036,False,CANTOR_0.25,0.0,0.0,0.0,False
6578408fb1b51507,ATTACK_W,0.1013565,0.4278337411606048,False,CANTOR_0.25,0.0,0.0,0.0,False
a6086d1fbfeb9d9a,ATTACK_W,0.1013565,0.6868022216489856,False,CANTOR_0.25,0.0,0.0,0.0,False
08cc0dfa68bb1d51,ATTACK_W,0.1013565,0.6281498718186348,False,CANTOR_0.25,0.0,0.0,0.0,False
b25e6f16edc38808,ATTACK_W,0.1013565,0.626417927531239,False,CANTOR_0.25,0.0,0.0,0.0,False
472a94219db0fd54,ATTACK_W,0.1013565,1.4228026084752712,False,CANTOR_0.25,0.0,0.0,0.0,False
1ef057a1c416da19,ATTACK_W,0.1013565,-1.0553047031935905,True,CANTOR_0.25,0.75,0.028999699028794335,0.028999699028794335,False
920491b609a315de,ATTACK_W,0.1013565,1.233038800205165,False,CANTOR_0.25,0.0,0.0,0.0,False
6275234d50ac15d8,ATTACK_W,0.1013565,0.3296669412043426,False,CANTOR_0.25,0.0,0.0,0.0,False
88dde1dea40eb939,ATTACK_W,0.1013565,2.3000661859832023,False,CANTOR_0.25,0.0,0.0,0.0,False
d40c38c38782de88,ATTACK_W,0.1013565,0.8538364971457806,False,CANTOR_0.25,0.0,0.0,0.0,False
1d8777e7240f36c5,ATTACK_W,0.1013565,-0.0523566802540914,True,CANTOR_0.25,0.25,0.009666566342931445,0.009666566342931445,False
9ff6f925ce6bf861,ATTACK_W,0.1013565,1.0967829842229293,False,CANTOR_0.25,0.0,0.0,0.0,False
b360c0d3c54277aa,ATTACK_W,0.1013565,0.3648902763371671,False,CANTOR_0.25,0.0,0.0,0.0,False
6478ca987bb8f85e,ATTACK_W,0.1013565,1.9461616986126633,False,CANTOR_0.25,0.0,0.0,0.0,False
307427458ed84510,ATTACK_W,0.1013565,0.1729858239500543,False,CANTOR_0.25,0.0,0.0,0.0,False
8d80569b480f72cc,ATTACK_W,0.1013565,-0.0345975822931979,True,CANTOR_0.25,0.25,0.009666566342931445,0.009666566342931445,False
0a84da408d497b39,ATTACK_W,0.1013565,1.7859620756783618,False,CANTOR_0.25,0.0,0.0,0.0,False
e4c62fc9e4135c4d,ATTACK_W,0.1013565,1.1748213280296025,False,CANTOR_0.25,0.0,0.0,0.0,False
d9556cf08e0379dc,ATTACK_W,0.1013565,0.0662364472670624,False,CANTOR_0.25,0.0,0.0,0.0,False
84113b94c9ab8aac,ATTACK_W,0.1013565,0.9595895393677568,False,CANTOR_0.25,0.0,0.0,0.0,False
8c0e42a34258bcc5,ATTACK_W,0.1013565,2.893395928318202,False,CANTOR_0.25,0.0,0.0,0.0,False
abc12d48bcb29b4c,ATTACK_W,0.1013565,0.7149928273339572,False,CANTOR_0.25,0.0,0.0,0.0,False
f39aabec69a3af94,ATTACK_W,0.1013565,1.913246758769266,False,CANTOR_0.25,0.0,0.0,0.0,False
a9d8107d8731110a,ATTACK_W,0.1013565,0.9015533544254264,False,CANTOR_0.25,0.0,0.0,0.0,False
b1ad04cf98af85f2,ATTACK_W,0.1013565,0.6311895495145844,False,CANTOR_0.25,0.0,0.0,0.0,False
ff141a75ba75a441,ATTACK_W,0.1013565,0.686152715177987,False,CANTOR_0.25,0.0,0.0,0.0,False
9c606fc111fb9cd7,ATTACK_W,0.1013565,0.8629664350491156,False,CANTOR_0.25,0.0,0.0,0.0,False
9f34b453c3ce3d02,ATTACK_W,0.1013565,1.044161763757292,False,CANTOR_0.25,0.0,0.0,0.0,False
8f6ad0a321f6be7e,ATTACK_W,0.1013565,0.5317292816207341,False,CANTOR_0.25,0.0,0.0,0.0,False
6781555ff2300978,ATTACK_W,0.1013565,1.5503167307297523,False,CANTOR_0.25,0.0,0.0,0.0,False
89aa455ba0b9eca2,ATTACK_W,0.1013565,-0.026885738781511,True,CANTOR_0.25,0.25,0.009666566342931445,0.009666566342931445,False
5d635308fd81db6b,ATTACK_W,0.1013565,1.5450847193777342,False,CANTOR_0.25,0.0,0.0,0.0,False
9bc389198c72c9ed,ATTACK_W,0.1013565,1.3424637557518495,False,CANTOR_0.25,0.0,0.0,0.0,False
4a7d99dda6209670,ATTACK_W,0.1013565,1.044963929044856,False,CANTOR_0.25,0.0,0.0,0.0,False
ea703e955e7c9a54,ATTACK_W,0.1013565,1.5541179410379375,False,CANTOR_0.25,0.0,0.0,0.0,False
63a6001076038dbb,ATTACK_W,0.1013565,0.7303950560259612,False,CANTOR_0.25,0.0,0.0,0.0,False
553a05554e2b9c6e,ATTACK_W,0.1013565,1.4994616474119662,False,CANTOR_0.25,0.0,0.0,0.0,False
dda9d7edd4ece77d,ATTACK_W,0.1013565,0.1914611720009174,False,CANTOR_0.25,0.0,0.0,0.0,False
3e477c364b5534fa,ATTACK_W,0.1013565,1.5156430330226605,False,CANTOR_0.25,0.0,0.0,0.0,False
91e9e2887df8bfcb,ATTACK_W,0.1013565,1.4428243131579706,False,CANTOR_0.25,0.0,0.0,0.0,False
fc398333091ea5aa,ATTACK_W,0.1013565,1.825351312154261,False,CANTOR_0.25,0.0,0.0,0.0,False
65e45b44460e0a0f,ATTACK_W,0.1013565,1.6157666894291929,False,CANTOR_0.25,0.0,0.0,0.0,False
91c99b702ea9dfd1,ATTACK_W,0.1013565,1.7248386783999865,False,CANTOR_0.25,0.0,0.0,0.0,False
b08ae5c8bec9f94e,ATTACK_W,0.1013565,0.1417856096752225,False,CANTOR_0.25,0.0,0.0,0.0,False
1498df6cc7b5d270,ATTACK_W,0.1013565,2.3095757913172954,False,CANTOR_0.25,0.0,0.0,0.0,False
1b7f63b89fb9f8d2,ATTACK_W,0.1013565,1.3775248014538717,False,CANTOR_0.25,0.0,0.0,0.0,False
2f32b5274dbc3292,ATTACK_W,0.1013565,0.6167294766878324,False,CANTOR_0.25,0.0,0.0,0.0,False
4f62c3e3bfd76c43,ATTACK_W,0.1013565,1.484193107864312,False,CANTOR_0.25,0.0,0.0,0.0,False
c665dc47e8d96b36,ATTACK_W,0.1013565,1.3116156274444666,False,CANTOR_0.25,0.0,0.0,0.0,False
501e47241c38b6c2,ATTACK_W,0.1013565,1.2705808800751657,False,CANTOR_0.25,0.0,0.0,0.0,False
a302a63bb718496b,ATTACK_W,0.1013565,0.5716292143146416,False,CANTOR_0.25,0.0,0.0,0.0,False
60d2e5a2d18165df,ATTACK_W,0.1013565,1.1151980575639635,False,CANTOR_0.25,0.0,0.0,0.0,False
72f5e3495c780674,ATTACK_W,0.1013565,1.9422136386030255,False,CANTOR_0.25,0.0,0.0,0.0,False
3e3cb1b7047a7c94,ATTACK_W,0.1013565,2.181466453703255,False,CANTOR_0.25,0.0,0.0,0.0,False
cae456a82a66c529,ATTACK_W,0.1013565,-0.8528724194504824,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
3607be54e561643d,ATTACK_W,0.1013565,0.2920527428200608,False,CANTOR_0.25,0.0,0.0,0.0,False
773ac3be8241d2cb,ATTACK_W,0.1013565,0.4550946468931974,False,CANTOR_0.25,0.0,0.0,0.0,False
bf485b5b79a25bb4,ATTACK_W,0.1013565,1.3517445166281117,False,CANTOR_0.25,0.0,0.0,0.0,False
1ce920f6317406e6,ATTACK_W,0.1013565,0.5073143092855669,False,CANTOR_0.25,0.0,0.0,0.0,False
1bc2aa64c1716ab9,ATTACK_W,0.1013565,2.093819532530315,False,CANTOR_0.25,0.0,0.0,0.0,False
4ea8c2d0f9fd52c9,ATTACK_W,0.1013565,2.948540045921058,False,CANTOR_0.25,0.0,0.0,0.0,False
d0f2b2e19cf2df14,ATTACK_W,0.1013565,0.4856806022284592,False,CANTOR_0.25,0.0,0.0,0.0,False
33e45cb46d373426,ATTACK_W,0.1013565,1.0293496763831758,False,CANTOR_0.25,0.0,0.0,0.0,False
4d6333256f180649,ATTACK_W,0.1013565,2.432211409305038,False,CANTOR_0.25,0.0,0.0,0.0,False
4d0ad5a5d6952750,ATTACK_W,0.1013565,1.1662302283780324,False,CANTOR_0.25,0.0,0.0,0.0,False
3829636934aeb1ce,ATTACK_W,0.1013565,2.068494400167679,False,CANTOR_0.25,0.0,0.0,0.0,False
f9a33277821863e2,ATTACK_W,0.1013565,1.999860414560642,False,CANTOR_0.25,0.0,0.0,0.0,False
8509b323daaf8bb3,ATTACK_W,0.1013565,0.3220799190942727,False,CANTOR_0.25,0.0,0.0,0.0,False
534c74fcc0574828,ATTACK_W,0.1013565,-0.25023163595345,True,CANTOR_0.25,0.375,0.014499849514397168,0.014499849514397168,False
d913e88d622280ca,ATTACK_W,0.1013565,1.397636927293008,False,CANTOR_0.25,0.0,0.0,0.0,False
a87c2773a76ac8d5,ATTACK_W,0.1013565,1.906071926254383,False,CANTOR_0.25,0.0,0.0,0.0,False
cea76c3b755523da,ATTACK_W,0.1013565,1.0966653559582364,False,CANTOR_0.25,0.0,0.0,0.0,False
10fd3cf841d7f013,ATTACK_W,0.1013565,2.115816363634207,False,CANTOR_0.25,0.0,0.0,0.0,False
ed50ffad18dd9bf9,ATTACK_W,0.1013565,1.3132350508079444,False,CANTOR_0.25,0.0,0.0,0.0,False
346ed7b21c2b9b94,ATTACK_W,0.1013565,0.0973905582167715,False,CANTOR_0.25,0.0,0.0,0.0,False
abf40f8634cddd3f,ATTACK_W,0.1013565,1.4895589916396534,False,CANTOR_0.25,0.0,0.0,0.0,False
5ee501d61707d2f8,ATTACK_W,0.1013565,1.3293700154788806,False,CANTOR_0.25,0.0,0.0,0.0,False
618f4281ffc0978a,ATTACK_W,0.1013565,1.9542722294633037,False,CANTOR_0.25,0.0,0.0,0.0,False
93c21dbd57eba64d,ATTACK_W,0.1013565,1.784238479153925,False,CANTOR_0.25,0.0,0.0,0.0,False
3e9186d4acd63119,ATTACK_W,0.1013565,0.2605895550220668,False,CANTOR_0.25,0.0,0.0,0.0,False
64b2ac0946f6e61a,ATTACK_W,0.1013565,0.8851581620550408,False,CANTOR_0.25,0.0,0.0,0.0,False
0fe6ca17a5ffdbaa,ATTACK_W,0.1013565,2.0307467307871776,False,CANTOR_0.25,0.0,0.0,0.0,False
96eee15772da24e4,ATTACK_W,0.1013565,2.183849612843866,False,CANTOR_0.25,0.0,0.0,0.0,False
4181964ad1b81e23,ATTACK_W,0.1013565,0.742094153478627,False,CANTOR_0.25,0.0,0.0,0.0,False
6f184d8324930b01,ATTACK_W,0.1013565,-0.5470262983564157,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
852cf85c6c2477fb,ATTACK_W,0.1013565,0.9645475502939056,False,CANTOR_0.25,0.0,0.0,0.0,False
5bced65e5d091f15,ATTACK_W,0.1013565,1.4131339478409652,False,CANTOR_0.25,0.0,0.0,0.0,False
8d8544c4f9e1111c,ATTACK_W,0.1013565,2.1682793555067232,False,CANTOR_0.25,0.0,0.0,0.0,False
469aa36d2b31f2a4,ATTACK_W,0.1013565,2.8820552627399563,False,CANTOR_0.25,0.0,0.0,0.0,False
0533a3d229beb752,ATTACK_W,0.1013565,1.3664849300563475,False,CANTOR_0.25,0.0,0.0,0.0,False
26908093b14c35a8,ATTACK_W,0.1013565,-0.3055387911059852,True,CANTOR_0.25,0.5,0.01933313268586289,0.01933313268586289,False
a872ada1a1facf5b,ATTACK_W,0.1013565,2.060339132727641,False,CANTOR_0.25,0.0,0.0,0.0,False
b6dc9c7ad300e6be,ATTACK_W,0.1013565,1.0758438644991126,False,CANTOR_0.25,0.0,0.0,0.0,False
c21d77d623c5a9bb,ATTACK_W,0.1013565,1.7085578562399462,False,CANTOR_0.25,0.0,0.0,0.0,False
123ae415a8b808f7,ATTACK_W,0.1013565,0.8766464432115808,False,CANTOR_0.25,0.0,0.0,0.0,False
99051d34754ac921,ATTACK_W,0.1013565,1.3685566100381463,False,CANTOR_0.25,0.0,0.0,0.0,False
d882bfd01add5ec4,ATTACK_W,0.1013565,0.7826408016408242,False,CANTOR_0.25,0.0,0.0,0.0,False
0379cc769c36b8d4,ATTACK_W,0.1013565,1.751724287364956,False,CANTOR_0.25,0.0,0.0,0.0,False
de1d0b268ba4e047,ATTACK_W,0.1013565,-0.9073985781165655,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
172f3c78105923d9,ATTACK_W,0.1013565,1.5756246923687924,False,CANTOR_0.25,0.0,0.0,0.0,False
e4b4154ac3b782c4,ATTACK_W,0.1013565,1.0802693208506755,False,CANTOR_0.25,0.0,0.0,0.0,False
18af7352ef988ff7,ATTACK_W,0.1013565,0.895039618576292,False,CANTOR_0.25,0.0,0.0,0.0,False
10e725d883501ffc,ATTACK_W,0.1013565,1.5866716040302613,False,CANTOR_0.25,0.0,0.0,0.0,False
06d59a13bc832285,ATTACK_W,0.1013565,-0.3813908355190112,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
eb1cd4c863d485a6,ATTACK_W,0.1013565,1.817777885085326,False,CANTOR_0.25,0.0,0.0,0.0,False
906bc120d5f2e14f,ATTACK_W,0.1013565,0.3912774670649037,False,CANTOR_0.25,0.0,0.0,0.0,False
f5cc4b8b2260d260,ATTACK_W,0.1013565,0.392843078796516,False,CANTOR_0.25,0.0,0.0,0.0,False
f5aa4af93d7405c9,ATTACK_W,0.1013565,-1.220959866254638,True,CANTOR_0.25,0.875,0.033832982200260056,0.033832982200260056,False
e123d67179eb774e,ATTACK_W,0.1013565,0.8582576458868365,False,CANTOR_0.25,0.0,0.0,0.0,False
fdd51ad01ad39b5a,ATTACK_W,0.1013565,2.188953959496616,False,CANTOR_0.25,0.0,0.0,0.0,False
84edd3af2a8b3ca3,ATTACK_W,0.1013565,-0.4744477151564843,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
2606cc949a56b95f,ATTACK_W,0.1013565,0.6010667069087184,False,CANTOR_0.25,0.0,0.0,0.0,False
af257a1304051fbd,ATTACK_W,0.1013565,-0.089345647629887,True,CANTOR_0.25,0.375,0.014499849514397168,0.014499849514397168,False
a3c61a63649079ba,ATTACK_W,0.1013565,2.518775432015458,False,CANTOR_0.25,0.0,0.0,0.0,False
29662d0d8e45241a,ATTACK_W,0.1013565,2.116808208093758,False,CANTOR_0.25,0.0,0.0,0.0,False
b00216407fccdf75,ATTACK_W,0.1013565,0.7867707838078634,False,CANTOR_0.25,0.0,0.0,0.0,False
f4902def21b874b0,ATTACK_W,0.1013565,1.1847780345098409,False,CANTOR_0.25,0.0,0.0,0.0,False
f43ff4f55c86ba5c,ATTACK_W,0.1013565,3.230601310451632,False,CANTOR_0.25,0.0,0.0,0.0,False
c7cd329179bcaacd,ATTACK_W,0.1013565,0.8876839845313141,False,CANTOR_0.25,0.0,0.0,0.0,False
88f4d4e719122eaf,ATTACK_W,0.1013565,2.0735094632461335,False,CANTOR_0.25,0.0,0.0,0.0,False
156cd4937670f882,ATTACK_W,0.1013565,0.8470998274161927,False,CANTOR_0.25,0.0,0.0,0.0,False
2294005a33eae10b,ATTACK_W,0.1013565,0.9414336789488,False,CANTOR_0.25,0.0,0.0,0.0,False
a6690c85fb2b7803,ATTACK_W,0.1013565,0.006665719674765,False,CANTOR_0.25,0.0,0.0,0.0,False
b958b71bdf650f4b,ATTACK_W,0.1013565,0.5825838646435043,False,CANTOR_0.25,0.0,0.0,0.0,False
49121c7a9d85514f,ATTACK_W,0.1013565,-0.235592172000135,True,CANTOR_0.25,0.375,0.014499849514397168,0.014499849514397168,False
6b1408450a3b8fbb,ATTACK_W,0.1013565,2.1049429451560355,False,CANTOR_0.25,0.0,0.0,0.0,False
34b6a9b5a3d25f34,ATTACK_W,0.1013565,1.5787212821521994,False,CANTOR_0.25,0.0,0.0,0.0,False
6af1f265762acd12,ATTACK_W,0.1013565,2.168994133802451,False,CANTOR_0.25,0.0,0.0,0.0,False
d7c0de8f4fd60299,ATTACK_W,0.1013565,-0.7975698288900294,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
e6c78395aa900681,ATTACK_W,0.1013565,2.062236765267256,False,CANTOR_0.25,0.0,0.0,0.0,False
e76f1eda583f1ab9,ATTACK_W,0.1013565,0.4803097012831053,False,CANTOR_0.25,0.0,0.0,0.0,False
f8e97b6560d37493,ATTACK_W,0.1013565,0.6505617410438775,False,CANTOR_0.25,0.0,0.0,0.0,False
bc37f74167b98f36,ATTACK_W,0.1013565,2.1208787524509463,False,CANTOR_0.25,0.0,0.0,0.0,False
5f8f12fd69fff640,ATTACK_W,0.1013565,3.1684745357275124,False,CANTOR_0.25,0.0,0.0,0.0,False
915f6cee6da94e16,ATTACK_W,0.1013565,1.506128704843828,False,CANTOR_0.25,0.0,0.0,0.0,False
bfdc991cc1fa22e6,ATTACK_W,0.1013565,1.4238576400302028,False,CANTOR_0.25,0.0,0.0,0.0,False
c4060cd8efcb4182,ATTACK_W,0.1013565,1.3495683822701552,False,CANTOR_0.25,0.0,0.0,0.0,False
1527755723f8eeff,ATTACK_W,0.1013565,-1.4805677946932356,True,CANTOR_0.25,1.0,0.03866626537172578,0.03866626537172578,False
67c7ba3721b082e0,ATTACK_W,0.1013565,2.3386362734007577,False,CANTOR_0.25,0.0,0.0,0.0,False
f5626b6505c1369d,ATTACK_W,0.1013565,3.0910500435419186,False,CANTOR_0.25,0.0,0.0,0.0,False
bab43caa65f9ab0e,ATTACK_W,0.1013565,-0.7572820966170999,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
d83752d9fbf3ceae,ATTACK_W,0.1013565,1.11153320160468,False,CANTOR_0.25,0.0,0.0,0.0,False
01416fe3434dd6db,ATTACK_W,0.1013565,2.0516429388486244,False,CANTOR_0.25,0.0,0.0,0.0,False
0ca65fdb98ff0fe3,ATTACK_W,0.1013565,1.3893697906433586,False,CANTOR_0.25,0.0,0.0,0.0,False
917b8ee295bd0cfc,ATTACK_W,0.1013565,0.991929110919304,False,CANTOR_0.25,0.0,0.0,0.0,False
702d4bef955bcb36,ATTACK_W,0.1013565,1.3883166242306575,False,CANTOR_0.25,0.0,0.0,0.0,False
6bff1601251fa798,ATTACK_W,0.1013565,1.4297902533625466,False,CANTOR_0.25,0.0,0.0,0.0,False
518552b0f27a78b8,ATTACK_W,0.1013565,1.5179083283259476,False,CANTOR_0.25,0.0,0.0,0.0,False
985526cb3f34a045,ATTACK_W,0.1013565,0.4275382360079457,False,CANTOR_0.25,0.0,0.0,0.0,False
212e920526b9b2f6,ATTACK_W,0.1016845091087721,3.195753769595485,False,CANTOR_0.25,0.0,0.0,0.0,False
5c1100a11cabd5e7,ATTACK_W,0.1016845091087721,1.3832745580409866,False,CANTOR_0.25,0.0,0.0,0.0,False
35d5b5c0570b3a7d,ATTACK_W,0.1016845091087721,2.744119252997808,False,CANTOR_0.25,0.0,0.0,0.0,False
651811faa4817077,ATTACK_W,0.1016845091087721,0.5792708493454469,False,CANTOR_0.25,0.0,0.0,0.0,False
5777490680d04063,ATTACK_W,0.1016845091087721,0.5624661221587496,False,CANTOR_0.25,0.0,0.0,0.0,False
0795c6727ae4cfd3,ATTACK_W,0.1016845091087721,1.345112633048786,False,CANTOR_0.25,0.0,0.0,0.0,False
b2ead6b7ebf40e08,ATTACK_W,0.1016845091087721,1.7004353349118573,False,CANTOR_0.25,0.0,0.0,0.0,False
2f3d4d7e3a53b4d8,ATTACK_W,0.1016845091087721,1.5504242259672247,False,CANTOR_0.25,0.0,0.0,0.0,False
a03d106bf4388569,ATTACK_W,0.1016845091087721,-1.2353144453362337,True,CANTOR_0.25,0.875,0.033832982200260056,0.033832982200260056,False
a5a23f42a2c684c2,ATTACK_W,0.1016845091087721,0.4291575510205223,False,CANTOR_0.25,0.0,0.0,0.0,False
2aeb7ab6fc02cf87,ATTACK_W,0.1016845091087721,-0.9899008802213108,True,CANTOR_0.25,0.625,0.024166415857328614,0.024166415857328614,False
742049fd7f1699f5,ATTACK_W,0.1016845091087721,0.7163346164023053,False,CANTOR_0.25,0.0,0.0,0.0,False
e5ad83a5ba0acf34,ATTACK_W,0.1016845091087721,0.9160290498940752,False,CANTOR_0.25,0.0,0.0,0.0,False
e31ce677cbb39052,ATTACK_W,0.1016845091087721,2.009085482228502,False,CANTOR_0.25,0.0,0.0,0.0,False
f6b8b7d03ffaabc5,ATTACK_W,0.1016845091087721,0.4212491161131079,False,CANTOR_0.25,0.0,0.0,0.0,False
76dd626dc6d4da2c,ATTACK_W,0.1016845091087721,1.139832345561138,False,CANTOR_0.25,0.0,0.0,0.0,False
30c902c6bb136c97,ATTACK_W,0.1016845091087721,1.877352091093563,False,CANTOR_0.25,0.0,0.0,0.0,False
33c5060dfb691c26,ATTACK_W,0.1016845091087721,1.2955358632923129,False,CANTOR_0.25,0.0,0.0,0.0,False
fda08b3a8b3b6b58,ATTACK_W,0.1016845091087721,-0.1223091085084728,True,CANTOR_0.25,0.375,0.014499849514397168,0.014499849514397168,False
9617229391e8ac49,ATTACK_W,0.1016845091087721,2.5216741061277492,False,CANTOR_0.25,0.0,0.0,0.0,False
c08e9880b7cec5cb,ATTACK_W,0.1016845091087721,1.2093850578840335,False,CANTOR_0.25,0.0,0.0,0.0,False
621dbfc35be2dfc5,ATTACK_W,0.1016845091087721,1.6223609505169836,False,CANTOR_0.25,0.0,0.0,0.0,False
2755c5d35ed8d0f2,ATTACK_W,0.1016845091087721,0.6689852252160743,False,CANTOR_0.25,0.0,0.0,0.0,False
810702dd9dcd9239,ATTACK_W,0.1016845091087721,1.8424140740108113,False,CANTOR_0.25,0.0,0.0,0.0,False
a5bf285bbc0101a7,ATTACK_W,0.1016845091087721,0.9645949764098444,False,CANTOR_0.25,0.0,0.0,0.0,False
0dff19345d3b998d,ATTACK_W,0.1016845091087721,1.6180256383634488,False,CANTOR_0.25,0.0,0.0,0.0,False
3d8837e7a16f5cfd,ATTACK_W,0.1016845091087721,0.9922388591247154,False,CANTOR_0.25,0.0,0.0,0.0,False
65dc47d45d5c294c,ATTACK_W,0.1016845091087721,1.5348208834693615,False,CANTOR_0.25,0.0,0.0,0.0,False
8f2453b002ff502c,ATTACK_W,0.1016845091087721,-1.2657714858606348,True,CANTOR_0.25,0.875,0.033832982200260056,0.033832982200260056,False
17c98a92e7755a24,ATTACK_W,0.1016845091087721,0.6874865762281818,False,CANTOR_0.25,0.0,0.0,0.0,False
f8f625e86b3f6b2c,ATTACK_W,0.1016845091087721,1.674081108174262,False,CANTOR_0.25,0.0,0.0,0.0,False
1155031a478a6e3e,ATTACK_W,0.1016845091087721,0.4829040735051735,False,CANTOR_0.25,0.0,0.0,0.0,False
d0b8e2d18bbbd3c0,ATTACK_W,0.1016845091087721,0.7182761299827904,False,CANTOR_0.25,0.0,0.0,0.0,False
c887daaa4f64efc0,ATTACK_W,0.1016845091087721,1.2532110052066303,False,CANTOR_0.25,0.0,0.0,0.0,False
c962ec6368cc55b8,ATTACK_W,0.1016845091087721,1.1980486056277495,False,CANTOR_0.25,0.0,0.0,0.0,False
8bd4a963c22f5f9f,ATTACK_W,0.1016845091087721,0.8747116361994922,False,CANTOR_0.25,0.0,0.0,0.0,False
811db230b9251f5b,ATTACK_W,0.1016845091087721,1.4698390729120827,False,CANTOR_0.25,0.0,0.0,0.0,False
37264450fc0becb2,ATTACK_W,0.1016845091087721,0.7004085217847845,False,CANTOR_0.25,0.0,0.0,0.0,False
6d2b4e989c263bbc,ATTACK_W,0.1016845091087721,1.8804026469613184,False,CANTOR_0.25,0.0,0.0,0.0,False
3eef19930560cdcf,ATTACK_W,0.1016845091087721,1.9391742418031628,False,CANTOR_0.25,0.0,0.0,0.0,False
3b7bd38d8ad7ecb0,ATTACK_W,0.1016845091087721,1.8125412764692317,False,CANTOR_0.25,0.0,0.0,0.0,False
243004c4f43f4642,ATTACK_W,0.1016845091087721,1.2292597906538416,False,CANTOR_0.25,0.0,0.0,0.0,False
56b6a7f6a8766e52,ATTACK_W,0.1016845091087721,-0.0026175119001541,True,CANTOR_0.25,0.125,0.0048332831714657225,0.0048332831714657225,False
49c5db8ffa30b955,ATTACK_W,0.1016845091087721,0.4096641064927925,False,CANTOR_0.25,0.0,0.0,0.0,False
