pid,family,epsilon,h_attacked_norm,d_clean,d_attacked,x_clean,x_attacked,risk_eligible,delta_d,delta_x,delta_r_R
fdd51ad01ad39b5a,ATTACK_V,0.05135067709992992,18.30113251080265,2.290310459496616,2.2743799530205155,0.0,0.0,False,-0.015930506476100614,0.0,0.0
84edd3af2a8b3ca3,ATTACK_V,0.05135067709992992,17.715724699047726,-0.37309121515648386,-0.3890217216325851,0.37309121515648386,0.3890217216325851,True,-0.015930506476101225,0.015930506476101225,0.011604889742703586
2606cc949a56b95f,ATTACK_V,0.05135067709992992,17.83693735862974,0.7024232069087185,0.6864927004326172,0.0,0.0,False,-0.01593050647610128,0.0,0.0
af257a1304051fbd,ATTACK_V,0.05135067709992992,17.796055441519986,0.01201085237011307,-0.003919654105987747,0.0,0.003919654105987747,True,-0.015930506476100816,0.003919654105987747,0.0028553488740463173
a3c61a63649079ba,ATTACK_V,0.05135067709992992,18.59490216500439,2.6201319320154575,2.6042014255393573,0.0,0.0,False,-0.01593050647610017,0.0,0.0
29662d0d8e45241a,ATTACK_V,0.05135067709992992,18.36563065687211,2.218164708093758,2.202234201617658,0.0,0.0,False,-0.01593050647610017,0.0,0.0
b00216407fccdf75,ATTACK_V,0.05135067709992992,17.82011095838516,0.8881272838078637,0.8721967773317629,0.0,0.0,False,-0.015930506476100725,0.0,0.0
f4902def21b874b0,ATTACK_V,0.05135067709992992,18.262744633675002,1.2861345345098405,1.2702040280337392,0.0,0.0,False,-0.01593050647610128,0.0,0.0
f43ff4f55c86ba5c,ATTACK_V,0.05135067709992992,18.508156472617955,3.3319578104516325,3.3160273039755315,0.0,0.0,False,-0.01593050647610106,0.0,0.0
c7cd329179bcaacd,ATTACK_V,0.05135067709992992,18.205160196070107,0.9890404845313142,0.9731099780552135,0.0,0.0,False,-0.015930506476100725,0.0,0.0
88f4d4e719122eaf,ATTACK_V,0.05135067709992992,18.109539975239013,2.174865963246133,2.1589354567700325,0.0,0.0,False,-0.015930506476100614,0.0,0.0
156cd4937670f882,ATTACK_V,0.05135067709992992,18.184532534577972,0.9484563274161928,0.9325258209400924,0.0,0.0,False,-0.015930506476100392,0.0,0.0
2294005a33eae10b,ATTACK_V,0.05135067709992992,18.056739699169594,1.0427901789487999,1.0268596724726993,0.0,0.0,False,-0.015930506476100614,0.0,0.0
a6690c85fb2b7803,ATTACK_V,0.05135067709992992,17.8120572612497,0.10802221967476562,0.0920917131986648,0.0,0.0,False,-0.015930506476100822,0.0,0.0
b958b71bdf650f4b,ATTACK_V,0.05135067709992992,17.938114213480187,0.6839403646435048,0.668009858167404,0.0,0.0,False,-0.015930506476100836,0.0,0.0
49121c7a9d85514f,ATTACK_V,0.05135067709992992,18.69371639888181,-0.13423567200013523,-0.15016617847623603,0.13423567200013523,0.15016617847623603,True,-0.01593050647610081,0.01593050647610081,0.011604889742703283
6b1408450a3b8fbb,ATTACK_V,0.05135067709992992,18.118854960017604,2.2062994451560347,2.1903689386799345,0.0,0.0,False,-0.01593050647610017,0.0,0.0
34b6a9b5a3d25f34,ATTACK_V,0.05135067709992992,18.313004274882026,1.6800777821521995,1.6641472756760987,0.0,0.0,False,-0.015930506476100836,0.0,0.0
6af1f265762acd12,ATTACK_V,0.05135067709992992,18.248120058136962,2.2703506338024515,2.254420127326351,0.0,0.0,False,-0.015930506476100614,0.0,0.0
d7c0de8f4fd60299,ATTACK_V,0.05135067709992992,17.95685484513949,-0.6962133288900295,-0.7121438353661299,0.6962133288900295,0.7121438353661299,True,-0.015930506476100392,0.015930506476100392,0.01160488974270298
e6c78395aa900681,ATTACK_V,0.05135067709992992,18.377464824957826,2.163593265267256,2.147662758791155,0.0,0.0,False,-0.015930506476100614,0.0,0.0
e76f1eda583f1ab9,ATTACK_V,0.05135067709992992,18.09031005997197,0.5816662012831046,0.5657356948070038,0.0,0.0,False,-0.015930506476100836,0.0,0.0
f8e97b6560d37493,ATTACK_V,0.05135067709992992,18.407276733370736,0.7519182410438774,0.7359877345677769,0.0,0.0,False,-0.015930506476100503,0.0,0.0
bc37f74167b98f36,ATTACK_V,0.05135067709992992,18.062523996142904,2.2222352524509468,2.2063047459748457,0.0,0.0,False,-0.01593050647610106,0.0,0.0
5f8f12fd69fff640,ATTACK_V,0.05135067709992992,18.674324916979867,3.269831035727515,3.2539005292514127,0.0,0.0,False,-0.01593050647610239,0.0,0.0
915f6cee6da94e16,ATTACK_V,0.05135067709992992,18.347090791690743,1.6074852048438275,1.5915546983677267,0.0,0.0,False,-0.015930506476100836,0.0,0.0
bfdc991cc1fa22e6,ATTACK_V,0.05135067709992992,18.659183730119008,1.5252141400302028,1.509283633554102,0.0,0.0,False,-0.015930506476100836,0.0,0.0
c4060cd8efcb4182,ATTACK_V,0.05135067709992992,17.881960411472054,1.4509248822701555,1.434994375794054,0.0,0.0,False,-0.015930506476101502,0.0,0.0
1527755723f8eeff,ATTACK_V,0.05135067709992992,17.87510596192731,-1.379211294693236,-1.3951418011693368,1.379211294693236,1.3951418011693368,True,-0.015930506476100836,0.015930506476100836,0.011604889742703302
67c7ba3721b082e0,ATTACK_V,0.05135067709992992,18.841893682041018,2.4399927734007583,2.4240622669246568,0.0,0.0,False,-0.015930506476101502,0.0,0.0
f5626b6505c1369d,ATTACK_V,0.05135067709992992,18.634461338885274,3.1924065435419173,3.1764760370658167,0.0,0.0,False,-0.015930506476100614,0.0,0.0
bab43caa65f9ab0e,ATTACK_V,0.05135067709992992,17.963404423131912,-0.6559255966171,-0.6718561030932007,0.6559255966171,0.6718561030932007,True,-0.015930506476100614,0.015930506476100614,0.01160488974270314
d83752d9fbf3ceae,ATTACK_V,0.05135067709992992,18.236746086261558,1.2128897016046802,1.1969591951285798,0.0,0.0,False,-0.015930506476100392,0.0,0.0
01416fe3434dd6db,ATTACK_V,0.05135067709992992,17.944456817060473,2.152999438848625,2.1370689323725234,0.0,0.0,False,-0.015930506476101502,0.0,0.0
0ca65fdb98ff0fe3,ATTACK_V,0.05135067709992992,18.09452808565229,1.4907262906433583,1.4747957841672579,0.0,0.0,False,-0.015930506476100392,0.0,0.0
917b8ee295bd0cfc,ATTACK_V,0.05135067709992992,18.439942147654552,1.093285610919304,1.0773551044432033,0.0,0.0,False,-0.015930506476100836,0.0,0.0
702d4bef955bcb36,ATTACK_V,0.05135067709992992,18.275781488605134,1.4896731242306573,1.4737426177545574,0.0,0.0,False,-0.015930506476099948,0.0,0.0
6bff1601251fa798,ATTACK_V,0.05135067709992992,18.58725160334846,1.5311467533625467,1.5152162468864458,0.0,0.0,False,-0.015930506476100836,0.0,0.0
518552b0f27a78b8,ATTACK_V,0.05135067709992992,17.82043613689212,1.619264828325948,1.6033343218498477,0.0,0.0,False,-0.015930506476100392,0.0,0.0
985526cb3f34a045,ATTACK_V,0.05135067709992992,18.066095972853184,0.5288947360079461,0.5129642295318451,0.0,0.0,False,-0.01593050647610106,0.0,0.0
212e920526b9b2f6,ATTACK_V,0.06355281819298257,18.679527777728424,3.297438278704256,3.2777223053427473,0.0,0.0,False,-0.019715973361508876,0.0,0.0
5c1100a11cabd5e7,ATTACK_V,0.06355281819298257,18.150803811409254,1.484959067149758,1.465243093788247,0.0,0.0,False,-0.019715973361510875,0.0,0.0
35d5b5c0570b3a7d,ATTACK_V,0.06355281819298257,18.75074281180595,2.84580376210658,2.826087788745069,0.0,0.0,False,-0.019715973361511097,0.0,0.0
651811faa4817077,ATTACK_V,0.06355281819298257,18.20687510261543,0.6809553584542188,0.661239385092708,0.0,0.0,False,-0.019715973361510875,0.0,0.0
5777490680d04063,ATTACK_V,0.06355281819298257,18.212658142845992,0.6641506312675218,0.644434657906011,0.0,0.0,False,-0.019715973361510875,0.0,0.0
0795c6727ae4cfd3,ATTACK_V,0.06355281819298257,18.374924699664057,1.4467971421575578,1.4270811687960467,0.0,0.0,False,-0.019715973361511097,0.0,0.0
b2ead6b7ebf40e08,ATTACK_V,0.06355281819298257,18.17222576775531,1.80211984402063,1.7824038706591192,0.0,0.0,False,-0.019715973361510875,0.0,0.0
2f3d4d7e3a53b4d8,ATTACK_V,0.06355281819298257,18.239689502699946,1.6521087350759966,1.6323927617144862,0.0,0.0,False,-0.01971597336151043,0.0,0.0
a03d106bf4388569,ATTACK_V,0.06355281819298257,17.95471688952597,-1.133629936227461,-1.153345909588972,1.133629936227461,1.153345909588972,True,-0.019715973361510875,0.019715973361510875,0.014362487305325824
a5a23f42a2c684c2,ATTACK_V,0.06355281819298257,18.218665508010663,0.5308420601292941,0.5111260867677831,0.0,0.0,False,-0.019715973361510986,0.0,0.0
2aeb7ab6fc02cf87,ATTACK_V,0.06355281819298257,17.562045939455288,-0.888216371112539,-0.9079323444740494,0.888216371112539,0.9079323444740494,True,-0.01971597336151032,0.01971597336151032,0.01436248730532542
742049fd7f1699f5,ATTACK_V,0.06355281819298257,17.776893136006947,0.8180191255110778,0.7983031521495664,0.0,0.0,False,-0.01971597336151143,0.0,0.0
e5ad83a5ba0acf34,ATTACK_V,0.06355281819298257,18.19975340609198,1.0177135590028479,0.9979975856413363,0.0,0.0,False,-0.01971597336151154,0.0,0.0
e31ce677cbb39052,ATTACK_V,0.06355281819298257,18.11884485915245,2.1107699913372726,2.091054017975762,0.0,0.0,False,-0.019715973361510652,0.0,0.0
f6b8b7d03ffaabc5,ATTACK_V,0.06355281819298257,17.994021002848154,0.5229336252218797,0.5032176518603694,0.0,0.0,False,-0.01971597336151032,0.0,0.0
76dd626dc6d4da2c,ATTACK_V,0.06355281819298257,18.37621033778603,1.2415168546699096,1.2218008813083983,0.0,0.0,False,-0.01971597336151132,0.0,0.0
30c902c6bb136c97,ATTACK_V,0.06355281819298257,18.466123016609142,1.9790366002023347,1.9593206268408248,0.0,0.0,False,-0.019715973361509986,0.0,0.0
33c5060dfb691c26,ATTACK_V,0.06355281819298257,18.358553673843502,1.3972203724010852,1.3775043990395748,0.0,0.0,False,-0.01971597336151043,0.0,0.0
fda08b3a8b3b6b58,ATTACK_V,0.06355281819298257,17.82672635981266,-0.02062459939970112,-0.04034057276121183,0.02062459939970112,0.04034057276121183,True,-0.019715973361510708,0.019715973361510708,0.014362487305325702
9617229391e8ac49,ATTACK_V,0.06355281819298257,18.205938815611873,2.6233586152365214,2.6036426418750107,0.0,0.0,False,-0.019715973361510652,0.0,0.0
c08e9880b7cec5cb,ATTACK_V,0.06355281819298257,18.204831092588286,1.3110695669928054,1.2913535936312954,0.0,0.0,False,-0.019715973361509986,0.0,0.0
621dbfc35be2dfc5,ATTACK_V,0.06355281819298257,18.069415435632305,1.724045459625756,1.704329486264245,0.0,0.0,False,-0.019715973361510875,0.0,0.0
2755c5d35ed8d0f2,ATTACK_V,0.06355281819298257,17.926903467025333,0.7706697343248463,0.7509537609633355,0.0,0.0,False,-0.019715973361510764,0.0,0.0
810702dd9dcd9239,ATTACK_V,0.06355281819298257,18.29323153668887,1.9440985831195834,1.924382609758073,0.0,0.0,False,-0.01971597336151043,0.0,0.0
a5bf285bbc0101a7,ATTACK_V,0.06355281819298257,18.655300743833944,1.0662794855186157,1.0465635121571053,0.0,0.0,False,-0.01971597336151043,0.0,0.0
0dff19345d3b998d,ATTACK_V,0.06355281819298257,18.27118864361137,1.7197101474722214,1.6999941741107116,0.0,0.0,False,-0.019715973361509764,0.0,0.0
3d8837e7a16f5cfd,ATTACK_V,0.06355281819298257,18.1642949281463,1.0939233682334877,1.0742073948719768,0.0,0.0,False,-0.019715973361510875,0.0,0.0
65dc47d45d5c294c,ATTACK_V,0.06355281819298257,18.5351750428996,1.6365053925781332,1.6167894192166228,0.0,0.0,False,-0.01971597336151043,0.0,0.0
8f2453b002ff502c,ATTACK_V,0.06355281819298257,17.94348346628101,-1.164086976751863,-1.1838029501133738,1.164086976751863,1.1838029501133738,True,-0.019715973361510875,0.019715973361510875,0.014362487305325824
17c98a92e7755a24,ATTACK_V,0.06355281819298257,18.35354823691768,0.7891710853369538,0.769455111975443,0.0,0.0,False,-0.019715973361510764,0.0,0.0
f8f625e86b3f6b2c,ATTACK_V,0.06355281819298257,18.1281561713476,1.7757656172830336,1.7560496439215232,0.0,0.0,False,-0.01971597336151043,0.0,0.0
1155031a478a6e3e,ATTACK_V,0.06355281819298257,18.36204699034784,0.5845885826139455,0.5648726092524348,0.0,0.0,False,-0.019715973361510764,0.0,0.0
d0b8e2d18bbbd3c0,ATTACK_V,0.06355281819298257,18.045413309886587,0.8199606390915625,0.8002446657300515,0.0,0.0,False,-0.019715973361510986,0.0,0.0
c887daaa4f64efc0,ATTACK_V,0.06355281819298257,18.071727996631452,1.3548955143154027,1.3351795409538918,0.0,0.0,False,-0.019715973361510875,0.0,0.0
c962ec6368cc55b8,ATTACK_V,0.06355281819298257,18.019028875510088,1.299733114736522,1.280017141375011,0.0,0.0,False,-0.019715973361511097,0.0,0.0
8bd4a963c22f5f9f,ATTACK_V,0.06355281819298257,18.07620855061829,0.976396145308264,0.9566801719467536,0.0,0.0,False,-0.01971597336151043,0.0,0.0
811db230b9251f5b,ATTACK_V,0.06355281819298257,17.93360025369785,1.5715235820208544,1.5518076086593435,0.0,0.0,False,-0.019715973361510875,0.0,0.0
37264450fc0becb2,ATTACK_V,0.06355281819298257,18.462401307108824,0.8020930308935565,0.7823770575320461,0.0,0.0,False,-0.01971597336151043,0.0,0.0
6d2b4e989c263bbc,ATTACK_V,0.06355281819298257,18.142193718723604,1.9820871560700901,1.962371182708579,0.0,0.0,False,-0.019715973361511097,0.0,0.0
3eef19930560cdcf,ATTACK_V,0.06355281819298257,18.396876462271837,2.0408587509119345,2.0211427775504243,0.0,0.0,False,-0.01971597336151021,0.0,0.0
3b7bd38d8ad7ecb0,ATTACK_V,0.06355281819298257,18.383483673474547,1.9142257855780038,1.8945098122164938,0.0,0.0,False,-0.019715973361509986,0.0,0.0
243004c4f43f4642,ATTACK_V,0.06355281819298257,18.09088480505585,1.330944299762614,1.311228326401104,0.0,0.0,False,-0.019715973361509986,0.0,0.0
56b6a7f6a8766e52,ATTACK_V,0.06355281819298257,18.537972053892872,0.09906699720861761,0.07935102384710689,0.0,0.0,False,-0.019715973361510722,0.0,0.0
49c5db8ffa30b955,ATTACK_V,0.06355281819298257,18.54671187237296,0.5113486156015647,0.4916326422400536,0.0,0.0,False,-0.019715973361511152,0.0,0.0
11462b7d81125465,ATTACK_V,0.06355281819298257,18.33213426905597,2.612883029081071,2.5931670557195594,0.0,0.0,False,-0.01971597336151154,0.0,0.0
423489f77848d89a,ATTACK_V,0.06355281819298257,18.097919841708542,1.5402152466366936,1.5204992732751827,0.0,0.0,False,-0.019715973361510875,0.0,0.0
3c1904b700e3395f,ATTACK_V,0.06355281819298257,18.086102913196036,1.593504371031717,1.5737883976702065,0.0,0.0,False,-0.01971597336151043,0.0,0.0
52e04c41e56cfa65,ATTACK_V,0.06355281819298257,18.560296996516072,2.1284863288579583,2.108770355496447,0.0,0.0,False,-0.019715973361511097,0.0,0.0
831be4ec0f3d0755,ATTACK_V,0.06355281819298257,18.213673687624294,-0.7166619261083845,-0.7363778994698955,0.7166619261083845,0.7363778994698955,True,-0.019715973361510986,0.019715973361510986,0.014362487305325905
be52d29083a0a611,ATTACK_V,0.06355281819298257,18.230456231509635,1.185930782538366,1.1662148091768545,0.0,0.0,False,-0.01971597336151154,0.0,0.0
39b0e9efaa0186a9,ATTACK_V,0.06355281819298257,18.227083965179947,2.2636347635902023,2.243918790228691,0.0,0.0,False,-0.01971597336151154,0.0,0.0
9d87e170fa249b26,ATTACK_V,0.06355281819298257,18.312118669380556,0.8678443760613372,0.8481284026998263,0.0,0.0,False,-0.019715973361510986,0.0,0.0
c7b5e9c2b93b33ba,ATTACK_V,0.06355281819298257,18.18501705543227,0.48031518681881347,0.46059921345730276,0.0,0.0,False,-0.019715973361510708,0.0,0.0
b7684d00224e5eb6,ATTACK_V,0.06355281819298257,18.20344215945897,1.853895122862261,1.83417914950075,0.0,0.0,False,-0.019715973361511097,0.0,0.0
7a9219644ec13a54,ATTACK_V,0.06355281819298257,18.39343754865171,1.63783503231294,1.6181190589514287,0.0,0.0,False,-0.01971597336151132,0.0,0.0
78c5e126f9542b14,ATTACK_V,0.06355281819298257,18.159180902045108,0.6305420753451488,0.6108261019836374,0.0,0.0,False,-0.01971597336151143,0.0,0.0
09531d7197119c2f,ATTACK_V,0.06355281819298257,18.028309215616886,1.648838607988879,1.6291226346273682,0.0,0.0,False,-0.019715973361510875,0.0,0.0
0d375627429d8042,ATTACK_V,0.06355281819298257,18.35017914627886,1.2633967154122863,1.2436807420507752,0.0,0.0,False,-0.019715973361511097,0.0,0.0
55f9c59fd158cac8,ATTACK_V,0.06355281819298257,18.250492283261295,1.572860630446891,1.553144657085381,0.0,0.0,False,-0.019715973361509986,0.0,0.0
413e0658a0cf15bf,ATTACK_V,0.06355281819298257,18.560293584505583,3.077332811862436,3.0576168385009264,0.0,0.0,False,-0.019715973361509764,0.0,0.0
2bd7c304c557d8c0,ATTACK_V,0.06355281819298257,18.03653087488623,-0.12181584137182705,-0.141531814733338,0.12181584137182705,0.141531814733338,True,-0.019715973361510958,0.019715973361510958,0.014362487305325885
9defa27a6b22c2f9,ATTACK_V,0.06355281819298257,18.52515532602929,3.096213250232589,3.076497276871079,0.0,0.0,False,-0.019715973361509764,0.0,0.0
3004e146fef298b8,ATTACK_V,0.06355281819298257,17.598108389515854,-1.1310911711498959,-1.1508071445114065,1.1310911711498959,1.1508071445114065,True,-0.019715973361510652,0.019715973361510652,0.014362487305325662
21736eae19e386dc,ATTACK_V,0.06355281819298257,18.25300710581032,1.2253989129722194,1.205682939610709,0.0,0.0,False,-0.01971597336151043,0.0,0.0
9611598cc65d69fa,ATTACK_V,0.06355281819298257,18.24417375395722,2.0074572306451963,1.9877412572836854,0.0,0.0,False,-0.019715973361510875,0.0,0.0
31f5c53c66302ff2,ATTACK_V,0.06355281819298257,18.25090988789672,0.8775579392788186,0.8578419659173082,0.0,0.0,False,-0.01971597336151043,0.0,0.0
95ca5dea8e2b3cf8,ATTACK_V,0.06355281819298257,18.47445195450482,2.3237768933176697,2.3040609199561586,0.0,0.0,False,-0.019715973361511097,0.0,0.0
98c7b120d261ff71,ATTACK_V,0.06355281819298257,17.73853466711597,0.29848919158601267,0.27877321822450174,0.0,0.0,False,-0.01971597336151093,0.0,0.0
28a5d0b440fd164f,ATTACK_V,0.06355281819298257,18.32358836189026,2.361296230532683,2.341580257171172,0.0,0.0,False,-0.019715973361511097,0.0,0.0
3a591ca10d2d9f6b,ATTACK_V,0.06355281819298257,18.089886766926043,1.059790812021765,1.040074838660254,0.0,0.0,False,-0.019715973361510875,0.0,0.0
de661d6efbbac197,ATTACK_V,0.06355281819298257,18.169431089651585,-0.31657607626824846,-0.33629204962975856,0.31657607626824846,0.33629204962975856,True,-0.019715973361510097,0.019715973361510097,0.014362487305325258
66a47f73b68860ea,ATTACK_V,0.06355281819298257,18.258959134008812,0.5220118981178846,0.5022959247563741,0.0,0.0,False,-0.01971597336151054,0.0,0.0
ede494c3c55ed179,ATTACK_V,0.06355281819298257,18.462632155732727,1.8858567265624897,1.8661407532009793,0.0,0.0,False,-0.01971597336151043,0.0,0.0
9f2ac9a8bb12d880,ATTACK_V,0.06355281819298257,18.113301256077104,0.16908928037116258,0.14937330700965187,0.0,0.0,False,-0.019715973361510708,0.0,0.0
33eae21daeb16a3e,ATTACK_V,0.06355281819298257,18.409029421743433,2.4018865977355426,2.3821706243740324,0.0,0.0,False,-0.01971597336151021,0.0,0.0
491b9ab1ba55320a,ATTACK_V,0.06355281819298257,18.146960917464575,0.17056891872888674,0.15085294536737603,0.0,0.0,False,-0.019715973361510708,0.0,0.0
466474aa31c9bb42,ATTACK_V,0.06355281819298257,18.21201025321937,1.2161210759528847,1.1964051025913747,0.0,0.0,False,-0.019715973361509986,0.0,0.0
7c35ca3dca590a32,ATTACK_V,0.06355281819298257,18.330999320832202,1.055858034734924,1.036142061373412,0.0,0.0,False,-0.019715973361511985,0.0,0.0
38d3b4cc6c781f52,ATTACK_V,0.06355281819298257,18.25439348895295,1.3539018716048796,1.3341858982433696,0.0,0.0,False,-0.019715973361509986,0.0,0.0
4d9feb7a70e15c07,ATTACK_V,0.06355281819298257,18.189821183342577,1.5421838503622247,1.5224678770007143,0.0,0.0,False,-0.01971597336151043,0.0,0.0
9116f608b27436f4,ATTACK_V,0.06355281819298257,18.205714017185628,0.5450815864618463,0.5253656131003354,0.0,0.0,False,-0.019715973361510986,0.0,0.0
c589f621eca6cbab,ATTACK_V,0.06355281819298257,18.418737341192752,1.28373913677678,1.2640231634152697,0.0,0.0,False,-0.01971597336151043,0.0,0.0
1fcf8428b74b84e5,ATTACK_V,0.06355281819298257,18.072819161331108,1.4705280936855651,1.4508121203240543,0.0,0.0,False,-0.019715973361510875,0.0,0.0
a14cf317e0f58657,ATTACK_V,0.06355281819298257,18.13047154970127,1.010041340731963,0.9903253673704521,0.0,0.0,False,-0.019715973361510986,0.0,0.0
318ea3f59465e792,ATTACK_V,0.06355281819298257,18.124565675163044,2.127085004947211,2.1073690315857,0.0,0.0,False,-0.019715973361511097,0.0,0.0
3792f7165ee13c98,ATTACK_V,0.06355281819298257,18.160747309258994,1.3470467449218106,1.3273307715602987,0.0,0.0,False,-0.019715973361511985,0.0,0.0
a2f51d1b55bbf2ef,ATTACK_V,0.06355281819298257,18.53114698294974,2.643215041151228,2.623499067789717,0.0,0.0,False,-0.019715973361510652,0.0,0.0
14893f98b108691b,ATTACK_V,0.06355281819298257,17.841494096562453,0.5144216221301315,0.49470564876862005,0.0,0.0,False,-0.019715973361511485,0.0,0.0
5847e0563a0f5cc3,ATTACK_V,0.06355281819298257,18.081500803843788,0.8876108584311077,0.8678948850695972,0.0,0.0,False,-0.01971597336151043,0.0,0.0
db8de0d1623aa59b,ATTACK_V,0.06355281819298257,18.49165895926521,3.2106554097158884,3.1909394363543795,0.0,0.0,False,-0.019715973361508876,0.0,0.0
4a0943c73292119a,ATTACK_V,0.06355281819298257,18.25433563412722,1.7812380953686424,1.7615221220071324,0.0,0.0,False,-0.019715973361509986,0.0,0.0
b37804d090f0d8b5,ATTACK_V,0.06355281819298257,18.222235822334383,1.7839949720968298,1.76427899873532,0.0,0.0,False,-0.019715973361509764,0.0,0.0
1e0ead3f979a4789,ATTACK_V,0.06355281819298257,18.129113183132887,-0.2790758098956978,-0.2987917832572084,0.2790758098956978,0.2987917832572084,True,-0.019715973361510597,0.019715973361510597,0.014362487305325623
bfbf247b2ad493b2,ATTACK_V,0.06355281819298257,18.078267120400227,-0.21039823387502338,-0.23011420723653386,0.21039823387502338,0.23011420723653386,True,-0.019715973361510486,0.019715973361510486,0.014362487305325541
f1558023902cd327,ATTACK_V,0.06355281819298257,18.25473780425874,2.1140218820926986,2.0943059087311884,0.0,0.0,False,-0.01971597336151021,0.0,0.0
4f5d7c1bd2fe6b80,ATTACK_V,0.06355281819298257,18.03015501525853,1.877523305945238,1.857807332583727,0.0,0.0,False,-0.019715973361511097,0.0,0.0
0e3ee686e47638fa,ATTACK_V,0.06355281819298257,18.473699303348166,1.538806428460928,1.5190904550994175,0.0,0.0,False,-0.01971597336151043,0.0,0.0
be618245b335513d,ATTACK_V,0.06355281819298257,17.91817393034429,2.2265229714024777,2.2068069980409666,0.0,0.0,False,-0.019715973361511097,0.0,0.0
f6912f2906259a68,ATTACK_V,0.06355281819298257,18.558021158604788,1.4304507405139737,1.4107347671524628,0.0,0.0,False,-0.019715973361510875,0.0,0.0
d75475a175ef31e9,ATTACK_V,0.06355281819298257,18.70092636755119,2.6460425904054943,2.626326617043983,0.0,0.0,False,-0.019715973361511097,0.0,0.0
9a826d8d143f394a,ATTACK_V,0.06355281819298257,18.303249561386664,0.1388276363401813,0.11911166297867083,0.0,0.0,False,-0.019715973361510472,0.0,0.0
2fea382ed5d7a63c,ATTACK_V,0.06355281819298257,18.61705845609904,1.841505823644976,1.8217898502834655,0.0,0.0,False,-0.01971597336151043,0.0,0.0
bd90dcd161de5462,ATTACK_V,0.06355281819298257,18.20288218114765,1.2654296533745095,1.245713680012999,0.0,0.0,False,-0.01971597336151043,0.0,0.0
d6246c2a0a9bcc6d,ATTACK_V,0.06355281819298257,18.093217750483596,2.45821605588431,2.4385000825227987,0.0,0.0,False,-0.019715973361511097,0.0,0.0
fbf4f4466ece77b6,ATTACK_V,0.06355281819298257,18.386242285972106,1.6911713438781026,1.6714553705165918,0.0,0.0,False,-0.019715973361510875,0.0,0.0
d3179f87b6189732,ATTACK_V,0.06355281819298257,17.844104827854526,-0.18852819977276533,-0.20824417313427557,0.18852819977276533,0.20824417313427557,True,-0.019715973361510236,0.019715973361510236,0.014362487305325359
bc4abd15cfe7f406,ATTACK_V,0.06355281819298257,17.990824726222815,0.45869014079276804,0.43897416743125733,0.0,0.0,False,-0.019715973361510708,0.0,0.0
acb2ba2331092d2f,ATTACK_V,0.06355281819298257,18.342676393526204,1.84359148005129,1.8238755066897785,0.0,0.0,False,-0.01971597336151154,0.0,0.0
4a2576ebbd65ed11,ATTACK_V,0.06355281819298257,18.0138689513538,1.1752380547732146,1.1555220814117029,0.0,0.0,False,-0.019715973361511763,0.0,0.0
f9e5a40b1dcb95e1,ATTACK_V,0.06355281819298257,18.47929272148015,-0.6422167331552447,-0.6619327065167555,0.6422167331552447,0.6619327065167555,True,-0.019715973361510764,0.019715973361510764,0.014362487305325744
92c72cca0c26c7b0,ATTACK_V,0.06355281819298257,18.284129818535217,1.9243649793931659,1.9046490060316554,0.0,0.0,False,-0.01971597336151043,0.0,0.0
afda7bae39eb8e74,ATTACK_V,0.06355281819298257,18.391055330758874,2.8259409667134308,2.806224993351921,0.0,0.0,False,-0.019715973361509764,0.0,0.0
2be2d8a6524d4e95,ATTACK_V,0.06355281819298257,18.488174212239322,-1.0229034893439826,-1.0426194627054937,1.0229034893439826,1.0426194627054937,True,-0.019715973361511097,0.019715973361511097,0.014362487305325987
00299769c3350f67,ATTACK_V,0.06355281819298257,18.104470340334462,1.5806395458341267,1.5609235724726156,0.0,0.0,False,-0.019715973361511097,0.0,0.0
5073c46fe5b4f7f5,ATTACK_V,0.06355281819298257,18.028449073863744,2.0609168932787005,2.0412009199171903,0.0,0.0,False,-0.01971597336151021,0.0,0.0
56c979852c841d14,ATTACK_V,0.06355281819298257,18.129858675180046,0.6082549859822755,0.5885390126207649,0.0,0.0,False,-0.01971597336151054,0.0,0.0
c32c79b88d316b8f,ATTACK_V,0.06355281819298257,18.418734529023347,2.280633996307836,2.2609180229463264,0.0,0.0,False,-0.019715973361509764,0.0,0.0
fd28ebe017d3c31e,ATTACK_V,0.06355281819298257,18.198093731523976,0.9335364951669679,0.9138205218054579,0.0,0.0,False,-0.019715973361509986,0.0,0.0
c0d92c72d4bd1fbc,ATTACK_V,0.06355281819298257,18.04005140646307,1.8454033315749288,1.8256873582134174,0.0,0.0,False,-0.01971597336151132,0.0,0.0
071fc0c529290e68,ATTACK_V,0.06355281819298257,18.424122519664706,2.673651858836546,2.653935885475035,0.0,0.0,False,-0.019715973361511097,0.0,0.0
065bb785faca2fc6,ATTACK_V,0.06355281819298257,18.017289975458713,0.7341171035697522,0.7144011302082416,0.0,0.0,False,-0.019715973361510652,0.0,0.0
329bdca8e698833b,ATTACK_V,0.06355281819298257,17.84621623595356,-0.2562939995086385,-0.2760099728701496,0.2562939995086385,0.2760099728701496,True,-0.019715973361511097,0.019715973361511097,0.014362487305325987
c82cf581adf530f2,ATTACK_V,0.06355281819298257,17.944229641155967,2.6760895674685874,2.656373594107077,0.0,0.0,False,-0.01971597336151021,0.0,0.0
